#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=While the situation is tragic, I object to the use of statistics with no context as a way of over-dramatizing the situation.
1-1	0-5	While	_	_	_	_	
1-2	6-9	the	_	_	_	_	
1-3	10-19	situation	_	_	_	_	
1-4	20-22	is	_	_	_	_	
1-5	23-29	tragic	Appreciation	neg	_	_	
1-6	29-30	,	_	_	_	_	
1-7	31-32	I	_	_	_	_	
1-8	33-39	object	Appreciation	neg	_	_	
1-9	40-42	to	_	_	_	_	
1-10	43-46	the	_	_	_	_	
1-11	47-50	use	Appreciation[3]	neg[3]	_	_	
1-12	51-53	of	Appreciation[3]	neg[3]	_	_	
1-13	54-64	statistics	Appreciation[3]	neg[3]	_	_	
1-14	65-69	with	Appreciation[3]	neg[3]	_	_	
1-15	70-72	no	Appreciation[3]	neg[3]	_	_	
1-16	73-80	context	Appreciation[3]	neg[3]	_	_	
1-17	81-83	as	_	_	_	_	
1-18	84-85	a	_	_	_	_	
1-19	86-89	way	_	_	_	_	
1-20	90-92	of	_	_	_	_	
1-21	93-109	over-dramatizing	Appreciation	neg	_	_	
1-22	110-113	the	_	_	_	_	
1-23	114-123	situation	_	_	_	_	
1-24	123-124	.	_	_	_	_	

#Text='Over 1,000 aboriginal women have been murdered' writes the author.
2-1	125-126	'	_	_	_	_	
2-2	126-130	Over	_	_	_	_	
2-3	131-136	1,000	_	_	_	_	
2-4	137-147	aboriginal	_	_	_	_	
2-5	148-153	women	_	_	_	_	
2-6	154-158	have	_	_	_	_	
2-7	159-163	been	_	_	_	_	
2-8	164-172	murdered	Appreciation	neg	_	_	
2-9	172-173	'	_	_	_	_	
2-10	174-180	writes	_	_	_	_	
2-11	181-184	the	_	_	_	_	
2-12	185-191	author	_	_	_	_	
2-13	191-192	.	_	_	_	_	

#Text=Over what time period?
3-1	193-197	Over	Appreciation[6]	neg[6]	_	_	
3-2	198-202	what	Appreciation[6]	neg[6]	_	_	
3-3	203-207	time	Appreciation[6]	neg[6]	_	_	
3-4	208-214	period	Appreciation[6]	neg[6]	_	_	
3-5	214-215	?	_	_	_	_	

#Text=If one goes back far enough, I imagine one could get that number to exceed 1,000,000.
4-1	216-218	If	_	_	_	_	
4-2	219-222	one	_	_	_	_	
4-3	223-227	goes	_	_	_	_	
4-4	228-232	back	_	_	_	_	
4-5	233-236	far	_	_	_	_	
4-6	237-243	enough	_	_	_	_	
4-7	243-244	,	_	_	_	_	
4-8	245-246	I	_	_	_	_	
4-9	247-254	imagine	_	_	_	_	
4-10	255-258	one	_	_	_	_	
4-11	259-264	could	_	_	_	_	
4-12	265-268	get	_	_	_	_	
4-13	269-273	that	_	_	_	_	
4-14	274-280	number	_	_	_	_	
4-15	281-283	to	_	_	_	_	
4-16	284-290	exceed	_	_	_	_	
4-17	291-300	1,000,000	_	_	_	_	
4-18	300-301	.	_	_	_	_	

#Text=Of course, one might have to go back several centuries.
5-1	302-304	Of	_	_	_	_	
5-2	305-311	course	_	_	_	_	
5-3	311-312	,	_	_	_	_	
5-4	313-316	one	_	_	_	_	
5-5	317-322	might	Judgment[7]	neu[7]	_	_	
5-6	323-327	have	Judgment[7]	neu[7]	_	_	
5-7	328-330	to	Judgment[7]	neu[7]	_	_	
5-8	331-333	go	Judgment[7]	neu[7]	_	_	
5-9	334-338	back	Judgment[7]	neu[7]	_	_	
5-10	339-346	several	Judgment[7]	neu[7]	_	_	
5-11	347-356	centuries	Judgment[7]	neu[7]	_	_	
5-12	356-357	.	_	_	_	_	

#Text=The number is meaningless without the time period.
6-1	358-361	The	_	_	_	_	
6-2	362-368	number	_	_	_	_	
6-3	369-371	is	_	_	_	_	
6-4	372-383	meaningless	Appreciation[8]	neg[8]	_	_	
6-5	384-391	without	Appreciation[8]	neg[8]	_	_	
6-6	392-395	the	Appreciation[8]	neg[8]	_	_	
6-7	396-400	time	Appreciation[8]	neg[8]	_	_	
6-8	401-407	period	Appreciation[8]	neg[8]	_	_	
6-9	407-408	.	_	_	_	_	

#Text=As for the root cause, is it too simplistic to suggest that the cultures of the Aboriginal people in Canada are dysfunctional and that some of that responsibility has to lie with the Aboriginals themselves?
7-1	409-411	As	_	_	_	_	
7-2	412-415	for	_	_	_	_	
7-3	416-419	the	_	_	_	_	
7-4	420-424	root	_	_	_	_	
7-5	425-430	cause	_	_	_	_	
7-6	430-431	,	_	_	_	_	
7-7	432-434	is	_	_	_	_	
7-8	435-437	it	_	_	_	_	
7-9	438-441	too	Appreciation[9]	neg[9]	Force	up	
7-10	442-452	simplistic	Appreciation[9]	neg[9]	_	_	
7-11	453-455	to	_	_	_	_	
7-12	456-463	suggest	_	_	_	_	
7-13	464-468	that	_	_	_	_	
7-14	469-472	the	_	_	_	_	
7-15	473-481	cultures	_	_	_	_	
7-16	482-484	of	_	_	_	_	
7-17	485-488	the	_	_	_	_	
7-18	489-499	Aboriginal	_	_	_	_	
7-19	500-506	people	_	_	_	_	
7-20	507-509	in	_	_	_	_	
7-21	510-516	Canada	_	_	_	_	
7-22	517-520	are	_	_	_	_	
7-23	521-534	dysfunctional	Appreciation	neg	_	_	
7-24	535-538	and	_	_	_	_	
7-25	539-543	that	_	_	_	_	
7-26	544-548	some	Appreciation[11]	neg[11]	_	_	
7-27	549-551	of	Appreciation[11]	neg[11]	_	_	
7-28	552-556	that	Appreciation[11]	neg[11]	_	_	
7-29	557-571	responsibility	Appreciation[11]	neg[11]	_	_	
7-30	572-575	has	Appreciation[11]	neg[11]	_	_	
7-31	576-578	to	Appreciation[11]	neg[11]	_	_	
7-32	579-582	lie	Appreciation[11]	neg[11]	_	_	
7-33	583-587	with	Appreciation[11]	neg[11]	_	_	
7-34	588-591	the	Appreciation[11]	neg[11]	_	_	
7-35	592-603	Aboriginals	Appreciation[11]	neg[11]	_	_	
7-36	604-614	themselves	Appreciation[11]	neg[11]	_	_	
7-37	614-615	?	_	_	_	_	
