#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=If the buyers were British there would be no outcry for a tax.Prices were high before and will remain high; tax or no tax.
1-1	0-2	If	_	
1-2	3-6	the	_	
1-3	7-13	buyers	_	
1-4	14-18	were	_	
1-5	19-26	British	_	
1-6	27-32	there	_	
1-7	33-38	would	_	
1-8	39-41	be	_	
1-9	42-44	no	NEG	
1-10	45-51	outcry	SCOPE[2]	
1-11	52-55	for	SCOPE[2]	
1-12	56-57	a	SCOPE[2]|FOCUS[3]	
1-13	58-68	tax.Prices	SCOPE[2]|FOCUS[3]	
1-14	69-73	were	_	
1-15	74-78	high	_	
1-16	79-85	before	_	
1-17	86-89	and	_	
1-18	90-94	will	_	
1-19	95-101	remain	_	
1-20	102-106	high	_	
1-21	106-107	;	_	
1-22	108-111	tax	_	
1-23	112-114	or	_	
1-24	115-117	no	NEG	
1-25	118-121	tax	SCOPE[5]|FOCUS[6]	
1-26	121-122	.	_	

#Text=Sorry folks.
2-1	123-128	Sorry	_	
2-2	129-134	folks	_	
2-3	134-135	.	_	
