#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=Great job identifying the self obvious problems with abuse of native women and children but a failing grade on proposing solutions.The big picture is that we will have increasing native social problems as long as the reserve system of segregation remains.
1-1	0-5	Great	Judgment[1]	neg[1]	_	_	
1-2	6-9	job	Judgment[1]	neg[1]	_	_	
1-3	10-21	identifying	Judgment[1]	neg[1]	_	_	
1-4	22-25	the	Judgment[1]	neg[1]	_	_	
1-5	26-30	self	Judgment[1]	neg[1]	_	_	
1-6	31-38	obvious	Judgment[1]	neg[1]	_	_	
1-7	39-47	problems	Judgment[1]|Appreciation[2]	neg[1]|neg[2]	_	_	
1-8	48-52	with	_	_	_	_	
1-9	53-58	abuse	Appreciation	neg	_	_	
1-10	59-61	of	_	_	_	_	
1-11	62-68	native	_	_	_	_	
1-12	69-74	women	_	_	_	_	
1-13	75-78	and	_	_	_	_	
1-14	79-87	children	_	_	_	_	
1-15	88-91	but	_	_	_	_	
1-16	92-93	a	_	_	_	_	
1-17	94-101	failing	Judgment[4]	neg[4]	_	_	
1-18	102-107	grade	Judgment[4]	neg[4]	_	_	
1-19	108-110	on	_	_	_	_	
1-20	111-120	proposing	_	_	_	_	
1-21	121-134	solutions.The	Appreciation	pos	_	_	
1-22	135-138	big	_	_	_	_	
1-23	139-146	picture	_	_	_	_	
1-24	147-149	is	_	_	_	_	
1-25	150-154	that	_	_	_	_	
1-26	155-157	we	_	_	_	_	
1-27	158-162	will	_	_	_	_	
1-28	163-167	have	_	_	_	_	
1-29	168-178	increasing	Appreciation[6]	neg[6]	Force	up	
1-30	179-185	native	Appreciation[6]	neg[6]	_	_	
1-31	186-192	social	Appreciation[6]	neg[6]	_	_	
1-32	193-201	problems	Appreciation[6]	neg[6]	_	_	
1-33	202-204	as	_	_	_	_	
1-34	205-209	long	_	_	_	_	
1-35	210-212	as	_	_	_	_	
1-36	213-216	the	_	_	_	_	
1-37	217-224	reserve	_	_	_	_	
1-38	225-231	system	_	_	_	_	
1-39	232-234	of	_	_	_	_	
1-40	235-246	segregation	Appreciation	neg	_	_	
1-41	247-254	remains	_	_	_	_	
1-42	254-255	.	_	_	_	_	

#Text=It always surprises me to see otherwise intelligent people prepared to tinker around the edges of  native ills but never suggest the whole system is broken and that Native leadership are the prime drivers of maintaining the status quo.Visit a reserve, see for yourself the conditions and then tell me how a people who are dependent on a band and council for everything without any expectation of personal responsibility for ones living can work.
2-1	257-259	It	_	_	_	_	
2-2	260-266	always	_	_	_	_	
2-3	267-276	surprises	Affect	neg	_	_	
2-4	277-279	me	_	_	_	_	
2-5	280-282	to	_	_	_	_	
2-6	283-286	see	_	_	_	_	
2-7	287-296	otherwise	Judgment[9]	neg[9]	_	_	
2-8	297-308	intelligent	Judgment[9]	neg[9]	_	_	
2-9	309-315	people	_	_	_	_	
2-10	316-324	prepared	_	_	_	_	
2-11	325-327	to	_	_	_	_	
2-12	328-334	tinker	Judgment[10]	neg[10]	_	_	
2-13	335-341	around	Judgment[10]	neg[10]	_	_	
2-14	342-345	the	Judgment[10]	neg[10]	_	_	
2-15	346-351	edges	Judgment[10]	neg[10]	_	_	
2-16	352-354	of	_	_	_	_	
2-17	356-362	native	Appreciation[11]	neg[11]	_	_	
2-18	363-367	ills	Appreciation[11]	neg[11]	_	_	
2-19	368-371	but	_	_	_	_	
2-20	372-377	never	Judgment[12]	neg[12]	_	_	
2-21	378-385	suggest	Judgment[12]	neg[12]	_	_	
2-22	386-389	the	_	_	_	_	
2-23	390-395	whole	_	_	_	_	
2-24	396-402	system	_	_	_	_	
2-25	403-405	is	_	_	_	_	
2-26	406-412	broken	Appreciation	neg	_	_	
2-27	413-416	and	_	_	_	_	
2-28	417-421	that	_	_	_	_	
2-29	422-428	Native	_	_	_	_	
2-30	429-439	leadership	_	_	_	_	
2-31	440-443	are	_	_	_	_	
2-32	444-447	the	_	_	_	_	
2-33	448-453	prime	_	_	_	_	
2-34	454-461	drivers	_	_	_	_	
2-35	462-464	of	_	_	_	_	
2-36	465-476	maintaining	Appreciation[14]	neg[14]	_	_	
2-37	477-480	the	Appreciation[14]	neg[14]	_	_	
2-38	481-487	status	Appreciation[14]	neg[14]	_	_	
2-39	488-497	quo.Visit	Appreciation[14]	neg[14]	_	_	
2-40	498-499	a	_	_	_	_	
2-41	500-507	reserve	_	_	_	_	
2-42	507-508	,	_	_	_	_	
2-43	509-512	see	Judgment[15]	neg[15]	_	_	
2-44	513-516	for	Judgment[15]	neg[15]	_	_	
2-45	517-525	yourself	Judgment[15]	neg[15]	_	_	
2-46	526-529	the	Judgment[15]	neg[15]	_	_	
2-47	530-540	conditions	Judgment[15]	neg[15]	_	_	
2-48	541-544	and	Judgment[15]	neg[15]	_	_	
2-49	545-549	then	Judgment[15]	neg[15]	_	_	
2-50	550-554	tell	Judgment[15]	neg[15]	_	_	
2-51	555-557	me	Judgment[15]	neg[15]	_	_	
2-52	558-561	how	Judgment[15]	neg[15]	_	_	
2-53	562-563	a	Judgment[15]	neg[15]	_	_	
2-54	564-570	people	Judgment[15]	neg[15]	_	_	
2-55	571-574	who	Judgment[15]	neg[15]	_	_	
2-56	575-578	are	Judgment[15]	neg[15]	_	_	
2-57	579-588	dependent	Judgment[15]|Appreciation[16]	neg[15]|neg[16]	_	_	
2-58	589-591	on	Judgment[15]	neg[15]	_	_	
2-59	592-593	a	Judgment[15]	neg[15]	_	_	
2-60	594-598	band	Judgment[15]	neg[15]	_	_	
2-61	599-602	and	Judgment[15]	neg[15]	_	_	
2-62	603-610	council	Judgment[15]	neg[15]	_	_	
2-63	611-614	for	Judgment[15]	neg[15]	_	_	
2-64	615-625	everything	Judgment[15]	neg[15]	_	_	
2-65	626-633	without	Judgment[15]|Judgment[17]	neg[15]|neg[17]	_	_	
2-66	634-637	any	Judgment[15]|Judgment[17]	neg[15]|neg[17]	_	_	
2-67	638-649	expectation	Judgment[15]|Judgment[17]	neg[15]|neg[17]	_	_	
2-68	650-652	of	Judgment[15]|Judgment[17]	neg[15]|neg[17]	_	_	
2-69	653-661	personal	Judgment[15]|Judgment[17]	neg[15]|neg[17]	_	_	
2-70	662-676	responsibility	Judgment[15]|Judgment[17]	neg[15]|neg[17]	_	_	
2-71	677-680	for	Judgment[15]	neg[15]	_	_	
2-72	681-685	ones	Judgment[15]	neg[15]	_	_	
2-73	686-692	living	Judgment[15]	neg[15]	_	_	
2-74	693-696	can	Judgment[15]	neg[15]	_	_	
