#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=I don't know:  it seems people are equally skeptical about the Japanese claims (and quite similar island-building activities) over Okinotorishima.
1-1	0-1	I	_	
1-2	2-7	don't	NEG	
1-3	8-12	know	SCOPE[2]|FOCUS[3]	
1-4	12-13	:	_	
1-5	15-17	it	_	
1-6	18-23	seems	_	
1-7	24-30	people	_	
1-8	31-34	are	_	
1-9	35-42	equally	_	
1-10	43-52	skeptical	_	
1-11	53-58	about	_	
1-12	59-62	the	_	
1-13	63-71	Japanese	_	
1-14	72-78	claims	_	
1-15	79-80	(	_	
1-16	80-83	and	_	
1-17	84-89	quite	_	
1-18	90-97	similar	_	
1-19	98-113	island-building	_	
1-20	114-124	activities	_	
1-21	124-125	)	_	
1-22	126-130	over	_	
1-23	131-145	Okinotorishima	_	
1-24	145-146	.	_	

#Text=Sounds equally sketchy to me....or is that not what you were going for....
2-1	148-154	Sounds	_	
2-2	155-162	equally	_	
2-3	163-170	sketchy	_	
2-4	171-173	to	_	
2-5	174-176	me	_	
2-6	176-177	.	_	
2-7	177-178	.	_	
2-8	178-179	.	_	
2-9	179-180	.	_	
2-10	180-182	or	_	
2-11	183-185	is	_	
2-12	186-190	that	_	
2-13	191-194	not	NEG	
2-14	195-199	what	SCOPE[5]	
2-15	200-203	you	SCOPE[5]	
2-16	204-208	were	SCOPE[5]	
2-17	209-214	going	SCOPE[5]|FOCUS[6]	
2-18	215-218	for	SCOPE[5]|FOCUS[6]	
2-19	218-219	.	_	
2-20	219-220	.	_	
2-21	220-221	.	_	
2-22	221-222	.	_	
