#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=I love the way all sorts of businesses have their market protected in Canada (think dairy, airlines, cable, wireless, etc. etc. etc.) because they can't compete with global competitors but the 'free market' folks are quick to suggest Canada should provide open and completely unfettered access to our housing market, one of the most basic necessities of life.
1-1	0-1	I	_	_	_	_	
1-2	2-6	love	_	_	_	_	
1-3	7-10	the	_	_	_	_	
1-4	11-14	way	_	_	_	_	
1-5	15-18	all	_	_	_	_	
1-6	19-24	sorts	_	_	_	_	
1-7	25-27	of	_	_	_	_	
1-8	28-38	businesses	_	_	_	_	
1-9	39-43	have	_	_	_	_	
1-10	44-49	their	_	_	_	_	
1-11	50-56	market	_	_	_	_	
1-12	57-66	protected	Appreciation	pos	_	_	
1-13	67-69	in	_	_	_	_	
1-14	70-76	Canada	_	_	_	_	
1-15	77-78	(	_	_	_	_	
1-16	78-83	think	_	_	_	_	
1-17	84-89	dairy	_	_	_	_	
1-18	89-90	,	_	_	_	_	
1-19	91-99	airlines	_	_	_	_	
1-20	99-100	,	_	_	_	_	
1-21	101-106	cable	_	_	_	_	
1-22	106-107	,	_	_	_	_	
1-23	108-116	wireless	_	_	_	_	
1-24	116-117	,	_	_	_	_	
1-25	118-121	etc	_	_	_	_	
1-26	121-122	.	_	_	_	_	
1-27	123-126	etc	_	_	_	_	
1-28	126-127	.	_	_	_	_	
1-29	128-131	etc	_	_	_	_	
1-30	131-132	.	_	_	_	_	
1-31	132-133	)	_	_	_	_	
1-32	134-141	because	_	_	_	_	
1-33	142-146	they	_	_	_	_	
1-34	147-152	can't	Appreciation[2]	neg[2]	_	_	
1-35	153-160	compete	Appreciation[2]	neg[2]	_	_	
1-36	161-165	with	_	_	_	_	
1-37	166-172	global	_	_	_	_	
1-38	173-184	competitors	_	_	_	_	
1-39	185-188	but	_	_	_	_	
1-40	189-192	the	_	_	_	_	
1-41	193-194	'	_	_	_	_	
1-42	194-198	free	Judgment[3]	neg[3]	_	_	
1-43	199-205	market	Judgment[3]	neg[3]	_	_	
1-44	205-206	'	_	_	_	_	
1-45	207-212	folks	_	_	_	_	
1-46	213-216	are	_	_	_	_	
1-47	217-222	quick	_	_	_	_	
1-48	223-225	to	_	_	_	_	
1-49	226-233	suggest	_	_	_	_	
1-50	234-240	Canada	_	_	_	_	
1-51	241-247	should	Judgment[4]	neg[4]	_	_	
1-52	248-255	provide	Judgment[4]	neg[4]	_	_	
1-53	256-260	open	Judgment[4]	neg[4]	_	_	
1-54	261-264	and	Judgment[4]	neg[4]	_	_	
1-55	265-275	completely	Judgment[4]	neg[4]	Force	up	
1-56	276-286	unfettered	Judgment[4]	neg[4]	_	_	
1-57	287-293	access	Judgment[4]	neg[4]	_	_	
1-58	294-296	to	_	_	_	_	
1-59	297-300	our	_	_	_	_	
1-60	301-308	housing	_	_	_	_	
1-61	309-315	market	_	_	_	_	
1-62	315-316	,	_	_	_	_	
1-63	317-320	one	_	_	_	_	
1-64	321-323	of	_	_	_	_	
1-65	324-327	the	_	_	_	_	
1-66	328-332	most	_	_	_	_	
1-67	333-338	basic	_	_	_	_	
1-68	339-350	necessities	Appreciation	pos	_	_	
1-69	351-353	of	_	_	_	_	
1-70	354-358	life	_	_	_	_	
1-71	358-359	.	_	_	_	_	

#Text=Obvious who has lobbyists and who doesn't.
2-1	360-367	Obvious	Judgment[6]	neg[6]	_	_	
2-2	368-371	who	Judgment[6]	neg[6]	_	_	
2-3	372-375	has	Judgment[6]	neg[6]	_	_	
2-4	376-385	lobbyists	Judgment[6]	neg[6]	_	_	
2-5	386-389	and	Judgment[6]	neg[6]	_	_	
2-6	390-393	who	Judgment[6]	neg[6]	_	_	
2-7	394-401	doesn't	Judgment[6]	neg[6]	_	_	
2-8	401-402	.	_	_	_	_	

#Text=Compete with global incomes you dumb Canadians, it's making everyone connected to real estate rich!
3-1	403-410	Compete	_	_	_	_	
3-2	411-415	with	_	_	_	_	
3-3	416-422	global	_	_	_	_	
3-4	423-430	incomes	_	_	_	_	
3-5	431-434	you	_	_	_	_	
3-6	435-439	dumb	Judgment	neg	_	_	
3-7	440-449	Canadians	_	_	_	_	
3-8	449-450	,	_	_	_	_	
3-9	451-455	it's	_	_	_	_	
3-10	456-462	making	Appreciation[8]	neg[8]	_	_	
3-11	463-471	everyone	Appreciation[8]	neg[8]	_	_	
3-12	472-481	connected	Appreciation[8]	neg[8]	_	_	
3-13	482-484	to	Appreciation[8]	neg[8]	_	_	
3-14	485-489	real	Appreciation[8]	neg[8]	_	_	
3-15	490-496	estate	Appreciation[8]	neg[8]	_	_	
3-16	497-501	rich	Appreciation[8]	neg[8]	_	_	
3-17	501-502	!	_	_	_	_	
