#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=Wow, what a great ideal.
1-1	0-3	Wow	_	_	
1-2	3-4	,	_	_	
1-3	5-9	what	Appreciation[1]	neg[1]	
1-4	10-11	a	Appreciation[1]	neg[1]	
1-5	12-17	great	Appreciation[1]	neg[1]	
1-6	18-23	ideal	Appreciation[1]	neg[1]	
1-7	23-24	.	_	_	

#Text=All we need to do now to start planting those money trees and everything will be okay.
2-1	25-28	All	Judgment[2]	neg[2]	
2-2	29-31	we	Judgment[2]	neg[2]	
2-3	32-36	need	Judgment[2]	neg[2]	
2-4	37-39	to	Judgment[2]	neg[2]	
2-5	40-42	do	Judgment[2]	neg[2]	
2-6	43-46	now	Judgment[2]	neg[2]	
2-7	47-49	to	Judgment[2]	neg[2]	
2-8	50-55	start	Judgment[2]	neg[2]	
2-9	56-64	planting	Judgment[2]	neg[2]	
2-10	65-70	those	Judgment[2]	neg[2]	
2-11	71-76	money	Judgment[2]	neg[2]	
2-12	77-82	trees	Judgment[2]	neg[2]	
2-13	83-86	and	Judgment[2]	neg[2]	
2-14	87-97	everything	Judgment[2]	neg[2]	
2-15	98-102	will	Judgment[2]	neg[2]	
2-16	103-105	be	Judgment[2]	neg[2]	
2-17	106-110	okay	Judgment[2]	neg[2]	
2-18	110-111	.	_	_	
