#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=Of course gender had something to do with this loss.
1-1	0-2	Of	_	_	
1-2	3-9	course	_	_	
1-3	10-16	gender	_	_	
1-4	17-20	had	Appreciation[1]	pos[1]	
1-5	21-30	something	Appreciation[1]	pos[1]	
1-6	31-33	to	Appreciation[1]	pos[1]	
1-7	34-36	do	Appreciation[1]	pos[1]	
1-8	37-41	with	_	_	
1-9	42-46	this	_	_	
1-10	47-51	loss	_	_	
1-11	51-52	.	_	_	

#Text=But it is simplistic to pin the loss on one factor.
2-1	53-56	But	_	_	
2-2	57-59	it	_	_	
2-3	60-62	is	_	_	
2-4	63-73	simplistic	Appreciation	neg	
2-5	74-76	to	_	_	
2-6	77-80	pin	_	_	
2-7	81-84	the	_	_	
2-8	85-89	loss	_	_	
2-9	90-92	on	_	_	
2-10	93-96	one	_	_	
2-11	97-103	factor	_	_	
2-12	103-104	.	_	_	

#Text=Clearly a big factor was the electoral vote system itself, as Hilary won the popular vote.
3-1	105-112	Clearly	_	_	
3-2	113-114	a	_	_	
3-3	115-118	big	_	_	
3-4	119-125	factor	_	_	
3-5	126-129	was	_	_	
3-6	130-133	the	_	_	
3-7	134-143	electoral	Appreciation[3]	neg[3]	
3-8	144-148	vote	Appreciation[3]	neg[3]	
3-9	149-155	system	Appreciation[3]	neg[3]	
3-10	156-162	itself	_	_	
3-11	162-163	,	_	_	
3-12	164-166	as	_	_	
3-13	167-173	Hilary	_	_	
3-14	174-177	won	Judgment[4]	pos[4]	
3-15	178-181	the	Judgment[4]	pos[4]	
3-16	182-189	popular	Judgment[4]	pos[4]	
3-17	190-194	vote	Judgment[4]	pos[4]	
3-18	194-195	.	_	_	

#Text=Racism, fear of terrorism and violence in the streets, unemployment in the midwest, the anti-choice 'Christian' contingent, distrust of liberal media and political powers, anti-intellectualism, fear of immigration and the big social changes of the last few decades, and the fascist fantasy of the 'strong man' who will fix all your problems, and probably other factors, all likely played a role.
4-1	196-202	Racism	Appreciation[5]	neg[5]	
4-2	202-203	,	Appreciation[5]	neg[5]	
4-3	204-208	fear	Appreciation[5]	neg[5]	
4-4	209-211	of	Appreciation[5]	neg[5]	
4-5	212-221	terrorism	Appreciation[5]	neg[5]	
4-6	222-225	and	Appreciation[5]	neg[5]	
4-7	226-234	violence	Appreciation[5]	neg[5]	
4-8	235-237	in	Appreciation[5]	neg[5]	
4-9	238-241	the	Appreciation[5]	neg[5]	
4-10	242-249	streets	Appreciation[5]	neg[5]	
4-11	249-250	,	Appreciation[5]	neg[5]	
4-12	251-263	unemployment	Appreciation[5]	neg[5]	
4-13	264-266	in	Appreciation[5]	neg[5]	
4-14	267-270	the	Appreciation[5]	neg[5]	
4-15	271-278	midwest	Appreciation[5]	neg[5]	
4-16	278-279	,	Appreciation[5]	neg[5]	
4-17	280-283	the	Appreciation[5]	neg[5]	
4-18	284-295	anti-choice	Appreciation[5]	neg[5]	
4-19	296-297	'	Appreciation[5]	neg[5]	
4-20	297-306	Christian	Appreciation[5]	neg[5]	
4-21	306-307	'	Appreciation[5]	neg[5]	
4-22	308-318	contingent	Appreciation[5]	neg[5]	
4-23	318-319	,	Appreciation[5]	neg[5]	
4-24	320-328	distrust	Appreciation[5]	neg[5]	
4-25	329-331	of	Appreciation[5]	neg[5]	
4-26	332-339	liberal	Appreciation[5]	neg[5]	
4-27	340-345	media	Appreciation[5]	neg[5]	
4-28	346-349	and	Appreciation[5]	neg[5]	
4-29	350-359	political	Appreciation[5]	neg[5]	
4-30	360-366	powers	Appreciation[5]	neg[5]	
4-31	366-367	,	Appreciation[5]	neg[5]	
4-32	368-388	anti-intellectualism	Appreciation[5]	neg[5]	
4-33	388-389	,	Appreciation[5]	neg[5]	
4-34	390-394	fear	Appreciation[5]	neg[5]	
4-35	395-397	of	Appreciation[5]	neg[5]	
4-36	398-409	immigration	Appreciation[5]	neg[5]	
4-37	410-413	and	Appreciation[5]	neg[5]	
4-38	414-417	the	Appreciation[5]	neg[5]	
4-39	418-421	big	Appreciation[5]	neg[5]	
4-40	422-428	social	Appreciation[5]	neg[5]	
4-41	429-436	changes	Appreciation[5]	neg[5]	
4-42	437-439	of	Appreciation[5]	neg[5]	
4-43	440-443	the	Appreciation[5]	neg[5]	
4-44	444-448	last	Appreciation[5]	neg[5]	
4-45	449-452	few	Appreciation[5]	neg[5]	
4-46	453-460	decades	Appreciation[5]	neg[5]	
4-47	460-461	,	Appreciation[5]	neg[5]	
4-48	462-465	and	Appreciation[5]	neg[5]	
4-49	466-469	the	Appreciation[5]	neg[5]	
4-50	470-477	fascist	Appreciation[5]	neg[5]	
4-51	478-485	fantasy	Appreciation[5]	neg[5]	
4-52	486-488	of	Appreciation[5]	neg[5]	
4-53	489-492	the	Appreciation[5]	neg[5]	
4-54	493-494	'	Appreciation[5]	neg[5]	
4-55	494-500	strong	Appreciation[5]	neg[5]	
4-56	501-504	man	Appreciation[5]	neg[5]	
4-57	504-505	'	Appreciation[5]	neg[5]	
4-58	506-509	who	Appreciation[5]	neg[5]	
4-59	510-514	will	Appreciation[5]	neg[5]	
4-60	515-518	fix	Appreciation[5]	neg[5]	
4-61	519-522	all	Appreciation[5]	neg[5]	
4-62	523-527	your	Appreciation[5]	neg[5]	
4-63	528-536	problems	Appreciation[5]	neg[5]	
4-64	536-537	,	Appreciation[5]	neg[5]	
4-65	538-541	and	Appreciation[5]	neg[5]	
4-66	542-550	probably	Appreciation[5]	neg[5]	
4-67	551-556	other	Appreciation[5]	neg[5]	
4-68	557-564	factors	Appreciation[5]	neg[5]	
4-69	564-565	,	_	_	
4-70	566-569	all	_	_	
4-71	570-576	likely	Appreciation[6]	pos[6]	
4-72	577-583	played	Appreciation[6]	pos[6]	
4-73	584-585	a	Appreciation[6]	pos[6]	
4-74	586-590	role	Appreciation[6]	pos[6]	
4-75	590-591	.	_	_	
