#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=No, no line in the sand; but one person's 'necessary' is another person's 'don't need it'.I don't necessarily want to 'make do with less'; but I have what I need to do what I want.
1-1	0-2	No	NEG	
1-2	2-3	,	_	
1-3	4-6	no	NEG	
1-4	7-11	line	SCOPE[3]|FOCUS[4]	
1-5	12-14	in	SCOPE[3]|FOCUS[4]	
1-6	15-18	the	SCOPE[3]|FOCUS[4]	
1-7	19-23	sand	SCOPE[3]|FOCUS[4]	
1-8	23-24	;	_	
1-9	25-28	but	_	
1-10	29-32	one	_	
1-11	33-41	person's	_	
1-12	42-43	'	_	
1-13	43-52	necessary	_	
1-14	52-53	'	_	
1-15	54-56	is	_	
1-16	57-64	another	_	
1-17	65-73	person's	_	
1-18	74-75	'	_	
1-19	75-80	don't	NEG	
1-20	81-85	need	SCOPE[6]|FOCUS[7]	
1-21	86-88	it	SCOPE[6]	
1-22	88-89	'	_	
1-23	89-90	.	_	
1-24	90-91	I	_	
1-25	92-97	don't	NEG	
1-26	98-109	necessarily	SCOPE[9]	
1-27	110-114	want	SCOPE[9]	
1-28	115-117	to	SCOPE[9]	
1-29	118-119	'	SCOPE[9]	
1-30	119-123	make	SCOPE[9]|FOCUS[10]	
1-31	124-126	do	SCOPE[9]|FOCUS[10]	
1-32	127-131	with	SCOPE[9]|FOCUS[10]	
1-33	132-136	less	SCOPE[9]|FOCUS[10]	
1-34	136-137	'	SCOPE[9]	
1-35	137-138	;	_	
1-36	139-142	but	_	
1-37	143-144	I	_	
1-38	145-149	have	_	
1-39	150-154	what	_	
1-40	155-156	I	_	
1-41	157-161	need	_	
1-42	162-164	to	_	
1-43	165-167	do	_	
1-44	168-172	what	_	
1-45	173-174	I	_	
1-46	175-179	want	_	
1-47	179-180	.	_	

#Text=I have a camera (digital) to take pictures with; a watch to tell me what time it is; a Blackberry that lets me send and receive texts and phone calls.
2-1	181-182	I	_	
2-2	183-187	have	_	
2-3	188-189	a	_	
2-4	190-196	camera	_	
2-5	197-198	(	_	
2-6	198-205	digital	_	
2-7	205-206	)	_	
2-8	207-209	to	_	
2-9	210-214	take	_	
2-10	215-223	pictures	_	
2-11	224-228	with	_	
2-12	228-229	;	_	
2-13	230-231	a	_	
2-14	232-237	watch	_	
2-15	238-240	to	_	
2-16	241-245	tell	_	
2-17	246-248	me	_	
2-18	249-253	what	_	
2-19	254-258	time	_	
2-20	259-261	it	_	
2-21	262-264	is	_	
2-22	264-265	;	_	
2-23	266-267	a	_	
2-24	268-278	Blackberry	_	
2-25	279-283	that	_	
2-26	284-288	lets	_	
2-27	289-291	me	_	
2-28	292-296	send	_	
2-29	297-300	and	_	
2-30	301-308	receive	_	
2-31	309-314	texts	_	
2-32	315-318	and	_	
2-33	319-324	phone	_	
2-34	325-330	calls	_	
2-35	330-331	.	_	

#Text=If I want to check e-mail, Facebook, browse the web, Google something, I have a computer.
3-1	332-334	If	_	
3-2	335-336	I	_	
3-3	337-341	want	_	
3-4	342-344	to	_	
3-5	345-350	check	_	
3-6	351-357	e-mail	_	
3-7	357-358	,	_	
3-8	359-367	Facebook	_	
3-9	367-368	,	_	
3-10	369-375	browse	_	
3-11	376-379	the	_	
3-12	380-383	web	_	
3-13	383-384	,	_	
3-14	385-391	Google	_	
3-15	392-401	something	_	
3-16	401-402	,	_	
3-17	403-404	I	_	
3-18	405-409	have	_	
3-19	410-411	a	_	
3-20	412-420	computer	_	
3-21	420-421	.	_	

#Text=When I'm away from it, I'm at work, or doing something where a computer isn't necessary (like cooking, gardening, reading, watching a DVD).
4-1	422-426	When	_	
4-2	427-430	I'm	_	
4-3	431-435	away	_	
4-4	436-440	from	_	
4-5	441-443	it	_	
4-6	443-444	,	_	
4-7	445-448	I'm	_	
4-8	449-451	at	_	
4-9	452-456	work	_	
4-10	456-457	,	_	
4-11	458-460	or	_	
4-12	461-466	doing	_	
4-13	467-476	something	_	
4-14	477-482	where	_	
4-15	483-484	a	_	
4-16	485-493	computer	_	
4-17	494-499	isn't	NEG	
4-18	500-509	necessary	SCOPE[12]|FOCUS[13]	
4-19	510-511	(	_	
4-20	511-515	like	_	
4-21	516-523	cooking	_	
4-22	523-524	,	_	
4-23	525-534	gardening	_	
4-24	534-535	,	_	
4-25	536-543	reading	_	
4-26	543-544	,	_	
4-27	545-553	watching	_	
4-28	554-555	a	_	
4-29	556-559	DVD	_	
4-30	559-560	)	_	
4-31	560-561	.	_	

#Text=If I have a burning need to find something out Right This Very Second - well, it can usually wait until I'm near a computer.And I'm fine with all that, just as I'm fine with people who absolutely, positively can't live without something that does everything except open the garage door (and I'm sure there's an app for that).
5-1	562-564	If	_	
5-2	565-566	I	_	
5-3	567-571	have	_	
5-4	572-573	a	_	
5-5	574-581	burning	_	
5-6	582-586	need	_	
5-7	587-589	to	_	
5-8	590-594	find	_	
5-9	595-604	something	_	
5-10	605-608	out	_	
5-11	609-614	Right	_	
5-12	615-619	This	_	
5-13	620-624	Very	_	
5-14	625-631	Second	_	
5-15	632-633	-	_	
5-16	634-638	well	_	
5-17	638-639	,	_	
5-18	640-642	it	_	
5-19	643-646	can	_	
5-20	647-654	usually	_	
5-21	655-659	wait	_	
5-22	660-665	until	_	
5-23	666-669	I'm	_	
5-24	670-674	near	_	
5-25	675-676	a	_	
5-26	677-689	computer.And	_	
5-27	690-693	I'm	_	
5-28	694-698	fine	_	
5-29	699-703	with	_	
5-30	704-707	all	_	
5-31	708-712	that	_	
5-32	712-713	,	_	
5-33	714-718	just	_	
5-34	719-721	as	_	
5-35	722-725	I'm	_	
5-36	726-730	fine	_	
5-37	731-735	with	_	
5-38	736-742	people	_	
5-39	743-746	who	_	
5-40	747-757	absolutely	_	
5-41	757-758	,	_	
5-42	759-769	positively	_	
5-43	770-775	can't	NEG	
5-44	776-780	live	SCOPE[15]	
5-45	781-788	without	SCOPE[15]	
5-46	789-798	something	SCOPE[15]	
5-47	799-803	that	SCOPE[15]	
5-48	804-808	does	SCOPE[15]	
5-49	809-819	everything	SCOPE[15]	
5-50	820-826	except	SCOPE[15]|FOCUS[16]	
5-51	827-831	open	SCOPE[15]|FOCUS[16]	
