#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=Wow.
1-1	0-3	Wow	Judgment	neg	_	_	
1-2	3-4	.	_	_	_	_	

#Text=It seems commenters here have little knowledge of what is actually going on in FN communities.
2-1	5-7	It	_	_	_	_	
2-2	8-13	seems	_	_	_	_	
2-3	14-24	commenters	_	_	_	_	
2-4	25-29	here	_	_	_	_	
2-5	30-34	have	Judgment[2]	neg[2]	_	_	
2-6	35-41	little	Judgment[2]	neg[2]	_	_	
2-7	42-51	knowledge	Judgment[2]	neg[2]	_	_	
2-8	52-54	of	Judgment[2]	neg[2]	_	_	
2-9	55-59	what	Judgment[2]	neg[2]	_	_	
2-10	60-62	is	Judgment[2]	neg[2]	_	_	
2-11	63-71	actually	Judgment[2]	neg[2]	_	_	
2-12	72-77	going	Judgment[2]	neg[2]	_	_	
2-13	78-80	on	Judgment[2]	neg[2]	_	_	
2-14	81-83	in	Judgment[2]	neg[2]	_	_	
2-15	84-86	FN	Judgment[2]	neg[2]	_	_	
2-16	87-98	communities	Judgment[2]	neg[2]	_	_	
2-17	98-99	.	_	_	_	_	

#Text=You want to know why there are issues within families?
3-1	100-103	You	_	_	_	_	
3-2	104-108	want	_	_	_	_	
3-3	109-111	to	_	_	_	_	
3-4	112-116	know	_	_	_	_	
3-5	117-120	why	_	_	_	_	
3-6	121-126	there	_	_	_	_	
3-7	127-130	are	_	_	_	_	
3-8	131-137	issues	Appreciation	neg	_	_	
3-9	138-144	within	_	_	_	_	
3-10	145-153	families	_	_	_	_	
3-11	153-154	?	_	_	_	_	

#Text=Well current parents were not raised by parents.
4-1	155-159	Well	_	_	_	_	
4-2	160-167	current	_	_	_	_	
4-3	168-175	parents	_	_	_	_	
4-4	176-180	were	Appreciation[4]	neg[4]	_	_	
4-5	181-184	not	Appreciation[4]	neg[4]	_	_	
4-6	185-191	raised	Appreciation[4]	neg[4]	_	_	
4-7	192-194	by	Appreciation[4]	neg[4]	_	_	
4-8	195-202	parents	Appreciation[4]	neg[4]	_	_	
4-9	202-203	.	_	_	_	_	

#Text=They were raised by a residential school system that abused them horribly.
5-1	204-208	They	_	_	_	_	
5-2	209-213	were	_	_	_	_	
5-3	214-220	raised	Appreciation[5]	neg[5]	_	_	
5-4	221-223	by	Appreciation[5]	neg[5]	_	_	
5-5	224-225	a	Appreciation[5]	neg[5]	_	_	
5-6	226-237	residential	Appreciation[5]|Appreciation[6]	neg[5]|neg[6]	_	_	
5-7	238-244	school	Appreciation[5]|Appreciation[6]	neg[5]|neg[6]	_	_	
5-8	245-251	system	Appreciation[5]	neg[5]	_	_	
5-9	252-256	that	_	_	_	_	
5-10	257-263	abused	Appreciation[7]	neg[7]	_	_	
5-11	264-268	them	Appreciation[7]	neg[7]	_	_	
5-12	269-277	horribly	Appreciation[7]	neg[7]	_	_	
5-13	277-278	.	_	_	_	_	

#Text=How on earth could they learn to be parents?
6-1	279-282	How	Appreciation[8]	neg[8]	_	_	
6-2	283-285	on	Appreciation[8]	neg[8]	_	_	
6-3	286-291	earth	Appreciation[8]	neg[8]	_	_	
6-4	292-297	could	Appreciation[8]	neg[8]	_	_	
6-5	298-302	they	Appreciation[8]	neg[8]	_	_	
6-6	303-308	learn	Appreciation[8]	neg[8]	_	_	
6-7	309-311	to	Appreciation[8]	neg[8]	_	_	
6-8	312-314	be	Appreciation[8]	neg[8]	_	_	
6-9	315-322	parents	Appreciation[8]	neg[8]	_	_	
6-10	322-323	?	_	_	_	_	

#Text=Now they struggle significantly with the trauma from their past as well as trying to learn what normal parent-child relationships look like.
7-1	324-327	Now	_	_	_	_	
7-2	328-332	they	_	_	_	_	
