#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=It's stuff like this that propels Donald Trump (and let's face it, Rob Ford) into power.
1-1	0-4	It's	_	_	_	_	
1-2	5-10	stuff	_	_	_	_	
1-3	11-15	like	_	_	_	_	
1-4	16-20	this	_	_	_	_	
1-5	21-25	that	_	_	_	_	
1-6	26-33	propels	Appreciation[1]	neg[1]	_	_	
1-7	34-40	Donald	Appreciation[1]	neg[1]	_	_	
1-8	41-46	Trump	Appreciation[1]	neg[1]	_	_	
1-9	47-48	(	Appreciation[1]	neg[1]	_	_	
1-10	48-51	and	Appreciation[1]	neg[1]	_	_	
1-11	52-57	let's	Appreciation[1]	neg[1]	_	_	
1-12	58-62	face	Appreciation[1]	neg[1]	_	_	
1-13	63-65	it	Appreciation[1]	neg[1]	_	_	
1-14	65-66	,	Appreciation[1]	neg[1]	_	_	
1-15	67-70	Rob	Appreciation[1]	neg[1]	_	_	
1-16	71-75	Ford	Appreciation[1]	neg[1]	_	_	
1-17	75-76	)	Appreciation[1]	neg[1]	_	_	
1-18	77-81	into	Appreciation[1]	neg[1]	_	_	
1-19	82-87	power	Appreciation[1]	neg[1]	_	_	
1-20	87-88	.	_	_	_	_	

#Text=People are tired of being called sexist just because (an extremely flawed) woman doesn't win.
2-1	89-95	People	_	_	_	_	
2-2	96-99	are	_	_	_	_	
2-3	100-105	tired	Affect	neg	_	_	
2-4	106-108	of	_	_	_	_	
2-5	109-114	being	Judgment[3]	neg[3]	_	_	
2-6	115-121	called	Judgment[3]	neg[3]	_	_	
2-7	122-128	sexist	Judgment[3]	neg[3]	_	_	
2-8	129-133	just	Judgment[3]	neg[3]	_	_	
2-9	134-141	because	Judgment[3]	neg[3]	_	_	
2-10	142-143	(	Judgment[3]	neg[3]	_	_	
2-11	143-145	an	Judgment[3]	neg[3]	_	_	
2-12	146-155	extremely	Judgment[3]|Judgment[4]	neg[3]|neg[4]	Force	up	
2-13	156-162	flawed	Judgment[3]|Judgment[4]	neg[3]|neg[4]	_	_	
2-14	162-163	)	Judgment[3]	neg[3]	_	_	
2-15	164-169	woman	Judgment[3]	neg[3]	_	_	
2-16	170-177	doesn't	Judgment[3]	neg[3]	_	_	
2-17	178-181	win	Judgment[3]	neg[3]	_	_	
2-18	181-182	.	_	_	_	_	

