#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=You are right - the point being that we do not develop our God given resources, we like the quick profit, so we sell them.
1-1	0-3	You	_	_	
1-2	4-7	are	_	_	
1-3	8-13	right	Appreciation	pos	
1-4	14-15	-	_	_	
1-5	16-19	the	_	_	
1-6	20-25	point	_	_	
1-7	26-31	being	_	_	
1-8	32-36	that	_	_	
1-9	37-39	we	_	_	
1-10	40-42	do	Judgment[2]	neg[2]	
1-11	43-46	not	Judgment[2]	neg[2]	
1-12	47-54	develop	Judgment[2]	neg[2]	
1-13	55-58	our	Judgment[2]	neg[2]	
1-14	59-62	God	Judgment[2]	neg[2]	
1-15	63-68	given	Judgment[2]	neg[2]	
1-16	69-78	resources	Judgment[2]	neg[2]	
1-17	78-79	,	_	_	
1-18	80-82	we	Judgment[3]	neg[3]	
1-19	83-87	like	Judgment[3]	neg[3]	
1-20	88-91	the	Judgment[3]	neg[3]	
1-21	92-97	quick	Judgment[3]	neg[3]	
1-22	98-104	profit	Judgment[3]	neg[3]	
1-23	104-105	,	_	_	
1-24	106-108	so	_	_	
1-25	109-111	we	_	_	
1-26	112-116	sell	_	_	
1-27	117-121	them	_	_	
1-28	121-122	.	_	_	

#Text=So we sold Inco, world's largest nickel producer, sold Alcan, sold Falconbridge, sold Nexen and a hole list of oil and gas companies - we are good at selling the farms, not the produce. and nobody has facilitated that more than Mr.
2-1	123-125	So	_	_	
2-2	126-128	we	_	_	
2-3	129-133	sold	Appreciation[4]	neg[4]	
2-4	134-138	Inco	Appreciation[4]	neg[4]	
2-5	138-139	,	Appreciation[4]	neg[4]	
2-6	140-147	world's	Appreciation[4]	neg[4]	
2-7	148-155	largest	Appreciation[4]	neg[4]	
2-8	156-162	nickel	Appreciation[4]	neg[4]	
2-9	163-171	producer	Appreciation[4]	neg[4]	
2-10	171-172	,	Appreciation[4]	neg[4]	
2-11	173-177	sold	Appreciation[4]	neg[4]	
2-12	178-183	Alcan	Appreciation[4]	neg[4]	
2-13	183-184	,	Appreciation[4]	neg[4]	
2-14	185-189	sold	Appreciation[4]	neg[4]	
2-15	190-202	Falconbridge	Appreciation[4]	neg[4]	
2-16	202-203	,	Appreciation[4]	neg[4]	
2-17	204-208	sold	Appreciation[4]	neg[4]	
2-18	209-214	Nexen	Appreciation[4]	neg[4]	
2-19	215-218	and	Appreciation[4]	neg[4]	
2-20	219-220	a	Appreciation[4]	neg[4]	
2-21	221-225	hole	Appreciation[4]	neg[4]	
2-22	226-230	list	Appreciation[4]	neg[4]	
2-23	231-233	of	Appreciation[4]	neg[4]	
2-24	234-237	oil	Appreciation[4]	neg[4]	
2-25	238-241	and	Appreciation[4]	neg[4]	
2-26	242-245	gas	Appreciation[4]	neg[4]	
2-27	246-255	companies	Appreciation[4]	neg[4]	
2-28	256-257	-	_	_	
2-29	258-260	we	_	_	
2-30	261-264	are	_	_	
2-31	265-269	good	Appreciation[5]	neg[5]	
2-32	270-272	at	Appreciation[5]	neg[5]	
2-33	273-280	selling	Appreciation[5]	neg[5]	
2-34	281-284	the	Appreciation[5]	neg[5]	
2-35	285-290	farms	Appreciation[5]	neg[5]	
2-36	290-291	,	Appreciation[5]	neg[5]	
2-37	292-295	not	Appreciation[5]	neg[5]	
2-38	296-299	the	Appreciation[5]	neg[5]	
2-39	300-307	produce	Appreciation[5]	neg[5]	
2-40	307-308	.	_	_	
2-41	309-312	and	_	_	
2-42	313-319	nobody	Judgment[6]	neg[6]	
2-43	320-323	has	Judgment[6]	neg[6]	
2-44	324-335	facilitated	Judgment[6]	neg[6]	
2-45	336-340	that	Judgment[6]	neg[6]	
2-46	341-345	more	Judgment[6]	neg[6]	
2-47	346-350	than	Judgment[6]	neg[6]	
2-48	351-353	Mr	Judgment[6]	neg[6]	
2-49	353-354	.	Judgment[6]	neg[6]	

#Text=Harper.
3-1	355-361	Harper	Judgment[6]	neg[6]	
3-2	361-362	.	_	_	

#Text=So how do you develop your God given resources when when you sell them as soon as there are willing buyers!
4-1	363-365	So	_	_	
4-2	366-369	how	Judgment[7]	neg[7]	
4-3	370-372	do	Judgment[7]	neg[7]	
4-4	373-376	you	Judgment[7]	neg[7]	
4-5	377-384	develop	Judgment[7]	neg[7]	
4-6	385-389	your	Judgment[7]	neg[7]	
4-7	390-393	God	Judgment[7]	neg[7]	
4-8	394-399	given	Judgment[7]	neg[7]	
4-9	400-409	resources	Judgment[7]	neg[7]	
4-10	410-414	when	Judgment[7]	neg[7]	
4-11	415-419	when	Judgment[7]	neg[7]	
4-12	420-423	you	Judgment[7]	neg[7]	
4-13	424-428	sell	Judgment[7]	neg[7]	
4-14	429-433	them	Judgment[7]	neg[7]	
4-15	434-436	as	Judgment[7]	neg[7]	
4-16	437-441	soon	Judgment[7]	neg[7]	
4-17	442-444	as	Judgment[7]	neg[7]	
4-18	445-450	there	Judgment[7]	neg[7]	
4-19	451-454	are	Judgment[7]	neg[7]	
4-20	455-462	willing	Judgment[7]	neg[7]	
4-21	463-469	buyers	Judgment[7]	neg[7]	
4-22	469-470	!	_	_	

#Text=You do not seem to like democracy which has proven over and over again that it is essential for widespread wealth creation.
5-1	471-474	You	_	_	
5-2	475-477	do	Judgment[8]	neg[8]	
5-3	478-481	not	Judgment[8]	neg[8]	
5-4	482-486	seem	Judgment[8]	neg[8]	
5-5	487-489	to	Judgment[8]	neg[8]	
5-6	490-494	like	Judgment[8]	neg[8]	
5-7	495-504	democracy	Judgment[8]|Appreciation[9]	neg[8]|pos[9]	
5-8	505-510	which	_	_	
5-9	511-514	has	_	_	
5-10	515-521	proven	_	_	
