#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=The recent deployment in S Korea of US THAAD systems threatens China's (sense of) balance of nuclear deterrent...The re emergence of a Japanese military and better US ties with Japan, Vietnam,the Philippines etc only increases their anxiety.
1-1	0-3	The	_	_	_	_	
1-2	4-10	recent	_	_	_	_	
1-3	11-21	deployment	_	_	_	_	
1-4	22-24	in	_	_	_	_	
1-5	25-26	S	_	_	_	_	
1-6	27-32	Korea	_	_	_	_	
1-7	33-35	of	_	_	_	_	
1-8	36-38	US	_	_	_	_	
1-9	39-44	THAAD	_	_	_	_	
1-10	45-52	systems	_	_	_	_	
1-11	53-62	threatens	Appreciation	neg	_	_	
1-12	63-70	China's	_	_	_	_	
1-13	71-72	(	_	_	_	_	
1-14	72-77	sense	_	_	_	_	
1-15	78-80	of	_	_	_	_	
1-16	80-81	)	_	_	_	_	
1-17	82-89	balance	_	_	_	_	
1-18	90-92	of	_	_	_	_	
1-19	93-100	nuclear	Appreciation[2]	pos[2]	_	_	
1-20	101-110	deterrent	Appreciation[2]	pos[2]	_	_	
1-21	110-111	.	_	_	_	_	
1-22	111-112	.	_	_	_	_	
1-23	112-113	.	_	_	_	_	
1-24	113-116	The	_	_	_	_	
1-25	117-119	re	_	_	_	_	
1-26	120-129	emergence	_	_	_	_	
1-27	130-132	of	_	_	_	_	
1-28	133-134	a	_	_	_	_	
1-29	135-143	Japanese	_	_	_	_	
1-30	144-152	military	_	_	_	_	
1-31	153-156	and	_	_	_	_	
1-32	157-163	better	Appreciation	pos	Force	up	
1-33	164-166	US	_	_	_	_	
1-34	167-171	ties	_	_	_	_	
1-35	172-176	with	_	_	_	_	
1-36	177-182	Japan	_	_	_	_	
1-37	182-183	,	_	_	_	_	
1-38	184-191	Vietnam	_	_	_	_	
1-39	191-192	,	_	_	_	_	
1-40	192-195	the	_	_	_	_	
1-41	196-207	Philippines	_	_	_	_	
1-42	208-211	etc	_	_	_	_	
1-43	212-216	only	_	_	_	_	
1-44	217-226	increases	Appreciation[4]	neg[4]	_	_	
1-45	227-232	their	Appreciation[4]	neg[4]	_	_	
1-46	233-240	anxiety	Appreciation[4]	neg[4]	_	_	
1-47	240-241	.	_	_	_	_	

#Text=Local history has left China with a lot of grudges.
2-1	242-247	Local	_	_	_	_	
2-2	248-255	history	_	_	_	_	
2-3	256-259	has	_	_	_	_	
2-4	260-264	left	Appreciation[5]	neg[5]	_	_	
2-5	265-270	China	Appreciation[5]	neg[5]	_	_	
2-6	271-275	with	Appreciation[5]	neg[5]	_	_	
2-7	276-277	a	Appreciation[5]	neg[5]	_	_	
2-8	278-281	lot	Appreciation[5]	neg[5]	_	_	
2-9	282-284	of	Appreciation[5]	neg[5]	_	_	
2-10	285-292	grudges	Appreciation[5]|Appreciation[6]	neg[5]|neg[6]	_	_	
2-11	292-293	.	_	_	_	_	

#Text=Its a brawl just waiting to happen...
3-1	294-297	Its	_	_	_	_	
3-2	298-299	a	_	_	_	_	
3-3	300-305	brawl	Appreciation[7]|Appreciation[8]	neg[7]|neg[8]	_	_	
3-4	306-310	just	Appreciation[7]	neg[7]	_	_	
3-5	311-318	waiting	Appreciation[7]	neg[7]	_	_	
3-6	319-321	to	Appreciation[7]	neg[7]	_	_	
3-7	322-328	happen	Appreciation[7]	neg[7]	_	_	
3-8	328-329	.	_	_	_	_	
3-9	329-330	.	_	_	_	_	
3-10	330-331	.	_	_	_	_	
