#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=The secondary market value of a taxi license should be irrelevant to the city.
1-1	0-3	The	_	
1-2	4-13	secondary	_	
1-3	14-20	market	_	
1-4	21-26	value	_	
1-5	27-29	of	_	
1-6	30-31	a	_	
1-7	32-36	taxi	_	
1-8	37-44	license	_	
1-9	45-51	should	_	
1-10	52-54	be	_	
1-11	55-65	irrelevant	_	
1-12	66-68	to	_	
1-13	69-72	the	_	
1-14	73-77	city	_	
1-15	77-78	.	_	

#Text=It serves no ones purpose, aside from the taxi cartel, to have such a huge barrier to entry.
2-1	79-81	It	_	
2-2	82-88	serves	_	
2-3	89-91	no	NEG[1]	
2-4	92-96	ones	NEG[1]	
2-5	97-104	purpose	SCOPE	
2-6	104-105	,	_	
2-7	106-111	aside	_	
2-8	112-116	from	_	
2-9	117-120	the	_	
2-10	121-125	taxi	_	
2-11	126-132	cartel	_	
2-12	132-133	,	_	
2-13	134-136	to	SCOPE[3]	
2-14	137-141	have	SCOPE[3]	
2-15	142-146	such	SCOPE[3]	
2-16	147-148	a	SCOPE[3]|FOCUS[4]	
2-17	149-153	huge	SCOPE[3]|FOCUS[4]	
2-18	154-161	barrier	SCOPE[3]|FOCUS[4]	
2-19	162-164	to	SCOPE[3]|FOCUS[4]	
2-20	165-170	entry	SCOPE[3]|FOCUS[4]	
2-21	170-171	.	_	
