#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=I predict the pope will slam the U.S. either in front of congress or better yet at the UN.When this happens it follows that all the highly principled posters here will in fact develop their own popecrush.
1-1	0-1	I	_	_	
1-2	2-9	predict	_	_	
1-3	10-13	the	_	_	
1-4	14-18	pope	_	_	
1-5	19-23	will	_	_	
1-6	24-28	slam	Judgment	pos	
1-7	29-32	the	_	_	
1-8	33-36	U.S	_	_	
1-9	36-37	.	_	_	
1-10	38-44	either	_	_	
1-11	45-47	in	_	_	
1-12	48-53	front	_	_	
1-13	54-56	of	_	_	
1-14	57-65	congress	_	_	
1-15	66-68	or	_	_	
1-16	69-75	better	_	_	
1-17	76-79	yet	_	_	
1-18	80-82	at	_	_	
1-19	83-86	the	_	_	
1-20	87-94	UN.When	_	_	
1-21	95-99	this	_	_	
1-22	100-107	happens	_	_	
1-23	108-110	it	_	_	
1-24	111-118	follows	_	_	
1-25	119-123	that	_	_	
1-26	124-127	all	_	_	
1-27	128-131	the	_	_	
1-28	132-138	highly	Judgment[2]	pos[2]	
1-29	139-149	principled	Judgment[2]	pos[2]	
1-30	150-157	posters	_	_	
1-31	158-162	here	_	_	
1-32	163-167	will	_	_	
1-33	168-170	in	_	_	
1-34	171-175	fact	_	_	
1-35	176-183	develop	Judgment[3]	pos[3]	
1-36	184-189	their	Judgment[3]	pos[3]	
1-37	190-193	own	Judgment[3]	pos[3]	
1-38	194-203	popecrush	Judgment[3]	pos[3]	
1-39	203-204	.	_	_	
