#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=If the Pope is cautious on indicating a favourable disposition on ordaining women as priests, he might want to look at Anglicanism's experience.
1-1	0-2	If	Appreciation[1]	neg[1]	_	_	
1-2	3-6	the	Appreciation[1]	neg[1]	_	_	
1-3	7-11	Pope	Appreciation[1]	neg[1]	_	_	
1-4	12-14	is	Appreciation[1]	neg[1]	_	_	
1-5	15-23	cautious	Appreciation[1]	neg[1]	_	_	
1-6	24-26	on	Appreciation[1]	neg[1]	_	_	
1-7	27-37	indicating	Appreciation[1]	neg[1]	_	_	
1-8	38-39	a	Appreciation[1]	neg[1]	_	_	
1-9	40-50	favourable	Appreciation[1]	neg[1]	_	_	
1-10	51-62	disposition	Appreciation[1]	neg[1]	_	_	
1-11	63-65	on	Appreciation[1]	neg[1]	_	_	
1-12	66-75	ordaining	Appreciation[1]	neg[1]	_	_	
1-13	76-81	women	Appreciation[1]	neg[1]	_	_	
1-14	82-84	as	Appreciation[1]	neg[1]	_	_	
1-15	85-92	priests	Appreciation[1]	neg[1]	_	_	
1-16	92-93	,	Appreciation[1]	neg[1]	_	_	
1-17	94-96	he	Appreciation[1]	neg[1]	_	_	
1-18	97-102	might	Appreciation[1]	neg[1]	_	_	
1-19	103-107	want	Appreciation[1]	neg[1]	_	_	
1-20	108-110	to	Appreciation[1]	neg[1]	_	_	
1-21	111-115	look	Appreciation[1]	neg[1]	_	_	
1-22	116-118	at	Appreciation[1]	neg[1]	_	_	
1-23	119-132	Anglicanism's	Appreciation[1]	neg[1]	_	_	
1-24	133-143	experience	Appreciation[1]	neg[1]	_	_	
1-25	143-144	.	_	_	_	_	

#Text=The Church of England earlier this year began ordaining women as bishops, and the Archbishop of Canterbury has stated that within ten years fifty percent of the dioceses will be headed by women.
2-1	145-148	The	_	_	_	_	
2-2	149-155	Church	_	_	_	_	
2-3	156-158	of	_	_	_	_	
2-4	159-166	England	_	_	_	_	
2-5	167-174	earlier	_	_	_	_	
2-6	175-179	this	_	_	_	_	
2-7	180-184	year	_	_	_	_	
2-8	185-190	began	_	_	_	_	
2-9	191-200	ordaining	_	_	_	_	
2-10	201-206	women	_	_	_	_	
2-11	207-209	as	_	_	_	_	
2-12	210-217	bishops	_	_	_	_	
2-13	217-218	,	_	_	_	_	
2-14	219-222	and	_	_	_	_	
2-15	223-226	the	_	_	_	_	
2-16	227-237	Archbishop	_	_	_	_	
2-17	238-240	of	_	_	_	_	
2-18	241-251	Canterbury	_	_	_	_	
2-19	252-255	has	_	_	_	_	
2-20	256-262	stated	_	_	_	_	
2-21	263-267	that	_	_	_	_	
2-22	268-274	within	_	_	_	_	
2-23	275-278	ten	_	_	_	_	
2-24	279-284	years	_	_	_	_	
2-25	285-290	fifty	_	_	_	_	
2-26	291-298	percent	_	_	_	_	
