#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=Given that the majority of offshore buyers in metro Vancouver are from China, and given that capital gains exemptions do not apply to them on the sale of property, would this tax on real estate also equate to a 'head tax'?
1-1	0-5	Given	_	_	_	_	
1-2	6-10	that	_	_	_	_	
1-3	11-14	the	_	_	_	_	
1-4	15-23	majority	_	_	_	_	
1-5	24-26	of	_	_	_	_	
1-6	27-35	offshore	_	_	_	_	
1-7	36-42	buyers	_	_	_	_	
1-8	43-45	in	_	_	_	_	
1-9	46-51	metro	_	_	_	_	
1-10	52-61	Vancouver	_	_	_	_	
1-11	62-65	are	_	_	_	_	
1-12	66-70	from	_	_	_	_	
1-13	71-76	China	_	_	_	_	
1-14	76-77	,	_	_	_	_	
1-15	78-81	and	_	_	_	_	
1-16	82-87	given	_	_	_	_	
1-17	88-92	that	_	_	_	_	
1-18	93-100	capital	_	_	_	_	
1-19	101-106	gains	_	_	_	_	
1-20	107-117	exemptions	_	_	_	_	
1-21	118-120	do	_	_	_	_	
1-22	121-124	not	_	_	_	_	
1-23	125-130	apply	_	_	_	_	
1-24	131-133	to	_	_	_	_	
1-25	134-138	them	_	_	_	_	
1-26	139-141	on	_	_	_	_	
1-27	142-145	the	_	_	_	_	
1-28	146-150	sale	_	_	_	_	
1-29	151-153	of	_	_	_	_	
1-30	154-162	property	_	_	_	_	
1-31	162-163	,	_	_	_	_	
1-32	164-169	would	Judgment[1]	neg[1]	_	_	
1-33	170-174	this	Judgment[1]	neg[1]	_	_	
1-34	175-178	tax	Judgment[1]	neg[1]	_	_	
1-35	179-181	on	Judgment[1]	neg[1]	_	_	
1-36	182-186	real	Judgment[1]	neg[1]	_	_	
1-37	187-193	estate	Judgment[1]	neg[1]	_	_	
1-38	194-198	also	Judgment[1]	neg[1]	_	_	
1-39	199-205	equate	Judgment[1]	neg[1]	_	_	
1-40	206-208	to	Judgment[1]	neg[1]	_	_	
1-41	209-210	a	Judgment[1]	neg[1]	_	_	
1-42	211-212	'	Judgment[1]	neg[1]	_	_	
1-43	212-216	head	Judgment[1]	neg[1]	_	_	
1-44	217-220	tax	Judgment[1]	neg[1]	_	_	
1-45	220-221	'	_	_	_	_	
1-46	221-222	?	_	_	_	_	

#Text=Given that principal residence tax exemptions do not apply to offshore owners who live in the houses they have purchased, and in which they can reside for half the year (which may be even longer than some snowbirds and frequent travellers), and again given that the majority of these part time residents are from China, is this also a 'head tax'?
2-1	222-227	Given	_	_	_	_	
2-2	228-232	that	_	_	_	_	
2-3	233-242	principal	_	_	_	_	
2-4	243-252	residence	_	_	_	_	
2-5	253-256	tax	_	_	_	_	
2-6	257-267	exemptions	_	_	_	_	
2-7	268-270	do	_	_	_	_	
2-8	271-274	not	_	_	_	_	
2-9	275-280	apply	_	_	_	_	
2-10	281-283	to	_	_	_	_	
2-11	284-292	offshore	_	_	_	_	
2-12	293-299	owners	_	_	_	_	
2-13	300-303	who	_	_	_	_	
2-14	304-308	live	_	_	_	_	
2-15	309-311	in	_	_	_	_	
2-16	312-315	the	_	_	_	_	
2-17	316-322	houses	_	_	_	_	
2-18	323-327	they	_	_	_	_	
2-19	328-332	have	_	_	_	_	
2-20	333-342	purchased	_	_	_	_	
2-21	342-343	,	_	_	_	_	
2-22	344-347	and	_	_	_	_	
2-23	348-350	in	_	_	_	_	
2-24	351-356	which	_	_	_	_	
2-25	357-361	they	_	_	_	_	
2-26	362-365	can	_	_	_	_	
2-27	366-372	reside	_	_	_	_	
2-28	373-376	for	_	_	_	_	
2-29	377-381	half	_	_	_	_	
2-30	382-385	the	_	_	_	_	
2-31	386-390	year	_	_	_	_	
2-32	391-392	(	_	_	_	_	
2-33	392-397	which	_	_	_	_	
2-34	398-401	may	_	_	_	_	
2-35	402-404	be	_	_	_	_	
2-36	405-409	even	_	_	_	_	
2-37	410-416	longer	_	_	_	_	
2-38	417-421	than	_	_	_	_	
2-39	422-426	some	_	_	_	_	
2-40	427-436	snowbirds	_	_	_	_	
2-41	437-440	and	_	_	_	_	
2-42	441-449	frequent	_	_	_	_	
2-43	450-460	travellers	_	_	_	_	
2-44	460-461	)	_	_	_	_	
2-45	461-462	,	_	_	_	_	
2-46	463-466	and	_	_	_	_	
2-47	467-472	again	_	_	_	_	
2-48	473-478	given	_	_	_	_	
2-49	479-483	that	_	_	_	_	
2-50	484-487	the	_	_	_	_	
2-51	488-496	majority	_	_	_	_	
2-52	497-499	of	_	_	_	_	
2-53	500-505	these	_	_	_	_	
2-54	506-510	part	_	_	_	_	
2-55	511-515	time	_	_	_	_	
2-56	516-525	residents	_	_	_	_	
2-57	526-529	are	_	_	_	_	
2-58	530-534	from	_	_	_	_	
2-59	535-540	China	_	_	_	_	
2-60	540-541	,	_	_	_	_	
2-61	542-544	is	Judgment[2]	neg[2]	_	_	
2-62	545-549	this	Judgment[2]	neg[2]	_	_	
2-63	550-554	also	Judgment[2]	neg[2]	_	_	
2-64	555-556	a	Judgment[2]	neg[2]	_	_	
2-65	557-558	'	Judgment[2]	neg[2]	_	_	
2-66	558-562	head	Judgment[2]	neg[2]	_	_	
2-67	563-566	tax	Judgment[2]	neg[2]	_	_	
2-68	566-567	'	_	_	_	_	
2-69	567-568	?	_	_	_	_	
