#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text='This $37-billion in increased revenue did not come from tax-rate increases but from the economy returning to something approximating normal after the slow-growth period following the financial recession of 2008-09.'
1-1	0-1	'	_	
1-2	1-5	This	_	
1-3	6-9	$37	_	
1-4	9-10	-	_	
1-5	10-17	billion	_	
1-6	18-20	in	_	
1-7	21-30	increased	_	
1-8	31-38	revenue	_	
1-9	39-42	did	_	
1-10	43-46	not	NEG	
1-11	47-51	come	SCOPE[2]	
1-12	52-56	from	SCOPE[2]	
1-13	57-65	tax-rate	SCOPE[2]|FOCUS[3]	
1-14	66-75	increases	SCOPE[2]|FOCUS[3]	
1-15	76-79	but	_	
1-16	80-84	from	_	
1-17	85-88	the	_	
1-18	89-96	economy	_	
1-19	97-106	returning	_	
1-20	107-109	to	_	
1-21	110-119	something	_	
1-22	120-133	approximating	_	
1-23	134-140	normal	_	
1-24	141-146	after	_	
1-25	147-150	the	_	
1-26	151-162	slow-growth	_	
1-27	163-169	period	_	
1-28	170-179	following	_	
1-29	180-183	the	_	
1-30	184-193	financial	_	
1-31	194-203	recession	_	
1-32	204-206	of	_	
1-33	207-211	2008	_	
1-34	211-212	-	_	
1-35	212-214	09	_	
1-36	214-215	.	_	
1-37	215-216	'	_	

#Text=You mean, if you grow the economy, the budget will take care of itself?
2-1	216-219	You	_	
2-2	220-224	mean	_	
2-3	224-225	,	_	
2-4	226-228	if	_	
2-5	229-232	you	_	
2-6	233-237	grow	_	
2-7	238-241	the	_	
2-8	242-249	economy	_	
2-9	249-250	,	_	
2-10	251-254	the	_	
2-11	255-261	budget	_	
2-12	262-266	will	_	
2-13	267-271	take	_	
2-14	272-276	care	_	
2-15	277-279	of	_	
2-16	280-286	itself	_	
2-17	286-287	?	_	
