#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=Let's get real..... women in America voted for who ever they want to and even with the chance to elect  a first female President they didn't.
1-1	0-5	Let's	_	_	
1-2	6-9	get	_	_	
1-3	10-14	real	_	_	
1-4	14-15	.	_	_	
1-5	15-16	.	_	_	
1-6	16-17	.	_	_	
1-7	17-18	.	_	_	
1-8	18-19	.	_	_	
1-9	20-25	women	_	_	
1-10	26-28	in	_	_	
1-11	29-36	America	_	_	
1-12	37-42	voted	_	_	
1-13	43-46	for	_	_	
1-14	47-50	who	_	_	
1-15	51-55	ever	_	_	
1-16	56-60	they	_	_	
1-17	61-65	want	_	_	
1-18	66-68	to	_	_	
1-19	69-72	and	_	_	
1-20	73-77	even	_	_	
1-21	78-82	with	_	_	
1-22	83-86	the	_	_	
1-23	87-93	chance	_	_	
1-24	94-96	to	_	_	
1-25	97-102	elect	XSCOPE[1]	1-31[0_1]	
1-26	104-105	a	XSCOPE[1]|FOCUS[2]	_	
1-27	106-111	first	XSCOPE[1]|FOCUS[2]	_	
1-28	112-118	female	XSCOPE[1]|FOCUS[2]	_	
1-29	119-128	President	XSCOPE[1]|FOCUS[2]	_	
1-30	129-133	they	_	_	
1-31	134-140	didn't	NEG	_	
1-32	140-141	.	_	_	

#Text=They didn't trust her and Americans voted for change and voted against the elitist politicians and all that goes with it.
2-1	142-146	They	_	_	
2-2	147-153	didn't	NEG	_	
2-3	154-159	trust	SCOPE[5]|FOCUS[6]	_	
2-4	160-163	her	SCOPE[5]	_	
2-5	164-167	and	_	_	
2-6	168-177	Americans	_	_	
2-7	178-183	voted	_	_	
2-8	184-187	for	_	_	
2-9	188-194	change	_	_	
2-10	195-198	and	_	_	
2-11	199-204	voted	_	_	
2-12	205-212	against	_	_	
2-13	213-216	the	_	_	
2-14	217-224	elitist	_	_	
2-15	225-236	politicians	_	_	
2-16	237-240	and	_	_	
2-17	241-244	all	_	_	
2-18	245-249	that	_	_	
2-19	250-254	goes	_	_	
2-20	255-259	with	_	_	
2-21	260-262	it	_	_	
2-22	262-263	.	_	_	

#Text=Trump will adjust and the world will go on...... he may do as well as Regan or better.
3-1	264-269	Trump	_	_	
3-2	270-274	will	_	_	
3-3	275-281	adjust	_	_	
3-4	282-285	and	_	_	
3-5	286-289	the	_	_	
3-6	290-295	world	_	_	
3-7	296-300	will	_	_	
3-8	301-303	go	_	_	
3-9	304-306	on	_	_	
3-10	306-307	.	_	_	
3-11	307-308	.	_	_	
3-12	308-309	.	_	_	
3-13	309-310	.	_	_	
3-14	310-311	.	_	_	
3-15	311-312	.	_	_	
3-16	313-315	he	_	_	
3-17	316-319	may	_	_	
3-18	320-322	do	_	_	
3-19	323-325	as	_	_	
3-20	326-330	well	_	_	
3-21	331-333	as	_	_	
3-22	334-339	Regan	_	_	
3-23	340-342	or	_	_	
3-24	343-349	better	_	_	
3-25	349-350	.	_	_	

#Text=Or ...... he'll be gone in Four years and the next great hope will show up.
4-1	351-353	Or	_	_	
4-2	354-355	.	_	_	
4-3	355-356	.	_	_	
4-4	356-357	.	_	_	
4-5	357-358	.	_	_	
4-6	358-359	.	_	_	
4-7	359-360	.	_	_	
4-8	361-366	he'll	_	_	
4-9	367-369	be	_	_	
4-10	370-374	gone	_	_	
4-11	375-377	in	_	_	
4-12	378-382	Four	_	_	
4-13	383-388	years	_	_	
4-14	389-392	and	_	_	
4-15	393-396	the	_	_	
4-16	397-401	next	_	_	
4-17	402-407	great	_	_	
4-18	408-412	hope	_	_	
4-19	413-417	will	_	_	
4-20	418-422	show	_	_	
4-21	423-425	up	_	_	
4-22	425-426	.	_	_	

#Text=The American vote was not about an anti women agenda.........relax and due some deep breathing
5-1	427-430	The	_	_	
5-2	431-439	American	_	_	
5-3	440-444	vote	_	_	
5-4	445-448	was	_	_	
5-5	449-452	not	NEG	_	
5-6	453-458	about	SCOPE[8]	_	
5-7	459-461	an	SCOPE[8]	_	
5-8	462-466	anti	SCOPE[8]|FOCUS[9]	_	
5-9	467-472	women	SCOPE[8]|FOCUS[9]	_	
5-10	473-479	agenda	SCOPE[8]	_	
5-11	479-480	.	_	_	
5-12	480-481	.	_	_	
5-13	481-482	.	_	_	
5-14	482-483	.	_	_	
5-15	483-484	.	_	_	
5-16	484-485	.	_	_	
5-17	485-486	.	_	_	
5-18	486-487	.	_	_	
5-19	487-488	.	_	_	
5-20	488-493	relax	_	_	
5-21	494-497	and	_	_	
5-22	498-501	due	_	_	
5-23	502-506	some	_	_	
5-24	507-511	deep	_	_	
5-25	512-521	breathing	_	_	
