#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=Ah, Ms.
1-1	0-2	Ah	_	_	_	_	
1-2	2-3	,	_	_	_	_	
1-3	4-6	Ms	_	_	_	_	
1-4	6-7	.	_	_	_	_	

#Text=Wente is (1) a conservative and (2) I'm pretty sure wasn't raised a Catholic.
2-1	8-13	Wente	_	_	_	_	
2-2	14-16	is	_	_	_	_	
2-3	17-18	(	_	_	_	_	
2-4	18-19	1	_	_	_	_	
2-5	19-20	)	_	_	_	_	
2-6	21-22	a	_	_	_	_	
2-7	23-35	conservative	Judgment	neg	_	_	
2-8	36-39	and	_	_	_	_	
2-9	40-41	(	_	_	_	_	
2-10	41-42	2	_	_	_	_	
2-11	42-43	)	_	_	_	_	
2-12	44-47	I'm	_	_	_	_	
2-13	48-54	pretty	Judgment[2]	neg[2]	Focus[1]	down[1]	
2-14	55-59	sure	Judgment[2]	neg[2]	Focus[1]	down[1]	
2-15	60-66	wasn't	Judgment[2]	neg[2]	_	_	
2-16	67-73	raised	Judgment[2]	neg[2]	_	_	
2-17	74-75	a	Judgment[2]	neg[2]	_	_	
2-18	76-84	Catholic	Judgment[2]	neg[2]	_	_	
2-19	84-85	.	_	_	_	_	

#Text=The pope is expressing some liberal ideas that stick in her craw, fair enough.
3-1	86-89	The	_	_	_	_	
3-2	90-94	pope	_	_	_	_	
3-3	95-97	is	_	_	_	_	
3-4	98-108	expressing	_	_	_	_	
3-5	109-113	some	_	_	_	_	
3-6	114-121	liberal	Judgment[3]	neg[3]	_	_	
3-7	122-127	ideas	Judgment[3]	neg[3]	_	_	
3-8	128-132	that	Judgment[3]	neg[3]	_	_	
3-9	133-138	stick	Judgment[3]	neg[3]	_	_	
3-10	139-141	in	Judgment[3]	neg[3]	_	_	
3-11	142-145	her	Judgment[3]	neg[3]	_	_	
3-12	146-150	craw	Judgment[3]	neg[3]	_	_	
3-13	150-151	,	_	_	_	_	
3-14	152-156	fair	_	_	_	_	
3-15	157-163	enough	_	_	_	_	
3-16	163-164	.	_	_	_	_	

#Text=Personally, I think there's a number of things going on.
4-1	165-175	Personally	_	_	_	_	
4-2	175-176	,	_	_	_	_	
4-3	177-178	I	_	_	_	_	
4-4	179-184	think	_	_	_	_	
4-5	185-192	there's	_	_	_	_	
4-6	193-194	a	_	_	_	_	
4-7	195-201	number	_	_	_	_	
4-8	202-204	of	_	_	_	_	
4-9	205-211	things	_	_	_	_	
4-10	212-217	going	_	_	_	_	
4-11	218-220	on	_	_	_	_	
4-12	220-221	.	_	_	_	_	

#Text=Pope Francis is doing a great PR job for the church without really deviating from the Church's overall theological position.
5-1	222-226	Pope	_	_	_	_	
5-2	227-234	Francis	_	_	_	_	
5-3	235-237	is	_	_	_	_	
5-4	238-243	doing	_	_	_	_	
5-5	244-245	a	_	_	_	_	
5-6	246-251	great	Judgment	pos	_	_	
5-7	252-254	PR	_	_	_	_	
5-8	255-258	job	_	_	_	_	
5-9	259-262	for	_	_	_	_	
5-10	263-266	the	_	_	_	_	
5-11	267-273	church	_	_	_	_	
5-12	274-281	without	Judgment[5]	pos[5]	_	_	
5-13	282-288	really	Judgment[5]	pos[5]	_	_	
5-14	289-298	deviating	Judgment[5]	pos[5]	_	_	
5-15	299-303	from	_	_	_	_	
5-16	304-307	the	_	_	_	_	
5-17	308-316	Church's	_	_	_	_	
5-18	317-324	overall	_	_	_	_	
5-19	325-336	theological	_	_	_	_	
5-20	337-345	position	_	_	_	_	
5-21	345-346	.	_	_	_	_	

#Text=The church needs some recharging, and he's doing his best to provide it without deviating from core theology.
6-1	347-350	The	_	_	_	_	
6-2	351-357	church	_	_	_	_	
6-3	358-363	needs	Appreciation[6]	neg[6]	_	_	
6-4	364-368	some	Appreciation[6]	neg[6]	_	_	
6-5	369-379	recharging	Appreciation[6]	neg[6]	_	_	
6-6	379-380	,	_	_	_	_	
6-7	381-384	and	_	_	_	_	
6-8	385-389	he's	_	_	_	_	
6-9	390-395	doing	Judgment[7]	pos[7]	_	_	
6-10	396-399	his	Judgment[7]	pos[7]	_	_	
6-11	400-404	best	Judgment[7]	pos[7]	_	_	
6-12	405-407	to	_	_	_	_	
6-13	408-415	provide	_	_	_	_	
6-14	416-418	it	_	_	_	_	
6-15	419-426	without	_	_	_	_	
6-16	427-436	deviating	_	_	_	_	
6-17	437-441	from	_	_	_	_	
6-18	442-446	core	_	_	_	_	
