#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=Aren't we great guys?
1-1	0-6	Aren't	NEG	
1-2	7-9	we	SCOPE[2]	
1-3	10-15	great	SCOPE[2]|FOCUS[3]	
1-4	16-20	guys	SCOPE[2]	
1-5	20-21	?	_	

#Text=We took in the number that Prince Justin decreed !
2-1	22-24	We	_	
2-2	25-29	took	_	
2-3	30-32	in	_	
2-4	33-36	the	_	
2-5	37-43	number	_	
2-6	44-48	that	_	
2-7	49-55	Prince	_	
2-8	56-62	Justin	_	
2-9	63-70	decreed	_	
2-10	71-72	!	_	

#Text=So what if there's no jobs, housing, no place for them to live.Its Platitudes and fairy tales that matter.
3-1	72-74	So	_	
3-2	75-79	what	_	
3-3	80-82	if	_	
3-4	83-90	there's	_	
3-5	91-93	no	NEG	
3-6	94-98	jobs	SCOPE[5]|FOCUS[6]	
3-7	98-99	,	_	
3-8	100-107	housing	_	
3-9	107-108	,	_	
3-10	109-111	no	NEG	
3-11	112-117	place	SCOPE[8]	
3-12	118-121	for	SCOPE[8]	
3-13	122-126	them	SCOPE[8]	
3-14	127-129	to	SCOPE[8]	
3-15	130-138	live.Its	SCOPE[8]|FOCUS[9]	
3-16	139-149	Platitudes	_	
3-17	150-153	and	_	
3-18	154-159	fairy	_	
3-19	160-165	tales	_	
3-20	166-170	that	_	
3-21	171-177	matter	_	
3-22	177-178	.	_	
