#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=What a bunch of whiny academic rubbish.
1-1	0-4	What	_	_	
1-2	5-6	a	_	_	
1-3	7-12	bunch	_	_	
1-4	13-15	of	_	_	
1-5	16-21	whiny	Judgment[1]	neg[1]	
1-6	22-30	academic	Judgment[1]	neg[1]	
1-7	31-38	rubbish	Judgment[1]	neg[1]	
1-8	38-39	.	_	_	

#Text=Germany takes in how many, puts up with sexual assaults in Cologne and Europe is still failing them?
2-1	40-47	Germany	_	_	
2-2	48-53	takes	Judgment[2]	neg[2]	
2-3	54-56	in	Judgment[2]	neg[2]	
2-4	57-60	how	Judgment[2]	neg[2]	
2-5	61-65	many	Judgment[2]	neg[2]	
2-6	65-66	,	Judgment[2]	neg[2]	
2-7	67-71	puts	Judgment[2]	neg[2]	
2-8	72-74	up	Judgment[2]	neg[2]	
2-9	75-79	with	Judgment[2]	neg[2]	
2-10	80-86	sexual	Judgment[2]	neg[2]	
2-11	87-95	assaults	Judgment[2]	neg[2]	
2-12	96-98	in	Judgment[2]	neg[2]	
2-13	99-106	Cologne	Judgment[2]	neg[2]	
2-14	107-110	and	Judgment[2]	neg[2]	
2-15	111-117	Europe	Judgment[2]	neg[2]	
2-16	118-120	is	Judgment[2]	neg[2]	
2-17	121-126	still	Judgment[2]	neg[2]	
2-18	127-134	failing	Judgment[2]	neg[2]	
2-19	135-139	them	Judgment[2]	neg[2]	
2-20	139-140	?	_	_	

#Text=Rubbish.
3-1	141-148	Rubbish	Appreciation	neg	
3-2	148-149	.	_	_	

#Text=War refugees have turned in to economic and social opportunism.
4-1	150-153	War	_	_	
4-2	154-162	refugees	_	_	
4-3	163-167	have	_	_	
4-4	168-174	turned	Judgment[4]	neg[4]	
4-5	175-177	in	Judgment[4]	neg[4]	
4-6	178-180	to	Judgment[4]	neg[4]	
4-7	181-189	economic	Judgment[4]	neg[4]	
4-8	190-193	and	Judgment[4]	neg[4]	
4-9	194-200	social	Judgment[4]	neg[4]	
4-10	201-212	opportunism	Judgment[4]	neg[4]	
4-11	212-213	.	_	_	

#Text=Landing on Greece's shores to get out of the war zone is not so why is Sweden the desired end point?
5-1	214-221	Landing	_	_	
5-2	222-224	on	_	_	
5-3	225-233	Greece's	_	_	
5-4	234-240	shores	_	_	
5-5	241-243	to	_	_	
5-6	244-247	get	_	_	
5-7	248-251	out	_	_	
5-8	252-254	of	_	_	
5-9	255-258	the	_	_	
5-10	259-262	war	Appreciation[5]	neg[5]	
5-11	263-267	zone	Appreciation[5]	neg[5]	
5-12	268-270	is	_	_	
5-13	271-274	not	_	_	
5-14	275-277	so	_	_	
5-15	278-281	why	Judgment[6]	neg[6]	
5-16	282-284	is	Judgment[6]	neg[6]	
5-17	285-291	Sweden	Judgment[6]	neg[6]	
5-18	292-295	the	Judgment[6]	neg[6]	
5-19	296-303	desired	Judgment[6]	neg[6]	
5-20	304-307	end	Judgment[6]	neg[6]	
5-21	308-313	point	Judgment[6]	neg[6]	
5-22	313-314	?	_	_	
