#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=Sorry Tom, nobody told you the election is the over?
1-1	0-5	Sorry	_	_	_	_	
1-2	6-9	Tom	_	_	_	_	
1-3	9-10	,	_	_	_	_	
1-4	11-17	nobody	Judgment[1]	neg[1]	_	_	
1-5	18-22	told	Judgment[1]	neg[1]	_	_	
1-6	23-26	you	Judgment[1]	neg[1]	_	_	
1-7	27-30	the	Judgment[1]	neg[1]	_	_	
1-8	31-39	election	Judgment[1]	neg[1]	_	_	
1-9	40-42	is	Judgment[1]	neg[1]	_	_	
1-10	43-46	the	Judgment[1]	neg[1]	_	_	
1-11	47-51	over	Judgment[1]	neg[1]	_	_	
1-12	51-52	?	_	_	_	_	

#Text=You're still crying the impossible; so far your ilk have been wrong, wrong.
2-1	53-59	You're	_	_	_	_	
2-2	60-65	still	Judgment[2]	neg[2]	_	_	
2-3	66-72	crying	Judgment[2]	neg[2]	_	_	
2-4	73-76	the	Judgment[2]	neg[2]	_	_	
2-5	77-87	impossible	Judgment[2]	neg[2]	_	_	
2-6	87-88	;	_	_	_	_	
2-7	89-91	so	_	_	_	_	
2-8	92-95	far	_	_	_	_	
2-9	96-100	your	_	_	_	_	
2-10	101-104	ilk	_	_	_	_	
2-11	105-109	have	_	_	_	_	
2-12	110-114	been	_	_	_	_	
2-13	115-120	wrong	Judgment[3]	neg[3]	_	_	
2-14	120-121	,	Judgment[3]	neg[3]	_	_	
2-15	122-127	wrong	Judgment[3]	neg[3]	Force	up	
2-16	127-128	.	_	_	_	_	
