#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=Not surprised by the surprise on the economy.
1-1	0-3	Not	Affect[1]	neg[1]	
1-2	4-13	surprised	Affect[1]	neg[1]	
1-3	14-16	by	_	_	
1-4	17-20	the	_	_	
1-5	21-29	surprise	_	_	
1-6	30-32	on	_	_	
1-7	33-36	the	_	_	
1-8	37-44	economy	_	_	
1-9	44-45	.	_	_	

#Text=That covers Harper's economy point.
2-1	46-50	That	_	_	
2-2	51-57	covers	_	_	
2-3	58-66	Harper's	_	_	
2-4	67-74	economy	_	_	
2-5	75-80	point	_	_	
2-6	80-81	.	_	_	

#Text=What do you think Harper's surprise on fear will be?
3-1	82-86	What	Judgment[2]	neg[2]	
3-2	87-89	do	Judgment[2]	neg[2]	
3-3	90-93	you	Judgment[2]	neg[2]	
3-4	94-99	think	Judgment[2]	neg[2]	
3-5	100-108	Harper's	Judgment[2]	neg[2]	
3-6	109-117	surprise	Judgment[2]|Affect[3]	neg[2]|neg[3]	
3-7	118-120	on	Judgment[2]	neg[2]	
3-8	121-125	fear	Judgment[2]|Affect[4]	neg[2]|neg[4]	
3-9	126-130	will	Judgment[2]	neg[2]	
3-10	131-133	be	Judgment[2]	neg[2]	
3-11	133-134	?	_	_	

#Text=That will come closer to the election, the big October surprise.
4-1	135-139	That	_	_	
4-2	140-144	will	_	_	
4-3	145-149	come	_	_	
4-4	150-156	closer	_	_	
4-5	157-159	to	_	_	
4-6	160-163	the	_	_	
4-7	164-172	election	_	_	
4-8	172-173	,	_	_	
4-9	174-177	the	_	_	
4-10	178-181	big	Judgment[5]	neg[5]	
4-11	182-189	October	Judgment[5]	neg[5]	
4-12	190-198	surprise	Judgment[5]	neg[5]	
4-13	198-199	.	_	_	
