#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=I completely agree with Henein when she writes, \u201CThe problem is bigger than Mr.
1-1	0-1	I	_	
1-2	2-12	completely	_	
1-3	13-18	agree	_	
1-4	19-23	with	_	
1-5	24-30	Henein	_	
1-6	31-35	when	_	
1-7	36-39	she	_	
1-8	40-46	writes	_	
1-9	46-47	,	_	
1-10	48-49	“	_	
1-11	49-52	The	_	
1-12	53-60	problem	_	
1-13	61-63	is	_	
1-14	64-70	bigger	_	
1-15	71-75	than	_	
1-16	76-78	Mr	_	
1-17	78-79	.	_	

#Text=Trump\u201D.
2-1	80-85	Trump	_	
2-2	85-86	”	_	
2-3	86-87	.	_	

#Text=While I find Trump to be completely abhorrent, in essence, he has only served to reflect a society that is deeply divided and very frustrated.
3-1	88-93	While	_	
3-2	94-95	I	_	
3-3	96-100	find	_	
3-4	101-106	Trump	_	
3-5	107-109	to	_	
3-6	110-112	be	_	
3-7	113-123	completely	_	
3-8	124-133	abhorrent	_	
3-9	133-134	,	_	
3-10	135-137	in	_	
3-11	138-145	essence	_	
3-12	145-146	,	_	
3-13	147-149	he	_	
3-14	150-153	has	_	
3-15	154-158	only	_	
3-16	159-165	served	_	
3-17	166-168	to	_	
3-18	169-176	reflect	_	
3-19	177-178	a	_	
3-20	179-186	society	_	
3-21	187-191	that	_	
3-22	192-194	is	_	
3-23	195-201	deeply	_	
3-24	202-209	divided	_	
3-25	210-213	and	_	
3-26	214-218	very	_	
3-27	219-229	frustrated	_	
3-28	229-230	.	_	

#Text=He has served to illuminate and give a platform to misogynistic, racist & isolationist/nationalist idealism.
4-1	231-233	He	_	
4-2	234-237	has	_	
4-3	238-244	served	_	
4-4	245-247	to	_	
4-5	248-258	illuminate	_	
4-6	259-262	and	_	
4-7	263-267	give	_	
4-8	268-269	a	_	
4-9	270-278	platform	_	
4-10	279-281	to	_	
4-11	282-294	misogynistic	_	
4-12	294-295	,	_	
4-13	296-302	racist	_	
4-14	303-304	&	_	
4-15	305-317	isolationist	_	
4-16	317-318	/	_	
4-17	318-329	nationalist	_	
4-18	330-338	idealism	_	
4-19	338-339	.	_	

#Text=It is a frightening state of affairs here in America.
5-1	340-342	It	_	
5-2	343-345	is	_	
5-3	346-347	a	_	
5-4	348-359	frightening	_	
5-5	360-365	state	_	
5-6	366-368	of	_	
5-7	369-376	affairs	_	
5-8	377-381	here	_	
5-9	382-384	in	_	
5-10	385-392	America	_	
5-11	392-393	.	_	

#Text=That said, Hillary Clinton DID win the popular vote.
6-1	394-398	That	_	
6-2	399-403	said	_	
6-3	403-404	,	_	
6-4	405-412	Hillary	_	
6-5	413-420	Clinton	_	
6-6	421-424	DID	_	
6-7	425-428	win	_	
6-8	429-432	the	_	
6-9	433-440	popular	_	
6-10	441-445	vote	_	
6-11	445-446	.	_	

#Text=One of the biggest problems in America is the electoral college.
7-1	447-450	One	_	
7-2	451-453	of	_	
7-3	454-457	the	_	
7-4	458-465	biggest	_	
7-5	466-474	problems	_	
7-6	475-477	in	_	
7-7	478-485	America	_	
7-8	486-488	is	_	
7-9	489-492	the	_	
7-10	493-502	electoral	_	
7-11	503-510	college	_	
7-12	510-511	.	_	

#Text=Now, twice in recent history, two extremely qualified candidates have lost the election b/c of the electoral college: Hillary Clinton & Al Gore.
8-1	512-515	Now	_	
8-2	515-516	,	_	
8-3	517-522	twice	_	
8-4	523-525	in	_	
8-5	526-532	recent	_	
8-6	533-540	history	_	
8-7	540-541	,	_	
8-8	542-545	two	_	
8-9	546-555	extremely	_	
8-10	556-565	qualified	_	
8-11	566-576	candidates	_	
8-12	577-581	have	_	
8-13	582-586	lost	_	
8-14	587-590	the	_	
8-15	591-599	election	_	
8-16	600-601	b	_	
8-17	601-602	/	_	
8-18	602-603	c	_	
8-19	604-606	of	_	
8-20	607-610	the	_	
8-21	611-620	electoral	_	
8-22	621-628	college	_	
8-23	628-629	:	_	
8-24	630-637	Hillary	_	
8-25	638-645	Clinton	_	
8-26	646-647	&	_	
8-27	648-650	Al	_	
8-28	651-655	Gore	_	
8-29	655-656	.	_	

#Text=We need to let the people\u2019s true voices be heard.
9-1	657-659	We	_	
9-2	660-664	need	_	
9-3	665-667	to	_	
9-4	668-671	let	_	
9-5	672-675	the	_	
9-6	676-682	people	_	
9-7	682-683	’	_	
9-8	683-684	s	_	
9-9	685-689	true	_	
9-10	690-696	voices	_	
9-11	697-699	be	_	
9-12	700-705	heard	_	
9-13	705-706	.	_	

#Text=We need to amend the constitution and abolish the electoral college.
10-1	707-709	We	_	
10-2	710-714	need	_	
10-3	715-717	to	_	
10-4	718-723	amend	_	
10-5	724-727	the	_	
10-6	728-740	constitution	_	
10-7	741-744	and	_	
10-8	745-752	abolish	_	
10-9	753-756	the	_	
10-10	757-766	electoral	_	
10-11	767-774	college	_	
10-12	774-775	.	_	

#Text=It was established by the founding fathers of America to ensure equal representation for each state, but it is now completely antiquated and detrimental to America.
11-1	776-778	It	_	
11-2	779-782	was	_	
11-3	783-794	established	_	
11-4	795-797	by	_	
11-5	798-801	the	_	
11-6	802-810	founding	_	
11-7	811-818	fathers	_	
11-8	819-821	of	_	
11-9	822-829	America	_	
11-10	830-832	to	_	
11-11	833-839	ensure	_	
11-12	840-845	equal	_	
11-13	846-860	representation	_	
11-14	861-864	for	_	
11-15	865-869	each	_	
11-16	870-875	state	_	
11-17	875-876	,	_	
11-18	877-880	but	_	
11-19	881-883	it	_	
11-20	884-886	is	_	
11-21	887-890	now	_	
11-22	891-901	completely	_	
11-23	902-912	antiquated	_	
11-24	913-916	and	_	
11-25	917-928	detrimental	_	
11-26	929-931	to	_	
11-27	932-939	America	_	
11-28	939-940	.	_	

#Text=In fact, I can think of a few constitutional amendments that need to be abolished \u2026starting with the 2nd amendment!!!
12-1	941-943	In	_	
12-2	944-948	fact	_	
12-3	948-949	,	_	
12-4	950-951	I	_	
12-5	952-955	can	_	
12-6	956-961	think	_	
12-7	962-964	of	_	
12-8	965-966	a	_	
12-9	967-970	few	_	
12-10	971-985	constitutional	_	
12-11	986-996	amendments	_	
12-12	997-1001	that	_	
12-13	1002-1006	need	_	
12-14	1007-1009	to	_	
12-15	1010-1012	be	_	
12-16	1013-1022	abolished	_	
12-17	1023-1024	…	_	
12-18	1024-1032	starting	_	
12-19	1033-1037	with	_	
12-20	1038-1041	the	_	
12-21	1042-1045	2nd	_	
12-22	1046-1055	amendment	_	
12-23	1055-1056	!	_	
12-24	1056-1057	!	_	
12-25	1057-1058	!	_	

#Text=(But, I digress)2) I somewhat agree with Henein when she writes, \u201CShe lost because she was a woman\u201D.
13-1	1059-1060	(	_	
13-2	1060-1063	But	_	
13-3	1063-1064	,	_	
13-4	1065-1066	I	_	
13-5	1067-1074	digress	_	
13-6	1074-1075	)	_	
13-7	1075-1076	2	_	
13-8	1076-1077	)	_	
13-9	1078-1079	I	_	
13-10	1080-1088	somewhat	_	
13-11	1089-1094	agree	_	
13-12	1095-1099	with	_	
13-13	1100-1106	Henein	_	
13-14	1107-1111	when	_	
13-15	1112-1115	she	_	
13-16	1116-1122	writes	_	
13-17	1122-1123	,	_	
13-18	1124-1125	“	_	
13-19	1125-1128	She	_	
13-20	1129-1133	lost	_	
13-21	1134-1141	because	_	
13-22	1142-1145	she	_	
13-23	1146-1149	was	_	
13-24	1150-1151	a	_	
13-25	1152-1157	woman	_	
13-26	1157-1158	”	_	
13-27	1158-1159	.	_	

#Text=While I agree that it was one of the factors, I certainly did not vote for Hillary b/c she was a woman and I hope no one else did either!
14-1	1160-1165	While	_	
14-2	1166-1167	I	_	
14-3	1168-1173	agree	_	
14-4	1174-1178	that	_	
14-5	1179-1181	it	_	
14-6	1182-1185	was	_	
14-7	1186-1189	one	_	
14-8	1190-1192	of	_	
14-9	1193-1196	the	_	
14-10	1197-1204	factors	_	
14-11	1204-1205	,	_	
14-12	1206-1207	I	_	
14-13	1208-1217	certainly	_	
14-14	1218-1221	did	_	
14-15	1222-1225	not	NEG	
14-16	1226-1230	vote	SCOPE[2]	
14-17	1231-1234	for	SCOPE[2]	
14-18	1235-1242	Hillary	SCOPE[2]	
14-19	1243-1244	b	SCOPE[2]|FOCUS[3]	
14-20	1244-1245	/	SCOPE[2]|FOCUS[3]	
14-21	1245-1246	c	SCOPE[2]|FOCUS[3]	
14-22	1247-1250	she	SCOPE[2]|FOCUS[3]	
14-23	1251-1254	was	SCOPE[2]|FOCUS[3]	
14-24	1255-1256	a	SCOPE[2]|FOCUS[3]	
14-25	1257-1262	woman	SCOPE[2]|FOCUS[3]	
14-26	1263-1266	and	_	
14-27	1267-1268	I	_	
14-28	1269-1273	hope	_	
14-29	1274-1276	no	NEG[4]	
14-30	1277-1280	one	NEG[4]	
14-31	1281-1285	else	SCOPE[5]	
14-32	1286-1289	did	SCOPE[5]	
14-33	1290-1296	either	SCOPE[5]|FOCUS[6]	
14-34	1296-1297	!	_	

#Text=I voted for Hillary b/c I have the utmost respect for her 30 years of public service, her balanced thoughtful approach to making decisions and b/c she is the most qualified candidate to have EVER run for the highest office in America!
15-1	1298-1299	I	_	
15-2	1300-1305	voted	_	
15-3	1306-1309	for	_	
15-4	1310-1317	Hillary	_	
15-5	1318-1319	b	_	
15-6	1319-1320	/	_	
15-7	1320-1321	c	_	
15-8	1322-1323	I	_	
15-9	1324-1328	have	_	
15-10	1329-1332	the	_	
15-11	1333-1339	utmost	_	
15-12	1340-1347	respect	_	
15-13	1348-1351	for	_	
15-14	1352-1355	her	_	
15-15	1356-1358	30	_	
15-16	1359-1364	years	_	
15-17	1365-1367	of	_	
15-18	1368-1374	public	_	
15-19	1375-1382	service	_	
15-20	1382-1383	,	_	
15-21	1384-1387	her	_	
15-22	1388-1396	balanced	_	
15-23	1397-1407	thoughtful	_	
15-24	1408-1416	approach	_	
15-25	1417-1419	to	_	
15-26	1420-1426	making	_	
15-27	1427-1436	decisions	_	
15-28	1437-1440	and	_	
15-29	1441-1442	b	_	
15-30	1442-1443	/	_	
15-31	1443-1444	c	_	
15-32	1445-1448	she	_	
15-33	1449-1451	is	_	
15-34	1452-1455	the	_	
15-35	1456-1460	most	_	
15-36	1461-1470	qualified	_	
15-37	1471-1480	candidate	_	
15-38	1481-1483	to	_	
15-39	1484-1488	have	_	
15-40	1489-1493	EVER	_	
15-41	1494-1497	run	_	
15-42	1498-1501	for	_	
15-43	1502-1505	the	_	
15-44	1506-1513	highest	_	
15-45	1514-1520	office	_	
15-46	1521-1523	in	_	
15-47	1524-1531	America	_	
15-48	1531-1532	!	_	

#Text=In fact, it frustrated me when Hillary kept referring to \u201Cthe glass ceiling\u201D.
16-1	1533-1535	In	_	
16-2	1536-1540	fact	_	
16-3	1540-1541	,	_	
16-4	1542-1544	it	_	
16-5	1545-1555	frustrated	_	
16-6	1556-1558	me	_	
16-7	1559-1563	when	_	
16-8	1564-1571	Hillary	_	
16-9	1572-1576	kept	_	
16-10	1577-1586	referring	_	
16-11	1587-1589	to	_	
16-12	1590-1591	“	_	
16-13	1591-1594	the	_	
16-14	1595-1600	glass	_	
16-15	1601-1608	ceiling	_	
16-16	1608-1609	”	_	
16-17	1609-1610	.	_	

#Text=While I understand that it is not the case right now, every women should be judged on her merit alone\u2026.not the color of her pantsuit.I am confident that within our lifetime we will be addressing a \u201CMadam President\u201D.
17-1	1611-1616	While	_	
17-2	1617-1618	I	_	
17-3	1619-1629	understand	_	
17-4	1630-1634	that	_	
17-5	1635-1637	it	_	
17-6	1638-1640	is	_	
17-7	1641-1644	not	NEG	
17-8	1645-1648	the	SCOPE[8]	
17-9	1649-1653	case	SCOPE[8]	
17-10	1654-1659	right	SCOPE[8]|FOCUS[9]	
17-11	1660-1663	now	SCOPE[8]|FOCUS[9]	
17-12	1663-1664	,	_	
17-13	1665-1670	every	_	
17-14	1671-1676	women	_	
17-15	1677-1683	should	_	
17-16	1684-1686	be	_	
17-17	1687-1693	judged	_	
17-18	1694-1696	on	_	
17-19	1697-1700	her	_	
17-20	1701-1706	merit	_	
17-21	1707-1712	alone	_	
17-22	1712-1713	…	_	
17-23	1713-1714	.	_	
17-24	1714-1717	not	NEG	
17-25	1718-1721	the	SCOPE[11]|FOCUS[12]	
17-26	1722-1727	color	SCOPE[11]|FOCUS[12]	
17-27	1728-1730	of	SCOPE[11]|FOCUS[12]	
17-28	1731-1734	her	SCOPE[11]|FOCUS[12]	
17-29	1735-1745	pantsuit.I	SCOPE[11]|FOCUS[12]	
17-30	1746-1748	am	_	
17-31	1749-1758	confident	_	
17-32	1759-1763	that	_	
17-33	1764-1770	within	_	
17-34	1771-1774	our	_	
17-35	1775-1783	lifetime	_	
17-36	1784-1786	we	_	
17-37	1787-1791	will	_	
17-38	1792-1794	be	_	
17-39	1795-1805	addressing	_	
17-40	1806-1807	a	_	
17-41	1808-1809	“	_	
17-42	1809-1814	Madam	_	
17-43	1815-1824	President	_	
17-44	1824-1825	”	_	
17-45	1825-1826	.	_	

#Text=Why?
18-1	1827-1830	Why	_	
18-2	1830-1831	?	_	

#Text=...Because we are raising woman that BELIEVE they CAN be president.
19-1	1833-1834	.	_	
19-2	1834-1835	.	_	
19-3	1835-1836	.	_	
19-4	1836-1843	Because	_	
19-5	1844-1846	we	_	
19-6	1847-1850	are	_	
19-7	1851-1858	raising	_	
19-8	1859-1864	woman	_	
19-9	1865-1869	that	_	
19-10	1870-1877	BELIEVE	_	
19-11	1878-1882	they	_	
19-12	1883-1886	CAN	_	
19-13	1887-1889	be	_	
19-14	1890-1899	president	_	
19-15	1899-1900	.	_	

#Text=For that, (among so many other reasons), I am thankful to women like Hillary Clinton.
20-1	1901-1904	For	_	
20-2	1905-1909	that	_	
20-3	1909-1910	,	_	
20-4	1911-1912	(	_	
20-5	1912-1917	among	_	
20-6	1918-1920	so	_	
20-7	1921-1925	many	_	
20-8	1926-1931	other	_	
20-9	1932-1939	reasons	_	
20-10	1939-1940	)	_	
20-11	1940-1941	,	_	
20-12	1942-1943	I	_	
20-13	1944-1946	am	_	
20-14	1947-1955	thankful	_	
20-15	1956-1958	to	_	
20-16	1959-1964	women	_	
20-17	1965-1969	like	_	
20-18	1970-1977	Hillary	_	
20-19	1978-1985	Clinton	_	
20-20	1985-1986	.	_	
