#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=This is absolutely tragic.
1-1	0-4	This	_	_	_	_	
1-2	5-7	is	_	_	_	_	
1-3	8-18	absolutely	Appreciation[1]	neg[1]	Focus	up	
1-4	19-25	tragic	Appreciation[1]	neg[1]	_	_	
1-5	25-26	.	_	_	_	_	

#Text=The call to get premiers to deal with this when natives have stated repeatedly that they don't want us involved in their affairs is not an effective solution.
2-1	27-30	The	_	_	_	_	
2-2	31-35	call	_	_	_	_	
2-3	36-38	to	_	_	_	_	
2-4	39-42	get	_	_	_	_	
2-5	43-51	premiers	_	_	_	_	
2-6	52-54	to	_	_	_	_	
2-7	55-59	deal	_	_	_	_	
2-8	60-64	with	_	_	_	_	
2-9	65-69	this	_	_	_	_	
2-10	70-74	when	_	_	_	_	
2-11	75-82	natives	_	_	_	_	
2-12	83-87	have	_	_	_	_	
2-13	88-94	stated	_	_	_	_	
2-14	95-105	repeatedly	_	_	_	_	
2-15	106-110	that	_	_	_	_	
2-16	111-115	they	_	_	_	_	
2-17	116-121	don't	_	_	_	_	
2-18	122-126	want	_	_	_	_	
2-19	127-129	us	_	_	_	_	
2-20	130-138	involved	_	_	_	_	
2-21	139-141	in	_	_	_	_	
2-22	142-147	their	_	_	_	_	
2-23	148-155	affairs	_	_	_	_	
2-24	156-158	is	_	_	_	_	
2-25	159-162	not	Judgment[2]	neg[2]	_	_	
2-26	163-165	an	Judgment[2]	neg[2]	_	_	
2-27	166-175	effective	Judgment[2]	neg[2]	_	_	
2-28	176-184	solution	Judgment[2]	neg[2]	_	_	
2-29	184-185	.	_	_	_	_	

#Text=If the natives wish self determination it is certainly and absolutely up to them to resolve this issue.
3-1	186-188	If	Appreciation[3]	pos[3]	_	_	
3-2	189-192	the	Appreciation[3]	pos[3]	_	_	
3-3	193-200	natives	Appreciation[3]	pos[3]	_	_	
3-4	201-205	wish	Appreciation[3]	pos[3]	_	_	
3-5	206-210	self	Appreciation[3]	pos[3]	_	_	
3-6	211-224	determination	Appreciation[3]	pos[3]	_	_	
3-7	225-227	it	Appreciation[3]	pos[3]	_	_	
3-8	228-230	is	Appreciation[3]	pos[3]	_	_	
3-9	231-240	certainly	Appreciation[3]	pos[3]	Focus[2]	up[2]	
3-10	241-244	and	Appreciation[3]	pos[3]	Focus[2]	up[2]	
3-11	245-255	absolutely	Appreciation[3]	pos[3]	Focus[2]	up[2]	
3-12	256-258	up	Appreciation[3]	pos[3]	_	_	
3-13	259-261	to	Appreciation[3]	pos[3]	_	_	
3-14	262-266	them	Appreciation[3]	pos[3]	_	_	
3-15	267-269	to	Appreciation[3]	pos[3]	_	_	
3-16	270-277	resolve	Appreciation[3]	pos[3]	_	_	
3-17	278-282	this	Appreciation[3]	pos[3]	_	_	
3-18	283-288	issue	Appreciation[3]	pos[3]	_	_	
3-19	288-289	.	_	_	_	_	

#Text=Outsiders have attempted to help in the past with no or poor results.
4-1	290-299	Outsiders	_	_	_	_	
4-2	300-304	have	_	_	_	_	
4-3	305-314	attempted	_	_	_	_	
4-4	315-317	to	_	_	_	_	
4-5	318-322	help	_	_	_	_	
4-6	323-325	in	_	_	_	_	
4-7	326-329	the	_	_	_	_	
4-8	330-334	past	_	_	_	_	
4-9	335-339	with	_	_	_	_	
4-10	340-342	no	_	_	_	_	
4-11	343-345	or	_	_	_	_	
4-12	346-350	poor	_	_	_	_	
4-13	351-358	results	_	_	_	_	
4-14	358-359	.	_	_	_	_	

#Text=In fact, our society at one time performed experiments on native children.
5-1	360-362	In	_	_	_	_	
5-2	363-367	fact	_	_	_	_	
5-3	367-368	,	_	_	_	_	
5-4	369-372	our	_	_	_	_	
5-5	373-380	society	_	_	_	_	
5-6	381-383	at	_	_	_	_	
5-7	384-387	one	_	_	_	_	
5-8	388-392	time	_	_	_	_	
5-9	393-402	performed	_	_	_	_	
5-10	403-414	experiments	Appreciation[4]	neg[4]	_	_	
5-11	415-417	on	Appreciation[4]	neg[4]	_	_	
5-12	418-424	native	Appreciation[4]	neg[4]	_	_	
5-13	425-433	children	Appreciation[4]	neg[4]	_	_	
5-14	433-434	.	_	_	_	_	

#Text=We have also 'taken' children from their home and those results were poor at best.
6-1	435-437	We	_	_	_	_	
6-2	438-442	have	_	_	_	_	
6-3	443-447	also	_	_	_	_	
6-4	448-449	'	_	_	_	_	
6-5	449-454	taken	Appreciation	neg	_	_	
6-6	454-455	'	_	_	_	_	
6-7	456-464	children	_	_	_	_	
6-8	465-469	from	_	_	_	_	
6-9	470-475	their	_	_	_	_	
6-10	476-480	home	_	_	_	_	
6-11	481-484	and	_	_	_	_	
6-12	485-490	those	_	_	_	_	
6-13	491-498	results	_	_	_	_	
6-14	499-503	were	_	_	_	_	
6-15	504-508	poor	Appreciation[6]	neg[6]	_	_	
6-16	509-511	at	Appreciation[6]	neg[6]	Force[3]	down[3]	
6-17	512-516	best	Appreciation[6]	neg[6]	Force[3]	down[3]	
6-18	516-517	.	_	_	_	_	

#Text=The issue can be resolved at the family level.
7-1	518-521	The	_	_	_	_	
7-2	522-527	issue	_	_	_	_	
7-3	528-531	can	Appreciation[7]	pos[7]	_	_	
7-4	532-534	be	Appreciation[7]	pos[7]	_	_	
7-5	535-543	resolved	Appreciation[7]	pos[7]	_	_	
7-6	544-546	at	Appreciation[7]	pos[7]	_	_	
7-7	547-550	the	Appreciation[7]	pos[7]	_	_	
7-8	551-557	family	Appreciation[7]	pos[7]	_	_	
7-9	558-563	level	Appreciation[7]	pos[7]	_	_	
7-10	563-564	.	_	_	_	_	

#Text=And that is where the change must start.
8-1	565-568	And	_	_	_	_	
8-2	569-573	that	_	_	_	_	
8-3	574-576	is	_	_	_	_	
8-4	577-582	where	Appreciation[8]	pos[8]	_	_	
8-5	583-586	the	Appreciation[8]	pos[8]	_	_	
8-6	587-593	change	Appreciation[8]	pos[8]	_	_	
8-7	594-598	must	Appreciation[8]	pos[8]	_	_	
8-8	599-604	start	Appreciation[8]	pos[8]	_	_	
8-9	604-605	.	_	_	_	_	

#Text=A warm loving home is certainly preferable to the mean streets of any city.
9-1	606-607	A	_	_	_	_	
9-2	608-612	warm	Appreciation[9]	pos[9]	_	_	
9-3	613-619	loving	Appreciation[9]	pos[9]	_	_	
9-4	620-624	home	_	_	_	_	
9-5	625-627	is	_	_	_	_	
9-6	628-637	certainly	Appreciation[10]	pos[10]	Focus	up	
9-7	638-648	preferable	Appreciation[10]	pos[10]	_	_	
9-8	649-651	to	Appreciation[10]	pos[10]	_	_	
9-9	652-655	the	Appreciation[10]	pos[10]	_	_	
9-10	656-660	mean	Appreciation[10]|Appreciation[11]	pos[10]|neg[11]	_	_	
9-11	661-668	streets	Appreciation[10]	pos[10]	_	_	
9-12	669-671	of	_	_	_	_	
9-13	672-675	any	_	_	_	_	
9-14	676-680	city	_	_	_	_	
9-15	680-681	.	_	_	_	_	

#Text=And the streets are mean, even in the most progressive of societies.
10-1	682-685	And	_	_	_	_	
10-2	686-689	the	_	_	_	_	
10-3	690-697	streets	_	_	_	_	
10-4	698-701	are	_	_	_	_	
10-5	702-706	mean	Appreciation	neg	_	_	
10-6	706-707	,	_	_	_	_	
10-7	708-712	even	_	_	_	_	
10-8	713-715	in	_	_	_	_	
10-9	716-719	the	_	_	_	_	
10-10	720-724	most	Appreciation[13]	pos[13]	Force	up	
10-11	725-736	progressive	Appreciation[13]	pos[13]	_	_	
10-12	737-739	of	_	_	_	_	
10-13	740-749	societies	_	_	_	_	
10-14	749-750	.	_	_	_	_	

#Text=And if a child is led to believe that the streets are better than home, there is a problem in the home.
11-1	751-754	And	_	_	_	_	
11-2	755-757	if	Appreciation[14]	neg[14]	_	_	
11-3	758-759	a	Appreciation[14]	neg[14]	_	_	
11-4	760-765	child	Appreciation[14]	neg[14]	_	_	
11-5	766-768	is	Appreciation[14]	neg[14]	_	_	
11-6	769-772	led	Appreciation[14]	neg[14]	_	_	
11-7	773-775	to	Appreciation[14]	neg[14]	_	_	
11-8	776-783	believe	Appreciation[14]	neg[14]	_	_	
11-9	784-788	that	Appreciation[14]	neg[14]	_	_	
11-10	789-792	the	Appreciation[14]	neg[14]	_	_	
11-11	793-800	streets	Appreciation[14]	neg[14]	_	_	
11-12	801-804	are	Appreciation[14]	neg[14]	_	_	
11-13	805-811	better	Appreciation[14]	neg[14]	_	_	
11-14	812-816	than	Appreciation[14]	neg[14]	_	_	
11-15	817-821	home	Appreciation[14]	neg[14]	_	_	
11-16	821-822	,	Appreciation[14]	neg[14]	_	_	
11-17	823-828	there	Appreciation[14]	neg[14]	_	_	
11-18	829-831	is	Appreciation[14]	neg[14]	_	_	
11-19	832-833	a	Appreciation[14]	neg[14]	_	_	
11-20	834-841	problem	Appreciation[14]	neg[14]	_	_	
11-21	842-844	in	Appreciation[14]	neg[14]	_	_	
11-22	845-848	the	Appreciation[14]	neg[14]	_	_	
11-23	849-853	home	Appreciation[14]	neg[14]	_	_	
11-24	853-854	.	_	_	_	_	

#Text=No amount of hand wringing by government is going to help.
12-1	855-857	No	Appreciation[15]	neg[15]	_	_	
12-2	858-864	amount	Appreciation[15]	neg[15]	_	_	
12-3	865-867	of	Appreciation[15]	neg[15]	_	_	
12-4	868-872	hand	Appreciation[15]	neg[15]	_	_	
12-5	873-881	wringing	Appreciation[15]	neg[15]	_	_	
12-6	882-884	by	Appreciation[15]	neg[15]	_	_	
12-7	885-895	government	Appreciation[15]	neg[15]	_	_	
12-8	896-898	is	Appreciation[15]	neg[15]	_	_	
12-9	899-904	going	Appreciation[15]	neg[15]	_	_	
12-10	905-907	to	Appreciation[15]	neg[15]	_	_	
12-11	908-912	help	Appreciation[15]	neg[15]	_	_	
12-12	912-913	.	_	_	_	_	
