#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text='Peaceful negotiations' with China means 'peace if you accept China's terms'.It's not a negotiation when one side won't make any concessions.
1-1	0-1	'	_	
1-2	1-9	Peaceful	_	
1-3	10-22	negotiations	_	
1-4	22-23	'	_	
1-5	24-28	with	_	
1-6	29-34	China	_	
1-7	35-40	means	_	
1-8	41-42	'	_	
1-9	42-47	peace	_	
1-10	48-50	if	_	
1-11	51-54	you	_	
1-12	55-61	accept	_	
1-13	62-69	China's	_	
1-14	70-75	terms	_	
1-15	75-76	'	_	
1-16	76-77	.	_	
1-17	77-81	It's	_	
1-18	82-85	not	NEG	
1-19	86-87	a	SCOPE[2]	
1-20	88-99	negotiation	SCOPE[2]	
1-21	100-104	when	SCOPE[2]|FOCUS[3]	
1-22	105-108	one	SCOPE[2]|FOCUS[3]	
1-23	109-113	side	SCOPE[2]|FOCUS[3]	
1-24	114-119	won't	SCOPE[2]|FOCUS[3]|NEG[4]	
1-25	120-124	make	SCOPE[2]|FOCUS[3]|SCOPE[5]	
1-26	125-128	any	SCOPE[2]|FOCUS[3]|SCOPE[5]|FOCUS[6]	
1-27	129-140	concessions	SCOPE[2]|FOCUS[3]|SCOPE[5]|FOCUS[6]	
1-28	140-141	.	_	
