#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=You want to help Syria, then use every power you have to end the senseless war there, the destruction, the killings so millions of people can return to their homeland.
1-1	0-3	You	_	
1-2	4-8	want	_	
1-3	9-11	to	_	
1-4	12-16	help	_	
1-5	17-22	Syria	_	
1-6	22-23	,	_	
1-7	24-28	then	_	
1-8	29-32	use	_	
1-9	33-38	every	_	
1-10	39-44	power	_	
1-11	45-48	you	_	
1-12	49-53	have	_	
1-13	54-56	to	_	
1-14	57-60	end	_	
1-15	61-64	the	_	
1-16	65-74	senseless	_	
1-17	75-78	war	_	
1-18	79-84	there	_	
1-19	84-85	,	_	
1-20	86-89	the	_	
1-21	90-101	destruction	_	
1-22	101-102	,	_	
1-23	103-106	the	_	
1-24	107-115	killings	_	
1-25	116-118	so	_	
1-26	119-127	millions	_	
1-27	128-130	of	_	
1-28	131-137	people	_	
1-29	138-141	can	_	
1-30	142-148	return	_	
1-31	149-151	to	_	
1-32	152-157	their	_	
1-33	158-166	homeland	_	
1-34	166-167	.	_	

#Text=You achieve nothing by handing out golden spoons to 25k chosen ones on taxpayers expense.
2-1	168-171	You	_	
2-2	172-179	achieve	_	
2-3	180-187	nothing	NEG	
2-4	188-190	by	SCOPE[2]	
2-5	191-198	handing	SCOPE[2]	
2-6	199-202	out	SCOPE[2]	
2-7	203-209	golden	SCOPE[2]	
2-8	210-216	spoons	SCOPE[2]	
2-9	217-219	to	SCOPE[2]	
2-10	220-223	25k	SCOPE[2]	
2-11	224-230	chosen	SCOPE[2]	
2-12	231-235	ones	SCOPE[2]	
2-13	236-238	on	SCOPE[2]	
2-14	239-248	taxpayers	SCOPE[2]|FOCUS[3]	
2-15	249-256	expense	SCOPE[2]|FOCUS[3]	
2-16	256-257	.	_	

#Text=The world is full of problems, don't import them over here
3-1	258-261	The	_	
3-2	262-267	world	_	
3-3	268-270	is	_	
3-4	271-275	full	_	
3-5	276-278	of	_	
3-6	279-287	problems	_	
3-7	287-288	,	_	
3-8	289-294	don't	NEG	
3-9	295-301	import	SCOPE[5]	
3-10	302-306	them	SCOPE[5]	
3-11	307-311	over	SCOPE[5]	
3-12	312-316	here	SCOPE[5]|FOCUS[6]	
