#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=I don't quite understand why American need any allies when their defense budget is more than top xx military spending countries combined.
1-1	0-1	I	_	_	_	_	
1-2	2-7	don't	_	_	_	_	
1-3	8-13	quite	_	_	_	_	
1-4	14-24	understand	_	_	_	_	
1-5	25-28	why	_	_	_	_	
1-6	29-37	American	_	_	_	_	
1-7	38-42	need	_	_	_	_	
1-8	43-46	any	_	_	_	_	
1-9	47-53	allies	Appreciation	pos	_	_	
1-10	54-58	when	_	_	_	_	
1-11	59-64	their	_	_	_	_	
1-12	65-72	defense	_	_	_	_	
1-13	73-79	budget	_	_	_	_	
1-14	80-82	is	_	_	_	_	
1-15	83-87	more	Appreciation[2]	neg[2]	Force	up	
1-16	88-92	than	Appreciation[2]	neg[2]	_	_	
1-17	93-96	top	Appreciation[2]	neg[2]	_	_	
1-18	97-99	xx	Appreciation[2]	neg[2]	_	_	
1-19	100-108	military	Appreciation[2]	neg[2]	_	_	
1-20	109-117	spending	Appreciation[2]	neg[2]	_	_	
1-21	118-127	countries	Appreciation[2]	neg[2]	_	_	
1-22	128-136	combined	Appreciation[2]	neg[2]	_	_	
1-23	136-137	.	_	_	_	_	

#Text=It makes no sense in real war term unless you use it to control those 'allies'.
2-1	138-140	It	Judgment[3]	neg[3]	_	_	
2-2	141-146	makes	Judgment[3]	neg[3]	_	_	
2-3	147-149	no	Judgment[3]	neg[3]	_	_	
2-4	150-155	sense	Judgment[3]	neg[3]	_	_	
2-5	156-158	in	Judgment[3]	neg[3]	_	_	
2-6	159-163	real	Judgment[3]|Appreciation[4]	neg[3]|neg[4]	Focus	up	
2-7	164-167	war	Judgment[3]|Appreciation[4]	neg[3]|neg[4]	_	_	
2-8	168-172	term	Judgment[3]	neg[3]	_	_	
2-9	173-179	unless	Judgment[3]	neg[3]	_	_	
2-10	180-183	you	Judgment[3]	neg[3]	_	_	
2-11	184-187	use	Judgment[3]	neg[3]	_	_	
