#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=This is a good article by Simpson.I especially like the point he makes that neither of the two main opposition parties are likely to roll back the increase in qualifying age for old age pensions from 65 to 67.While the NDP and the Liberals rose up on their hind legs and howled at the moon in pretentious partisan protest at the time, Harper did the right thing and our old age security is still on par with the best in the world.
1-1	0-4	This	_	_	
1-2	5-7	is	_	_	
1-3	8-9	a	_	_	
1-4	10-14	good	_	_	
1-5	15-22	article	_	_	
1-6	23-25	by	_	_	
1-7	26-35	Simpson.I	_	_	
1-8	36-46	especially	_	_	
1-9	47-51	like	_	_	
1-10	52-55	the	_	_	
1-11	56-61	point	_	_	
1-12	62-64	he	_	_	
1-13	65-70	makes	_	_	
1-14	71-75	that	_	_	
1-15	76-83	neither	NEG	_	
1-16	84-86	of	SCOPE[2]	_	
1-17	87-90	the	SCOPE[2]|FOCUS[3]	_	
1-18	91-94	two	SCOPE[2]|FOCUS[3]	_	
1-19	95-99	main	SCOPE[2]|FOCUS[3]	_	
1-20	100-110	opposition	SCOPE[2]|FOCUS[3]	_	
1-21	111-118	parties	SCOPE[2]|FOCUS[3]	_	
1-22	119-122	are	SCOPE[2]	_	
1-23	123-129	likely	SCOPE[2]	_	
1-24	130-132	to	SCOPE[2]	_	
1-25	133-137	roll	SCOPE[2]	_	
1-26	138-142	back	SCOPE[2]	_	
1-27	143-146	the	SCOPE[2]	_	
1-28	147-155	increase	SCOPE[2]	_	
1-29	156-158	in	SCOPE[2]	_	
1-30	159-169	qualifying	SCOPE[2]	_	
1-31	170-173	age	SCOPE[2]	_	
1-32	174-177	for	SCOPE[2]	_	
1-33	178-181	old	SCOPE[2]	_	
1-34	182-185	age	SCOPE[2]	_	
1-35	186-194	pensions	SCOPE[2]	_	
1-36	195-199	from	SCOPE[2]	_	
1-37	200-202	65	SCOPE[2]	_	
1-38	203-205	to	SCOPE[2]	_	
1-39	206-208	67	SCOPE[2]	_	
1-40	208-209	.	SCOPE[2]	_	
1-41	209-214	While	_	_	
1-42	215-218	the	_	_	
1-43	219-222	NDP	_	_	
1-44	223-226	and	_	_	
1-45	227-230	the	_	_	
1-46	231-239	Liberals	_	_	
1-47	240-244	rose	_	_	
1-48	245-247	up	_	_	
1-49	248-250	on	_	_	
1-50	251-256	their	_	_	
1-51	257-261	hind	_	_	
1-52	262-266	legs	_	_	
1-53	267-270	and	_	_	
1-54	271-277	howled	_	_	
1-55	278-280	at	_	_	
1-56	281-284	the	_	_	
1-57	285-289	moon	_	_	
1-58	290-292	in	_	_	
1-59	293-304	pretentious	_	_	
1-60	305-313	partisan	_	_	
1-61	314-321	protest	_	_	
1-62	322-324	at	_	_	
1-63	325-328	the	_	_	
1-64	329-333	time	_	_	
1-65	333-334	,	_	_	
1-66	335-341	Harper	_	_	
1-67	342-345	did	_	_	
1-68	346-349	the	_	_	
1-69	350-355	right	_	_	
1-70	356-361	thing	_	_	
1-71	362-365	and	_	_	
1-72	366-369	our	_	_	
1-73	370-373	old	_	_	
1-74	374-377	age	_	_	
1-75	378-386	security	_	_	
1-76	387-389	is	_	_	
1-77	390-395	still	_	_	
1-78	396-398	on	_	_	
1-79	399-402	par	_	_	
1-80	403-407	with	_	_	
1-81	408-411	the	_	_	
1-82	412-416	best	_	_	
1-83	417-419	in	_	_	
1-84	420-423	the	_	_	
1-85	424-429	world	_	_	
1-86	429-430	.	_	_	

#Text=The opposition knows this and is not likely to roll back the qualifying age, in spite of their histrionics to the contrary.I'm at a loss though about his point about the surplus.
2-1	431-434	The	_	_	
2-2	435-445	opposition	_	_	
2-3	446-451	knows	_	_	
2-4	452-456	this	_	_	
2-5	457-460	and	_	_	
2-6	461-463	is	_	_	
2-7	464-467	not	NEG	_	
2-8	468-474	likely	SCOPE[5]	_	
2-9	475-477	to	SCOPE[5]	_	
2-10	478-482	roll	SCOPE[5]	_	
2-11	483-487	back	SCOPE[5]	_	
2-12	488-491	the	SCOPE[5]|FOCUS[6]	_	
2-13	492-502	qualifying	SCOPE[5]|FOCUS[6]	_	
2-14	503-506	age	SCOPE[5]|FOCUS[6]	_	
2-15	506-507	,	_	_	
2-16	508-510	in	_	_	
2-17	511-516	spite	_	_	
2-18	517-519	of	_	_	
2-19	520-525	their	_	_	
2-20	526-537	histrionics	_	_	
2-21	538-540	to	_	_	
2-22	541-544	the	_	_	
2-23	545-557	contrary.I'm	_	_	
2-24	558-560	at	_	_	
2-25	561-562	a	_	_	
2-26	563-567	loss	_	_	
2-27	568-574	though	_	_	
2-28	575-580	about	_	_	
2-29	581-584	his	_	_	
2-30	585-590	point	_	_	
2-31	591-596	about	_	_	
2-32	597-600	the	_	_	
2-33	601-608	surplus	_	_	
2-34	608-609	.	_	_	

#Text=Small or not a surplus is a surplus and better $1.9 billion surplus than deficit.
3-1	610-615	Small	SCOPE[7]|FOCUS[8]	3-3[0_7]	
3-2	616-618	or	_	_	
3-3	619-622	not	NEG	_	
3-4	623-624	a	_	_	
3-5	625-632	surplus	_	_	
3-6	633-635	is	_	_	
3-7	636-637	a	_	_	
3-8	638-645	surplus	_	_	
3-9	646-649	and	_	_	
3-10	650-656	better	_	_	
3-11	657-661	$1.9	_	_	
3-12	662-669	billion	_	_	
3-13	670-677	surplus	_	_	
3-14	678-682	than	_	_	
3-15	683-690	deficit	_	_	
3-16	690-691	.	_	_	

#Text=And as long as the books weren't fudged, which they weren't (although opposition partisans will try to spin that they were) who cares whether the surplus is due to increased revenues or 'careful economic stewardship'.All political parties, think Chretien and Martin especially, play accounting tricks to their benefit.
4-1	692-695	And	_	_	
4-2	696-698	as	_	_	
4-3	699-703	long	_	_	
4-4	704-706	as	_	_	
4-5	707-710	the	_	_	
4-6	711-716	books	_	_	
4-7	717-724	weren't	NEG	_	
4-8	725-731	fudged	SCOPE[11]|FOCUS[12]	_	
4-9	731-732	,	_	_	
4-10	733-738	which	_	_	
4-11	739-743	they	_	_	
4-12	744-751	weren't	NEG	_	
4-13	752-753	(	_	_	
4-14	753-761	although	_	_	
4-15	762-772	opposition	_	_	
4-16	773-782	partisans	_	_	
4-17	783-787	will	_	_	
4-18	788-791	try	_	_	
4-19	792-794	to	_	_	
4-20	795-799	spin	_	_	
4-21	800-804	that	_	_	
4-22	805-809	they	_	_	
4-23	810-814	were	_	_	
4-24	814-815	)	_	_	
4-25	816-819	who	_	_	
4-26	820-825	cares	_	_	
4-27	826-833	whether	_	_	
4-28	834-837	the	_	_	
4-29	838-845	surplus	_	_	
4-30	846-848	is	_	_	
4-31	849-852	due	_	_	
4-32	853-855	to	_	_	
4-33	856-865	increased	_	_	
4-34	866-874	revenues	_	_	
4-35	875-877	or	_	_	
4-36	878-879	'	_	_	
4-37	879-886	careful	_	_	
4-38	887-895	economic	_	_	
4-39	896-907	stewardship	_	_	
4-40	907-908	'	_	_	
4-41	908-909	.	_	_	
4-42	909-912	All	_	_	
4-43	913-922	political	_	_	
4-44	923-930	parties	_	_	
4-45	930-931	,	_	_	
4-46	932-937	think	_	_	
4-47	938-946	Chretien	_	_	
4-48	947-950	and	_	_	
4-49	951-957	Martin	_	_	
4-50	958-968	especially	_	_	
4-51	968-969	,	_	_	
4-52	970-974	play	_	_	
4-53	975-985	accounting	_	_	
4-54	986-992	tricks	_	_	
4-55	993-995	to	_	_	
4-56	996-1001	their	_	_	
4-57	1002-1009	benefit	_	_	
4-58	1009-1010	.	_	_	

#Text=But like I said, a surplus is a surplus
5-1	1011-1014	But	_	_	
5-2	1015-1019	like	_	_	
5-3	1020-1021	I	_	_	
5-4	1022-1026	said	_	_	
5-5	1026-1027	,	_	_	
5-6	1028-1029	a	_	_	
5-7	1030-1037	surplus	_	_	
5-8	1038-1040	is	_	_	
5-9	1041-1042	a	_	_	
5-10	1043-1050	surplus	_	_	
