#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=I have 3 daughters, and I told them that Mrs.
1-1	0-1	I	_	_	_	_	
1-2	2-6	have	_	_	_	_	
1-3	7-8	3	_	_	_	_	
1-4	9-18	daughters	_	_	_	_	
1-5	18-19	,	_	_	_	_	
1-6	20-23	and	_	_	_	_	
1-7	24-25	I	_	_	_	_	
1-8	26-30	told	_	_	_	_	
1-9	31-35	them	_	_	_	_	
1-10	36-40	that	_	_	_	_	
1-11	41-44	Mrs	_	_	_	_	
1-12	44-45	.	_	_	_	_	

#Text=Clinton lost because she did not have a platform.
2-1	46-53	Clinton	_	_	_	_	
2-2	54-58	lost	_	_	_	_	
2-3	59-66	because	_	_	_	_	
2-4	67-70	she	_	_	_	_	
2-5	71-74	did	Judgment[1]	neg[1]	_	_	
2-6	75-78	not	Judgment[1]	neg[1]	_	_	
2-7	79-83	have	Judgment[1]	neg[1]	_	_	
2-8	84-85	a	Judgment[1]	neg[1]	_	_	
2-9	86-94	platform	Judgment[1]	neg[1]	_	_	
2-10	94-95	.	_	_	_	_	

#Text=If she did, she, and her party, did a poor job explaining it to the masses.
3-1	96-98	If	_	_	_	_	
3-2	99-102	she	_	_	_	_	
3-3	103-106	did	_	_	_	_	
3-4	106-107	,	_	_	_	_	
3-5	108-111	she	_	_	_	_	
3-6	111-112	,	_	_	_	_	
3-7	113-116	and	_	_	_	_	
3-8	117-120	her	_	_	_	_	
3-9	121-126	party	_	_	_	_	
3-10	126-127	,	_	_	_	_	
3-11	128-131	did	_	_	_	_	
3-12	132-133	a	_	_	_	_	
3-13	134-138	poor	Judgment	neg	_	_	
3-14	139-142	job	_	_	_	_	
3-15	143-153	explaining	_	_	_	_	
3-16	154-156	it	_	_	_	_	
3-17	157-159	to	_	_	_	_	
3-18	160-163	the	_	_	_	_	
3-19	164-170	masses	_	_	_	_	
3-20	170-171	.	_	_	_	_	

