#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text='What are you going to tell your daughters?'
1-1	0-1	'	_	_	_	_	
1-2	1-5	What	_	_	_	_	
1-3	6-9	are	_	_	_	_	
1-4	10-13	you	_	_	_	_	
1-5	14-19	going	_	_	_	_	
1-6	20-22	to	_	_	_	_	
1-7	23-27	tell	_	_	_	_	
1-8	28-32	your	_	_	_	_	
1-9	33-42	daughters	_	_	_	_	
1-10	42-43	?	_	_	_	_	
1-11	43-44	'	_	_	_	_	

#Text=Tell them that charisma is extremely important and that even if you are qualified if you cannot engage in a meaningful way with an audience then a career in politics is not for you.
2-1	44-48	Tell	_	_	_	_	
2-2	49-53	them	_	_	_	_	
2-3	54-58	that	_	_	_	_	
2-4	59-67	charisma	Appreciation	pos	_	_	
2-5	68-70	is	_	_	_	_	
2-6	71-80	extremely	Appreciation[2]	pos[2]	Force	up	
2-7	81-90	important	Appreciation[2]	pos[2]	_	_	
2-8	91-94	and	_	_	_	_	
2-9	95-99	that	_	_	_	_	
2-10	100-104	even	_	_	_	_	
2-11	105-107	if	_	_	_	_	
2-12	108-111	you	_	_	_	_	
2-13	112-115	are	_	_	_	_	
2-14	116-125	qualified	_	_	_	_	
2-15	126-128	if	Judgment[3]	neg[3]	_	_	
2-16	129-132	you	Judgment[3]	neg[3]	_	_	
2-17	133-139	cannot	Judgment[3]	neg[3]	_	_	
2-18	140-146	engage	Judgment[3]	neg[3]	_	_	
2-19	147-149	in	Judgment[3]	neg[3]	_	_	
2-20	150-151	a	Judgment[3]	neg[3]	_	_	
2-21	152-162	meaningful	Judgment[3]	neg[3]	_	_	
2-22	163-166	way	Judgment[3]	neg[3]	_	_	
2-23	167-171	with	Judgment[3]	neg[3]	_	_	
2-24	172-174	an	Judgment[3]	neg[3]	_	_	
2-25	175-183	audience	Judgment[3]	neg[3]	_	_	
2-26	184-188	then	Judgment[3]	neg[3]	_	_	
2-27	189-190	a	Judgment[3]	neg[3]	_	_	
2-28	191-197	career	Judgment[3]	neg[3]	_	_	
2-29	198-200	in	Judgment[3]	neg[3]	_	_	
2-30	201-209	politics	Judgment[3]	neg[3]	_	_	
2-31	210-212	is	Judgment[3]	neg[3]	_	_	
2-32	213-216	not	Judgment[3]	neg[3]	_	_	
2-33	217-220	for	Judgment[3]	neg[3]	_	_	
2-34	221-224	you	Judgment[3]	neg[3]	_	_	
2-35	224-225	.	_	_	_	_	

#Text=Sorry, but that it the reality of the social media world we live in.
3-1	226-231	Sorry	_	_	_	_	
3-2	231-232	,	_	_	_	_	
3-3	233-236	but	_	_	_	_	
3-4	237-241	that	_	_	_	_	
3-5	242-244	it	_	_	_	_	
3-6	245-248	the	_	_	_	_	
3-7	249-256	reality	Appreciation[4]	neg[4]	_	_	
3-8	257-259	of	Appreciation[4]	neg[4]	_	_	
3-9	260-263	the	Appreciation[4]	neg[4]	_	_	
3-10	264-270	social	Appreciation[4]	neg[4]	_	_	
3-11	271-276	media	Appreciation[4]	neg[4]	_	_	
3-12	277-282	world	Appreciation[4]	neg[4]	_	_	
3-13	283-285	we	Appreciation[4]	neg[4]	_	_	
3-14	286-290	live	Appreciation[4]	neg[4]	_	_	
3-15	291-293	in	Appreciation[4]	neg[4]	_	_	
3-16	293-294	.	_	_	_	_	
