#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=As much as I found Trump's misogynous tripe repellant, I never gave it much weight in assessing Clinton's loss.
1-1	0-2	As	_	
1-2	3-7	much	_	
1-3	8-10	as	_	
1-4	11-12	I	_	
1-5	13-18	found	_	
1-6	19-26	Trump's	_	
1-7	27-37	misogynous	_	
1-8	38-43	tripe	_	
1-9	44-53	repellant	_	
1-10	53-54	,	_	
1-11	55-56	I	_	
1-12	57-62	never	NEG	
1-13	63-67	gave	SCOPE[2]	
1-14	68-70	it	SCOPE[2]	
1-15	71-75	much	SCOPE[2]	
1-16	76-82	weight	SCOPE[2]	
1-17	83-85	in	SCOPE[2]	
1-18	86-95	assessing	SCOPE[2]	
1-19	96-105	Clinton's	SCOPE[2]|FOCUS[3]	
1-20	106-110	loss	SCOPE[2]|FOCUS[3]	
1-21	110-111	.	_	

#Text=What I did not like about Clinton the sense I got from her of 'entitlement', that the office was hers for the taking - and not just from her days as Secretary of State, or as a Senator, or from having been First Lady - it struck me, watching a documentary about the US presidential candidates that Clinton had her eyes set on 'the Office' from the time that she had been profiled in LIFE magazine at her College graduation.
2-1	112-116	What	_	
2-2	117-118	I	_	
2-3	119-122	did	_	
2-4	123-126	not	NEG	
2-5	127-131	like	SCOPE[5]	
2-6	132-137	about	SCOPE[5]	
2-7	138-145	Clinton	SCOPE[5]	
2-8	146-149	the	SCOPE[5]	
2-9	150-155	sense	SCOPE[5]	
2-10	156-157	I	SCOPE[5]	
2-11	158-161	got	SCOPE[5]	
2-12	162-166	from	SCOPE[5]	
2-13	167-170	her	SCOPE[5]	
2-14	171-173	of	SCOPE[5]	
2-15	174-175	'	SCOPE[5]	
2-16	175-186	entitlement	SCOPE[5]|FOCUS[6]	
2-17	186-187	'	SCOPE[5]	
2-18	187-188	,	_	
2-19	189-193	that	_	
2-20	194-197	the	_	
2-21	198-204	office	_	
2-22	205-208	was	_	
2-23	209-213	hers	_	
2-24	214-217	for	_	
2-25	218-221	the	_	
2-26	222-228	taking	_	
2-27	229-230	-	_	
2-28	231-234	and	_	
2-29	235-238	not	NEG	
2-30	239-243	just	SCOPE[8]	
2-31	244-248	from	SCOPE[8]	
2-32	249-252	her	SCOPE[8]	
2-33	253-257	days	SCOPE[8]	
2-34	258-260	as	SCOPE[8]	
2-35	261-270	Secretary	SCOPE[8]|FOCUS[9]	
2-36	271-273	of	SCOPE[8]|FOCUS[9]	
2-37	274-279	State	SCOPE[8]|FOCUS[9]	
2-38	279-280	,	SCOPE[8]	
2-39	281-283	or	SCOPE[8]	
2-40	284-286	as	SCOPE[8]	
2-41	287-288	a	SCOPE[8]|FOCUS[10]	
2-42	289-296	Senator	SCOPE[8]|FOCUS[10]	
2-43	296-297	,	SCOPE[8]	
2-44	298-300	or	SCOPE[8]	
2-45	301-305	from	SCOPE[8]	
