#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=So you think we should allow all 4 million in?
1-1	0-2	So	_	
1-2	3-6	you	_	
1-3	7-12	think	_	
1-4	13-15	we	_	
1-5	16-22	should	_	
1-6	23-28	allow	_	
1-7	29-32	all	_	
1-8	33-34	4	_	
1-9	35-42	million	_	
1-10	43-45	in	_	
1-11	45-46	?	_	

#Text=Europe has granted asylum to over 2 million already and it's pulling that continent apart.Look at Sweden and Germany.Why don't they fix the issue in their own contry first?
2-1	46-52	Europe	_	
2-2	53-56	has	_	
2-3	57-64	granted	_	
2-4	65-71	asylum	_	
2-5	72-74	to	_	
2-6	75-79	over	_	
2-7	80-81	2	_	
2-8	82-89	million	_	
2-9	90-97	already	_	
2-10	98-101	and	_	
2-11	102-106	it's	_	
2-12	107-114	pulling	_	
2-13	115-119	that	_	
2-14	120-129	continent	_	
2-15	130-140	apart.Look	_	
2-16	141-143	at	_	
2-17	144-150	Sweden	_	
2-18	151-154	and	_	
2-19	155-166	Germany.Why	_	
2-20	167-172	don't	NEG	
2-21	173-177	they	SCOPE[2]	
2-22	178-181	fix	SCOPE[2]	
2-23	182-185	the	SCOPE[2]	
2-24	186-191	issue	SCOPE[2]	
2-25	192-194	in	SCOPE[2]	
2-26	195-200	their	SCOPE[2]	
2-27	201-204	own	SCOPE[2]	
2-28	205-211	contry	SCOPE[2]	
2-29	212-217	first	SCOPE[2]|FOCUS[3]	
2-30	217-218	?	_	

#Text=You are spewing nonsense.
3-1	218-221	You	_	
3-2	222-225	are	_	
3-3	226-233	spewing	_	
3-4	234-242	nonsense	_	
3-5	242-243	.	_	
