#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=If it appears racially motivated in any sense that is China's fault because they have no significant component of their population that are of non-Chinese ancestry.
1-1	0-2	If	Appreciation[1]	neg[1]	_	_	
1-2	3-5	it	Appreciation[1]	neg[1]	_	_	
1-3	6-13	appears	Appreciation[1]	neg[1]	_	_	
1-4	14-22	racially	Appreciation[1]	neg[1]	_	_	
1-5	23-32	motivated	Appreciation[1]	neg[1]	_	_	
1-6	33-35	in	Appreciation[1]	neg[1]	_	_	
1-7	36-39	any	Appreciation[1]	neg[1]	_	_	
1-8	40-45	sense	Appreciation[1]	neg[1]	_	_	
1-9	46-50	that	Appreciation[1]	neg[1]	_	_	
1-10	51-53	is	Appreciation[1]	neg[1]	_	_	
1-11	54-61	China's	Appreciation[1]	neg[1]	_	_	
1-12	62-67	fault	Appreciation[1]	neg[1]	_	_	
1-13	68-75	because	_	_	_	_	
1-14	76-80	they	_	_	_	_	
1-15	81-85	have	_	_	_	_	
1-16	86-88	no	_	_	_	_	
1-17	89-100	significant	_	_	_	_	
1-18	101-110	component	_	_	_	_	
1-19	111-113	of	_	_	_	_	
1-20	114-119	their	_	_	_	_	
1-21	120-130	population	_	_	_	_	
1-22	131-135	that	_	_	_	_	
1-23	136-139	are	_	_	_	_	
1-24	140-142	of	_	_	_	_	
1-25	143-154	non-Chinese	_	_	_	_	
1-26	155-163	ancestry	_	_	_	_	
1-27	163-164	.	_	_	_	_	

#Text=Tell you what China develop the racial diversity so readily apparent in North America and then the tax won't look so racially motivated.
2-1	165-169	Tell	_	_	_	_	
2-2	170-173	you	_	_	_	_	
2-3	174-178	what	_	_	_	_	
2-4	179-184	China	Appreciation[2]	neg[2]	_	_	
2-5	185-192	develop	Appreciation[2]	neg[2]	_	_	
2-6	193-196	the	Appreciation[2]	neg[2]	_	_	
2-7	197-203	racial	Appreciation[2]	neg[2]	_	_	
2-8	204-213	diversity	Appreciation[2]	neg[2]	_	_	
2-9	214-216	so	Appreciation[2]	neg[2]	Force	up	
2-10	217-224	readily	Appreciation[2]	neg[2]	_	_	
2-11	225-233	apparent	Appreciation[2]	neg[2]	_	_	
2-12	234-236	in	Appreciation[2]	neg[2]	_	_	
2-13	237-242	North	Appreciation[2]	neg[2]	_	_	
2-14	243-250	America	Appreciation[2]	neg[2]	_	_	
2-15	251-254	and	Appreciation[2]	neg[2]	_	_	
2-16	255-259	then	Appreciation[2]	neg[2]	_	_	
2-17	260-263	the	Appreciation[2]	neg[2]	_	_	
2-18	264-267	tax	Appreciation[2]	neg[2]	_	_	
2-19	268-273	won't	Appreciation[2]	neg[2]	_	_	
2-20	274-278	look	Appreciation[2]	neg[2]	_	_	
2-21	279-281	so	Appreciation[2]	neg[2]	Force	up	
2-22	282-290	racially	Appreciation[2]	neg[2]	_	_	
2-23	291-300	motivated	Appreciation[2]	neg[2]	_	_	
2-24	300-301	.	_	_	_	_	

#Text=If you choose to stay so insular that's your own fault.
3-1	302-304	If	_	_	_	_	
3-2	305-308	you	_	_	_	_	
3-3	309-315	choose	Judgment[3]	neg[3]	_	_	
3-4	316-318	to	Judgment[3]	neg[3]	_	_	
3-5	319-323	stay	Judgment[3]	neg[3]	_	_	
3-6	324-326	so	Judgment[3]	neg[3]	Force	up	
3-7	327-334	insular	Judgment[3]	neg[3]	_	_	
3-8	335-341	that's	_	_	_	_	
3-9	342-346	your	_	_	_	_	
3-10	347-350	own	_	_	_	_	
3-11	351-356	fault	_	_	_	_	
3-12	356-357	.	_	_	_	_	

#Text=As it is the tax applies to everyone not just people in China.
4-1	358-360	As	_	_	_	_	
4-2	361-363	it	_	_	_	_	
4-3	364-366	is	_	_	_	_	
4-4	367-370	the	_	_	_	_	
4-5	371-374	tax	_	_	_	_	
4-6	375-382	applies	Appreciation[4]	pos[4]	_	_	
4-7	383-385	to	Appreciation[4]	pos[4]	_	_	
4-8	386-394	everyone	Appreciation[4]	pos[4]	_	_	
4-9	395-398	not	_	_	_	_	
4-10	399-403	just	_	_	_	_	
4-11	404-410	people	_	_	_	_	
4-12	411-413	in	_	_	_	_	
4-13	414-419	China	_	_	_	_	
4-14	419-420	.	_	_	_	_	
