#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=The tax hurts honest people.
1-1	0-3	The	_	_	
1-2	4-7	tax	_	_	
1-3	8-13	hurts	Appreciation[1]	neg[1]	
1-4	14-20	honest	Appreciation[1]|Judgment[2]	neg[1]|pos[2]	
1-5	21-27	people	Appreciation[1]	neg[1]	
1-6	27-28	.	_	_	

#Text=If they dare, the BC and Canadian government agencies need to get to the bottom of the flow of cash into Canada.
2-1	29-31	If	_	_	
2-2	32-36	they	_	_	
2-3	37-41	dare	_	_	
2-4	41-42	,	_	_	
2-5	43-46	the	_	_	
2-6	47-49	BC	_	_	
2-7	50-53	and	_	_	
2-8	54-62	Canadian	_	_	
2-9	63-73	government	_	_	
2-10	74-82	agencies	_	_	
2-11	83-87	need	Appreciation[3]	pos[3]	
2-12	88-90	to	Appreciation[3]	pos[3]	
2-13	91-94	get	Appreciation[3]	pos[3]	
2-14	95-97	to	Appreciation[3]	pos[3]	
2-15	98-101	the	Appreciation[3]	pos[3]	
2-16	102-108	bottom	Appreciation[3]	pos[3]	
2-17	109-111	of	Appreciation[3]	pos[3]	
2-18	112-115	the	Appreciation[3]	pos[3]	
2-19	116-120	flow	Appreciation[3]	pos[3]	
2-20	121-123	of	Appreciation[3]	pos[3]	
2-21	124-128	cash	Appreciation[3]	pos[3]	
2-22	129-133	into	_	_	
2-23	134-140	Canada	_	_	
2-24	140-141	.	_	_	

#Text=How is this happening?
3-1	142-145	How	Appreciation[4]	neg[4]	
3-2	146-148	is	Appreciation[4]	neg[4]	
3-3	149-153	this	Appreciation[4]	neg[4]	
3-4	154-163	happening	Appreciation[4]	neg[4]	
3-5	163-164	?	_	_	

#Text=Just enforce the rules, don't punish others.
4-1	165-169	Just	_	_	
4-2	170-177	enforce	Judgment[5]	neg[5]	
4-3	178-181	the	Judgment[5]	neg[5]	
4-4	182-187	rules	Judgment[5]	neg[5]	
4-5	187-188	,	Judgment[5]	neg[5]	
4-6	189-194	don't	Judgment[5]	neg[5]	
4-7	195-201	punish	Judgment[5]	neg[5]	
4-8	202-208	others	Judgment[5]	neg[5]	
4-9	208-209	.	_	_	
