#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text='Those who cannot remember the past are condemned to repeat it' - George Santayana But there is no scientific evidence to conclude any problems in wearing such a device. p.s. it is the 'Apple Watch', not an 'iWatch'
1-1	0-1	'	_	_	
1-2	1-6	Those	Judgment[1]	neg[1]	
1-3	7-10	who	Judgment[1]	neg[1]	
1-4	11-17	cannot	Judgment[1]	neg[1]	
1-5	18-26	remember	Judgment[1]	neg[1]	
1-6	27-30	the	Judgment[1]	neg[1]	
1-7	31-35	past	Judgment[1]	neg[1]	
1-8	36-39	are	Judgment[1]	neg[1]	
1-9	40-49	condemned	Judgment[1]	neg[1]	
1-10	50-52	to	Judgment[1]	neg[1]	
1-11	53-59	repeat	Judgment[1]	neg[1]	
1-12	60-62	it	Judgment[1]	neg[1]	
1-13	62-63	'	_	_	
1-14	64-65	-	_	_	
1-15	66-72	George	_	_	
1-16	73-82	Santayana	_	_	
1-17	83-86	But	_	_	
1-18	87-92	there	_	_	
1-19	93-95	is	_	_	
1-20	96-98	no	Appreciation[2]	neg[2]	
1-21	99-109	scientific	Appreciation[2]	neg[2]	
1-22	110-118	evidence	Appreciation[2]	neg[2]	
1-23	119-121	to	_	_	
1-24	122-130	conclude	_	_	
1-25	131-134	any	_	_	
1-26	135-143	problems	Appreciation	neg	
1-27	144-146	in	_	_	
1-28	147-154	wearing	_	_	
1-29	155-159	such	_	_	
1-30	160-161	a	_	_	
1-31	162-168	device	_	_	
1-32	168-169	.	_	_	
1-33	170-173	p.s	_	_	
1-34	173-174	.	_	_	
1-35	175-177	it	_	_	
1-36	178-180	is	_	_	
1-37	181-184	the	_	_	
1-38	185-186	'	_	_	
1-39	186-191	Apple	Judgment[4]	neg[4]	
1-40	192-197	Watch	Judgment[4]	neg[4]	
1-41	197-198	'	Judgment[4]	neg[4]	
1-42	198-199	,	Judgment[4]	neg[4]	
1-43	200-203	not	Judgment[4]	neg[4]	
1-44	204-206	an	Judgment[4]	neg[4]	
1-45	207-208	'	Judgment[4]	neg[4]	
1-46	208-214	iWatch	Judgment[4]	neg[4]	
1-47	214-215	'	_	_	
