#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=These immigrants aren't dumb.
1-1	0-5	These	_	_	
1-2	6-16	immigrants	_	_	
1-3	17-23	aren't	Judgment[1]	pos[1]	
1-4	24-28	dumb	Judgment[1]	pos[1]	
1-5	28-29	.	_	_	

#Text=They came to inflict terror and that's it.
2-1	30-34	They	_	_	
2-2	35-39	came	Judgment[2]	neg[2]	
2-3	40-42	to	Judgment[2]	neg[2]	
2-4	43-50	inflict	Judgment[2]	neg[2]	
2-5	51-57	terror	Judgment[2]	neg[2]	
2-6	58-61	and	Judgment[2]	neg[2]	
2-7	62-68	that's	Judgment[2]	neg[2]	
2-8	69-71	it	Judgment[2]	neg[2]	
2-9	71-72	.	_	_	

#Text=It didn't just happen because they live in a ghetto.
3-1	73-75	It	_	_	
3-2	76-82	didn't	Appreciation[3]	neg[3]	
3-3	83-87	just	Appreciation[3]	neg[3]	
3-4	88-94	happen	Appreciation[3]	neg[3]	
3-5	95-102	because	Appreciation[3]	neg[3]	
3-6	103-107	they	Appreciation[3]	neg[3]	
3-7	108-112	live	Appreciation[3]	neg[3]	
3-8	113-115	in	Appreciation[3]	neg[3]	
3-9	116-117	a	Appreciation[3]	neg[3]	
3-10	118-124	ghetto	Appreciation[3]	neg[3]	
3-11	124-125	.	_	_	

#Text=These terror cells have been planning for a while and just needed the right migration catalyst which was the Syrian crisis and afghan crisis as well.
4-1	126-131	These	_	_	
4-2	132-138	terror	Appreciation[4]	neg[4]	
4-3	139-144	cells	Appreciation[4]	neg[4]	
4-4	145-149	have	_	_	
4-5	150-154	been	_	_	
4-6	155-163	planning	_	_	
4-7	164-167	for	_	_	
4-8	168-169	a	_	_	
4-9	170-175	while	_	_	
4-10	176-179	and	_	_	
4-11	180-184	just	_	_	
4-12	185-191	needed	_	_	
4-13	192-195	the	_	_	
4-14	196-201	right	_	_	
4-15	202-211	migration	_	_	
4-16	212-220	catalyst	_	_	
4-17	221-226	which	_	_	
4-18	227-230	was	_	_	
4-19	231-234	the	_	_	
4-20	235-241	Syrian	_	_	
4-21	242-248	crisis	Appreciation	neg	
4-22	249-252	and	_	_	
4-23	253-259	afghan	_	_	
4-24	260-266	crisis	Appreciation	neg	
4-25	267-269	as	_	_	
4-26	270-274	well	_	_	
4-27	274-275	.	_	_	

#Text=It's been well thought out not some spur of the moment idea.
5-1	276-280	It's	_	_	
5-2	281-285	been	_	_	
5-3	286-290	well	Appreciation[7]	pos[7]	
5-4	291-298	thought	Appreciation[7]	pos[7]	
5-5	299-302	out	Appreciation[7]	pos[7]	
5-6	303-306	not	Appreciation[8]	pos[8]	
5-7	307-311	some	Appreciation[8]	pos[8]	
5-8	312-316	spur	Appreciation[8]	pos[8]	
5-9	317-319	of	Appreciation[8]	pos[8]	
5-10	320-323	the	Appreciation[8]	pos[8]	
5-11	324-330	moment	Appreciation[8]	pos[8]	
5-12	331-335	idea	Appreciation[8]	pos[8]	
5-13	335-336	.	_	_	
