#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=Anything for some facetime on the G&M?
1-1	0-8	Anything	_	
1-2	9-12	for	_	
1-3	13-17	some	_	
1-4	18-26	facetime	_	
1-5	27-29	on	_	
1-6	30-33	the	_	
1-7	34-35	G	_	
1-8	35-36	&	_	
1-9	36-37	M	_	
1-10	37-38	?	_	

#Text=As a naturalized citizen from CHINA, I refute your opinion.
2-1	40-42	As	_	
2-2	43-44	a	_	
2-3	45-56	naturalized	_	
2-4	57-64	citizen	_	
2-5	65-69	from	_	
2-6	70-75	CHINA	_	
2-7	75-76	,	_	
2-8	77-78	I	_	
2-9	79-85	refute	_	
2-10	86-90	your	_	
2-11	91-98	opinion	_	
2-12	98-99	.	_	

#Text=It's a tax on foreign capital that 'earned' in a country with low ethical and moral business practices... nothing more nothing less.
3-1	101-105	It's	_	
3-2	106-107	a	_	
3-3	108-111	tax	_	
3-4	112-114	on	_	
3-5	115-122	foreign	_	
3-6	123-130	capital	_	
3-7	131-135	that	_	
3-8	136-137	'	_	
3-9	137-143	earned	_	
3-10	143-144	'	_	
3-11	145-147	in	_	
3-12	148-149	a	_	
3-13	150-157	country	_	
3-14	158-162	with	_	
3-15	163-166	low	_	
3-16	167-174	ethical	_	
3-17	175-178	and	_	
3-18	179-184	moral	_	
3-19	185-193	business	_	
3-20	194-203	practices	_	
3-21	203-204	.	_	
3-22	204-205	.	_	
3-23	205-206	.	_	
3-24	207-214	nothing	NEG	
3-25	215-219	more	SCOPE[2]|FOCUS[3]	
3-26	220-227	nothing	NEG	
3-27	228-232	less	SCOPE[5]|FOCUS[6]	
3-28	232-233	.	_	

#Text=P.S.,  note that our Publicly insured and backed banks [provides mortgages with no income verification, a benefit not offered to Canadians or permanent residents...
4-1	235-238	P.S	_	
4-2	238-239	.	_	
4-3	239-240	,	_	
4-4	242-246	note	_	
4-5	247-251	that	_	
4-6	252-255	our	_	
4-7	256-264	Publicly	_	
4-8	265-272	insured	_	
4-9	273-276	and	_	
4-10	277-283	backed	_	
4-11	284-289	banks	_	
4-12	290-291	[	_	
4-13	291-299	provides	_	
4-14	300-309	mortgages	_	
4-15	310-314	with	_	
4-16	315-317	no	NEG	
4-17	318-324	income	SCOPE[8]|FOCUS[9]	
4-18	325-337	verification	SCOPE[8]|FOCUS[9]	
4-19	337-338	,	_	
4-20	339-340	a	_	
4-21	341-348	benefit	_	
4-22	349-352	not	NEG	
4-23	353-360	offered	SCOPE[11]	
4-24	361-363	to	SCOPE[11]	
4-25	364-373	Canadians	SCOPE[11]|FOCUS[12]	
4-26	374-376	or	SCOPE[11]	
4-27	377-386	permanent	SCOPE[11]|FOCUS[13]	
4-28	387-396	residents	SCOPE[11]|FOCUS[13]	
4-29	396-397	.	_	
4-30	397-398	.	_	
4-31	398-399	.	_	
