#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=@portia44 - The story is true...every word, and I CANNOT allow you to publicly call me a liar without defending myself!!!!!
1-1	0-1	@	_	_	_	_	
1-2	1-9	portia44	_	_	_	_	
1-3	10-11	-	_	_	_	_	
1-4	12-15	The	_	_	_	_	
1-5	16-21	story	_	_	_	_	
1-6	22-24	is	_	_	_	_	
1-7	25-29	true	Appreciation	pos	_	_	
1-8	29-30	.	_	_	_	_	
1-9	30-31	.	_	_	_	_	
1-10	31-32	.	_	_	_	_	
1-11	32-37	every	_	_	_	_	
1-12	38-42	word	_	_	_	_	
1-13	42-43	,	_	_	_	_	
1-14	44-47	and	_	_	_	_	
1-15	48-49	I	_	_	_	_	
1-16	50-56	CANNOT	Affect	neg	Force	up	
1-17	57-62	allow	_	_	_	_	
1-18	63-66	you	_	_	_	_	
1-19	67-69	to	_	_	_	_	
1-20	70-78	publicly	Judgment[3]	neg[3]	_	_	
1-21	79-83	call	Judgment[3]	neg[3]	_	_	
1-22	84-86	me	Judgment[3]	neg[3]	_	_	
1-23	87-88	a	Judgment[3]	neg[3]	_	_	
1-24	89-93	liar	Judgment[3]	neg[3]	_	_	
1-25	94-101	without	_	_	_	_	
1-26	102-111	defending	_	_	_	_	
1-27	112-118	myself	_	_	_	_	
1-28	118-119	!	_	_	_	_	
1-29	119-120	!	_	_	_	_	
1-30	120-121	!	_	_	_	_	
1-31	121-122	!	_	_	_	_	
1-32	122-123	!	_	_	_	_	

#Text=My van was white and burgundy; the dj ella ba I wore was hand-spun and hand-woven with soft, white wool.
2-1	123-125	My	_	_	_	_	
2-2	126-129	van	_	_	_	_	
2-3	130-133	was	_	_	_	_	
2-4	134-139	white	_	_	_	_	
2-5	140-143	and	_	_	_	_	
2-6	144-152	burgundy	_	_	_	_	
2-7	152-153	;	_	_	_	_	
2-8	154-157	the	_	_	_	_	
2-9	158-160	dj	_	_	_	_	
2-10	161-165	ella	_	_	_	_	
2-11	166-168	ba	_	_	_	_	
2-12	169-170	I	_	_	_	_	
2-13	171-175	wore	_	_	_	_	
2-14	176-179	was	_	_	_	_	
2-15	180-189	hand-spun	_	_	_	_	
2-16	190-193	and	_	_	_	_	
2-17	194-204	hand-woven	_	_	_	_	
2-18	205-209	with	_	_	_	_	
2-19	210-214	soft	_	_	_	_	
2-20	214-215	,	_	_	_	_	
2-21	216-221	white	_	_	_	_	
2-22	222-226	wool	_	_	_	_	
2-23	226-227	.	_	_	_	_	

#Text=I was born with plain, white flesh so my head and hands sticking out of the shoulders-to-toes garment were white, too.
3-1	228-229	I	_	_	_	_	
3-2	230-233	was	_	_	_	_	
3-3	234-238	born	_	_	_	_	
3-4	239-243	with	_	_	_	_	
3-5	244-249	plain	_	_	_	_	
