#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=Canadians who might like to retire in Vancouver outnumbered 40:1 by China alone.
1-1	0-9	Canadians	_	
1-2	10-13	who	_	
1-3	14-19	might	_	
1-4	20-24	like	_	
1-5	25-27	to	_	
1-6	28-34	retire	_	
1-7	35-37	in	_	
1-8	38-47	Vancouver	_	
1-9	48-59	outnumbered	_	
1-10	60-62	40	_	
1-11	62-63	:	_	
1-12	63-64	1	_	
1-13	65-67	by	_	
1-14	68-73	China	_	
1-15	74-79	alone	_	
1-16	79-80	.	_	

#Text=If foreigners are allowed free range access to property, ere's no chance of ownership in your own country, because you did too good a job of making it attractive.Not.
2-1	81-83	If	_	
2-2	84-94	foreigners	_	
2-3	95-98	are	_	
2-4	99-106	allowed	_	
2-5	107-111	free	_	
2-6	112-117	range	_	
2-7	118-124	access	_	
2-8	125-127	to	_	
2-9	128-136	property	_	
2-10	136-137	,	_	
2-11	138-143	ere's	_	
2-12	144-146	no	NEG	
2-13	147-153	chance	SCOPE[2]	
2-14	154-156	of	SCOPE[2]	
2-15	157-166	ownership	SCOPE[2]	
2-16	167-169	in	SCOPE[2]	
2-17	170-174	your	SCOPE[2]|FOCUS[3]	
2-18	175-178	own	SCOPE[2]|FOCUS[3]	
2-19	179-186	country	SCOPE[2]|FOCUS[3]	
2-20	186-187	,	_	
2-21	188-195	because	_	
2-22	196-199	you	_	
2-23	200-203	did	_	
2-24	204-207	too	_	
2-25	208-212	good	_	
2-26	213-214	a	_	
2-27	215-218	job	_	
2-28	219-221	of	_	
2-29	222-228	making	_	
2-30	229-231	it	_	
2-31	232-246	attractive.Not	NEG	
2-32	246-247	.	_	

#Text=Pay the 15% and flip as you choose.
3-1	248-251	Pay	_	
3-2	252-255	the	_	
3-3	256-259	15%	_	
3-4	260-263	and	_	
3-5	264-268	flip	_	
3-6	269-271	as	_	
3-7	272-275	you	_	
3-8	276-282	choose	_	
3-9	282-283	.	_	
