#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=Cannot agree more.
1-1	0-6	Cannot	NEG	_	
1-2	7-12	agree	SCOPE[2]	_	
1-3	13-17	more	SCOPE[2]|FOCUS[3]	_	
1-4	17-18	.	_	_	

#Text=I am quite familiar with Belgium and many who comment are not.We can do with more of this knowledgeable comment.
2-1	19-20	I	_	_	
2-2	21-23	am	_	_	
2-3	24-29	quite	SCOPE[4]	2-12[0_4]	
2-4	30-38	familiar	SCOPE[4]	_	
2-5	39-43	with	SCOPE[4]	_	
2-6	44-51	Belgium	SCOPE[4]|FOCUS[5]	_	
2-7	52-55	and	_	_	
2-8	56-60	many	_	_	
2-9	61-64	who	_	_	
2-10	65-72	comment	_	_	
2-11	73-76	are	_	_	
2-12	77-83	not.We	NEG	_	
2-13	84-87	can	_	_	
2-14	88-90	do	_	_	
2-15	91-95	with	_	_	
2-16	96-100	more	_	_	
2-17	101-103	of	_	_	
2-18	104-108	this	_	_	
2-19	109-122	knowledgeable	_	_	
2-20	123-130	comment	_	_	
2-21	130-131	.	_	_	
