#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=Canadians who might like to retire in Vancouver outnumbered 40:1 by China alone.
1-1	0-9	Canadians	_	_	_	_	
1-2	10-13	who	_	_	_	_	
1-3	14-19	might	_	_	_	_	
1-4	20-24	like	_	_	_	_	
1-5	25-27	to	_	_	_	_	
1-6	28-34	retire	_	_	_	_	
1-7	35-37	in	_	_	_	_	
1-8	38-47	Vancouver	_	_	_	_	
1-9	48-59	outnumbered	Appreciation[1]	neg[1]	_	_	
1-10	60-62	40	Appreciation[1]	neg[1]	Force[1]	up[1]	
1-11	62-63	:	Appreciation[1]	neg[1]	Force[1]	up[1]	
1-12	63-64	1	Appreciation[1]	neg[1]	Force[1]	up[1]	
1-13	65-67	by	_	_	_	_	
1-14	68-73	China	_	_	_	_	
1-15	74-79	alone	_	_	_	_	
1-16	79-80	.	_	_	_	_	

#Text=If foreigners are allowed free range access to property, ere's no chance of ownership in your own country, because you did too good a job of making it attractive.
2-1	81-83	If	Appreciation[2]	neg[2]	_	_	
2-2	84-94	foreigners	Appreciation[2]	neg[2]	_	_	
2-3	95-98	are	Appreciation[2]	neg[2]	_	_	
2-4	99-106	allowed	Appreciation[2]	neg[2]	_	_	
2-5	107-111	free	Appreciation[2]	neg[2]	_	_	
2-6	112-117	range	Appreciation[2]	neg[2]	_	_	
2-7	118-124	access	Appreciation[2]	neg[2]	_	_	
2-8	125-127	to	Appreciation[2]	neg[2]	_	_	
2-9	128-136	property	Appreciation[2]	neg[2]	_	_	
2-10	136-137	,	Appreciation[2]	neg[2]	_	_	
2-11	138-143	ere's	Appreciation[2]	neg[2]	_	_	
2-12	144-146	no	Appreciation[2]	neg[2]	_	_	
2-13	147-153	chance	Appreciation[2]	neg[2]	_	_	
2-14	154-156	of	Appreciation[2]	neg[2]	_	_	
2-15	157-166	ownership	Appreciation[2]	neg[2]	_	_	
2-16	167-169	in	Appreciation[2]	neg[2]	_	_	
2-17	170-174	your	Appreciation[2]	neg[2]	_	_	
2-18	175-178	own	Appreciation[2]	neg[2]	_	_	
2-19	179-186	country	Appreciation[2]	neg[2]	_	_	
2-20	186-187	,	_	_	_	_	
2-21	188-195	because	_	_	_	_	
2-22	196-199	you	_	_	_	_	
2-23	200-203	did	_	_	_	_	
2-24	204-207	too	Appreciation[3]	neg[3]	Force	up	
2-25	208-212	good	Appreciation[3]	neg[3]	_	_	
2-26	213-214	a	Appreciation[3]	neg[3]	_	_	
2-27	215-218	job	Appreciation[3]	neg[3]	_	_	
2-28	219-221	of	Appreciation[3]	neg[3]	_	_	
2-29	222-228	making	Appreciation[3]	neg[3]	_	_	
2-30	229-231	it	Appreciation[3]	neg[3]	_	_	
2-31	232-242	attractive	Appreciation[3]	neg[3]	_	_	
2-32	242-243	.	_	_	_	_	

#Text=Not.
3-1	244-247	Not	Appreciation	neg	_	_	
3-2	247-248	.	_	_	_	_	

#Text=Pay the 15% and flip as you choose.
4-1	249-252	Pay	Judgment[5]	neg[5]	_	_	
4-2	253-256	the	Judgment[5]	neg[5]	_	_	
4-3	257-260	15%	Judgment[5]	neg[5]	_	_	
4-4	261-264	and	Judgment[5]	neg[5]	_	_	
4-5	265-269	flip	Judgment[5]	neg[5]	_	_	
4-6	270-272	as	Judgment[5]	neg[5]	_	_	
4-7	273-276	you	Judgment[5]	neg[5]	_	_	
4-8	277-283	choose	Judgment[5]	neg[5]	_	_	
4-9	283-284	.	_	_	_	_	
