#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=In my province of B.C., despite the fact that aboriginal children represent only about eight per cent of the child population, more than 50 per cent of the total children in care are aboriginal..........................................................................................................................In late 2012, it was reported that 8,000 of the 9,000 in care in Manitoba  were aboriginal.Many First Nations problems start on the reserves.
1-1	0-2	In	_	_	
1-2	3-5	my	_	_	
1-3	6-14	province	_	_	
1-4	15-17	of	_	_	
1-5	18-21	B.C	_	_	
1-6	21-22	.	_	_	
1-7	22-23	,	_	_	
1-8	24-31	despite	Appreciation[1]	neg[1]	
1-9	32-35	the	Appreciation[1]	neg[1]	
1-10	36-40	fact	Appreciation[1]	neg[1]	
1-11	41-45	that	Appreciation[1]	neg[1]	
1-12	46-56	aboriginal	Appreciation[1]	neg[1]	
1-13	57-65	children	Appreciation[1]	neg[1]	
1-14	66-75	represent	Appreciation[1]	neg[1]	
1-15	76-80	only	Appreciation[1]	neg[1]	
1-16	81-86	about	Appreciation[1]	neg[1]	
1-17	87-92	eight	Appreciation[1]	neg[1]	
1-18	93-96	per	Appreciation[1]	neg[1]	
1-19	97-101	cent	Appreciation[1]	neg[1]	
1-20	102-104	of	Appreciation[1]	neg[1]	
1-21	105-108	the	Appreciation[1]	neg[1]	
1-22	109-114	child	Appreciation[1]	neg[1]	
1-23	115-125	population	Appreciation[1]	neg[1]	
1-24	125-126	,	Appreciation[1]	neg[1]	
1-25	127-131	more	Appreciation[1]	neg[1]	
1-26	132-136	than	Appreciation[1]	neg[1]	
1-27	137-139	50	Appreciation[1]	neg[1]	
1-28	140-143	per	Appreciation[1]	neg[1]	
1-29	144-148	cent	Appreciation[1]	neg[1]	
1-30	149-151	of	Appreciation[1]	neg[1]	
1-31	152-155	the	Appreciation[1]	neg[1]	
1-32	156-161	total	Appreciation[1]	neg[1]	
1-33	162-170	children	Appreciation[1]	neg[1]	
1-34	171-173	in	Appreciation[1]	neg[1]	
1-35	174-178	care	Appreciation[1]	neg[1]	
1-36	179-182	are	Appreciation[1]	neg[1]	
1-37	183-193	aboriginal	Appreciation[1]	neg[1]	
1-38	193-194	.	_	_	
1-39	194-195	.	_	_	
1-40	195-196	.	_	_	
1-41	196-197	.	_	_	
1-42	197-198	.	_	_	
1-43	198-199	.	_	_	
1-44	199-200	.	_	_	
1-45	200-201	.	_	_	
1-46	201-202	.	_	_	
1-47	202-203	.	_	_	
1-48	203-204	.	_	_	
1-49	204-205	.	_	_	
1-50	205-206	.	_	_	
1-51	206-207	.	_	_	
1-52	207-208	.	_	_	
1-53	208-209	.	_	_	
1-54	209-210	.	_	_	
1-55	210-211	.	_	_	
1-56	211-212	.	_	_	
1-57	212-213	.	_	_	
1-58	213-214	.	_	_	
1-59	214-215	.	_	_	
1-60	215-216	.	_	_	
1-61	216-217	.	_	_	
1-62	217-218	.	_	_	
1-63	218-219	.	_	_	
1-64	219-220	.	_	_	
1-65	220-221	.	_	_	
1-66	221-222	.	_	_	
1-67	222-223	.	_	_	
1-68	223-224	.	_	_	
1-69	224-225	.	_	_	
1-70	225-226	.	_	_	
1-71	226-227	.	_	_	
1-72	227-228	.	_	_	
1-73	228-229	.	_	_	
1-74	229-230	.	_	_	
1-75	230-231	.	_	_	
1-76	231-232	.	_	_	
1-77	232-233	.	_	_	
1-78	233-234	.	_	_	
1-79	234-235	.	_	_	
1-80	235-236	.	_	_	
1-81	236-237	.	_	_	
1-82	237-238	.	_	_	
1-83	238-239	.	_	_	
1-84	239-240	.	_	_	
1-85	240-241	.	_	_	
1-86	241-242	.	_	_	
1-87	242-243	.	_	_	
1-88	243-244	.	_	_	
1-89	244-245	.	_	_	
1-90	245-246	.	_	_	
1-91	246-247	.	_	_	
1-92	247-248	.	_	_	
1-93	248-249	.	_	_	
1-94	249-250	.	_	_	
1-95	250-251	.	_	_	
1-96	251-252	.	_	_	
1-97	252-253	.	_	_	
1-98	253-254	.	_	_	
1-99	254-255	.	_	_	
1-100	255-256	.	_	_	
1-101	256-257	.	_	_	
1-102	257-258	.	_	_	
1-103	258-259	.	_	_	
1-104	259-260	.	_	_	
1-105	260-261	.	_	_	
1-106	261-262	.	_	_	
1-107	262-263	.	_	_	
1-108	263-264	.	_	_	
1-109	264-265	.	_	_	
1-110	265-266	.	_	_	
1-111	266-267	.	_	_	
1-112	267-268	.	_	_	
1-113	268-269	.	_	_	
1-114	269-270	.	_	_	
1-115	270-271	.	_	_	
1-116	271-272	.	_	_	
1-117	272-273	.	_	_	
1-118	273-274	.	_	_	
1-119	274-275	.	_	_	
1-120	275-276	.	_	_	
1-121	276-277	.	_	_	
1-122	277-278	.	_	_	
1-123	278-279	.	_	_	
1-124	279-280	.	_	_	
1-125	280-281	.	_	_	
1-126	281-282	.	_	_	
1-127	282-283	.	_	_	
1-128	283-284	.	_	_	
1-129	284-285	.	_	_	
1-130	285-286	.	_	_	
1-131	286-287	.	_	_	
1-132	287-288	.	_	_	
1-133	288-289	.	_	_	
1-134	289-290	.	_	_	
1-135	290-291	.	_	_	
1-136	291-292	.	_	_	
1-137	292-293	.	_	_	
1-138	293-294	.	_	_	
1-139	294-295	.	_	_	
1-140	295-296	.	_	_	
1-141	296-297	.	_	_	
1-142	297-298	.	_	_	
1-143	298-299	.	_	_	
1-144	299-300	.	_	_	
1-145	300-301	.	_	_	
1-146	301-302	.	_	_	
1-147	302-303	.	_	_	
1-148	303-304	.	_	_	
1-149	304-305	.	_	_	
1-150	305-306	.	_	_	
1-151	306-307	.	_	_	
1-152	307-308	.	_	_	
1-153	308-309	.	_	_	
1-154	309-310	.	_	_	
1-155	310-311	.	_	_	
1-156	311-312	.	_	_	
1-157	312-313	.	_	_	
1-158	313-314	.	_	_	
1-159	314-315	.	_	_	
1-160	315-317	In	_	_	
1-161	318-322	late	_	_	
