#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=' And we still have a shortage of family doctors, a lack of proper dental care for low-income adults and a lack of subsidized daycare spaces ' So do the rest of Canadians.
1-1	0-1	'	_	_	
1-2	2-5	And	_	_	
1-3	6-8	we	_	_	
1-4	9-14	still	_	_	
1-5	15-19	have	_	_	
1-6	20-21	a	_	_	
1-7	22-30	shortage	_	_	
1-8	31-33	of	_	_	
1-9	34-40	family	_	_	
1-10	41-48	doctors	_	_	
1-11	48-49	,	_	_	
1-12	50-51	a	_	_	
1-13	52-56	lack	_	_	
1-14	57-59	of	_	_	
1-15	60-66	proper	_	_	
1-16	67-73	dental	_	_	
1-17	74-78	care	_	_	
1-18	79-82	for	_	_	
1-19	83-93	low-income	_	_	
1-20	94-100	adults	_	_	
1-21	101-104	and	_	_	
1-22	105-106	a	_	_	
1-23	107-111	lack	_	_	
1-24	112-114	of	_	_	
1-25	115-125	subsidized	_	_	
1-26	126-133	daycare	_	_	
1-27	134-140	spaces	_	_	
1-28	141-142	'	_	_	
1-29	143-145	So	Judgment[1]	neg[1]	
1-30	146-148	do	Judgment[1]	neg[1]	
1-31	149-152	the	Judgment[1]	neg[1]	
1-32	153-157	rest	Judgment[1]	neg[1]	
1-33	158-160	of	Judgment[1]	neg[1]	
1-34	161-170	Canadians	Judgment[1]	neg[1]	
1-35	170-171	.	_	_	
