#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=What we need is one bylaw that applies without question to everybody,\u201D he said.
1-1	0-4	What	_	
1-2	5-7	we	_	
1-3	8-12	need	_	
1-4	13-15	is	_	
1-5	16-19	one	_	
1-6	20-25	bylaw	_	
1-7	26-30	that	_	
1-8	31-38	applies	_	
1-9	39-46	without	NEG	
1-10	47-55	question	SCOPE[2]|FOCUS[3]	
1-11	56-58	to	_	
1-12	59-68	everybody	_	
1-13	68-69	,	_	
1-14	69-70	”	_	
1-15	71-73	he	_	
1-16	74-78	said	_	
1-17	78-79	.	_	

#Text=-------in that case make UBER pay $200,000 or whatever for a licence per car or COMPENSATE all the taxi drivers or ownersthat would be only Fair
2-1	80-81	-	_	
2-2	81-82	-	_	
2-3	82-83	-	_	
2-4	83-84	-	_	
2-5	84-85	-	_	
2-6	85-86	-	_	
2-7	86-87	-	_	
2-8	87-89	in	_	
2-9	90-94	that	_	
2-10	95-99	case	_	
2-11	100-104	make	_	
2-12	105-109	UBER	_	
2-13	110-113	pay	_	
2-14	114-122	$200,000	_	
2-15	123-125	or	_	
2-16	126-134	whatever	_	
2-17	135-138	for	_	
2-18	139-140	a	_	
2-19	141-148	licence	_	
2-20	149-152	per	_	
2-21	153-156	car	_	
2-22	157-159	or	_	
2-23	160-170	COMPENSATE	_	
2-24	171-174	all	_	
2-25	175-178	the	_	
2-26	179-183	taxi	_	
2-27	184-191	drivers	_	
2-28	192-194	or	_	
2-29	195-205	ownersthat	_	
2-30	206-211	would	_	
2-31	212-214	be	_	
2-32	215-219	only	_	
2-33	220-224	Fair	_	
