#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=A national border is an imaginary line on the surface of the earth demarcating the territory within which groups of people choose to do things in different ways.
1-1	0-1	A	_	_	
1-2	2-10	national	_	_	
1-3	11-17	border	_	_	
1-4	18-20	is	_	_	
1-5	21-23	an	_	_	
1-6	24-33	imaginary	Appreciation	neg	
1-7	34-38	line	_	_	
1-8	39-41	on	_	_	
1-9	42-45	the	_	_	
1-10	46-53	surface	_	_	
1-11	54-56	of	_	_	
1-12	57-60	the	_	_	
1-13	61-66	earth	_	_	
1-14	67-78	demarcating	_	_	
1-15	79-82	the	_	_	
1-16	83-92	territory	_	_	
1-17	93-99	within	_	_	
1-18	100-105	which	_	_	
1-19	106-112	groups	_	_	
1-20	113-115	of	_	_	
1-21	116-122	people	_	_	
1-22	123-129	choose	_	_	
1-23	130-132	to	_	_	
1-24	133-135	do	_	_	
1-25	136-142	things	_	_	
1-26	143-145	in	_	_	
1-27	146-155	different	_	_	
1-28	156-160	ways	_	_	
1-29	160-161	.	_	_	

#Text=For example, the 49th parallel is one such line dividing one group of people to the north who govern themselves as a constitutional monarchy and agree to strict firearm regulation, from a republic to the south that considers similar regulation to be unreasonable.
2-1	162-165	For	_	_	
2-2	166-173	example	_	_	
2-3	173-174	,	_	_	
2-4	175-178	the	_	_	
2-5	179-183	49th	_	_	
2-6	184-192	parallel	_	_	
2-7	193-195	is	_	_	
2-8	196-199	one	_	_	
2-9	200-204	such	_	_	
2-10	205-209	line	_	_	
2-11	210-218	dividing	_	_	
2-12	219-222	one	_	_	
2-13	223-228	group	_	_	
2-14	229-231	of	_	_	
2-15	232-238	people	_	_	
2-16	239-241	to	_	_	
2-17	242-245	the	_	_	
2-18	246-251	north	_	_	
2-19	252-255	who	_	_	
2-20	256-262	govern	_	_	
2-21	263-273	themselves	_	_	
2-22	274-276	as	_	_	
2-23	277-278	a	_	_	
2-24	279-293	constitutional	_	_	
2-25	294-302	monarchy	_	_	
2-26	303-306	and	_	_	
2-27	307-312	agree	_	_	
2-28	313-315	to	_	_	
2-29	316-322	strict	Appreciation[2]	pos[2]	
2-30	323-330	firearm	Appreciation[2]	pos[2]	
2-31	331-341	regulation	Appreciation[2]	pos[2]	
2-32	341-342	,	_	_	
2-33	343-347	from	_	_	
2-34	348-349	a	_	_	
2-35	350-358	republic	_	_	
2-36	359-361	to	_	_	
2-37	362-365	the	_	_	
2-38	366-371	south	_	_	
2-39	372-376	that	_	_	
2-40	377-386	considers	Judgment[3]	neg[3]	
2-41	387-394	similar	Judgment[3]	neg[3]	
2-42	395-405	regulation	Judgment[3]	neg[3]	
2-43	406-408	to	Judgment[3]	neg[3]	
2-44	409-411	be	Judgment[3]	neg[3]	
2-45	412-424	unreasonable	Judgment[3]	neg[3]	
2-46	424-425	.	_	_	

#Text=Within our borders, Canada has the right to act in it's own citizens' best interest - citizens of all races and faiths, I will point out.
3-1	426-432	Within	_	_	
3-2	433-436	our	_	_	
3-3	437-444	borders	_	_	
3-4	444-445	,	_	_	
3-5	446-452	Canada	_	_	
3-6	453-456	has	Appreciation[4]	pos[4]	
3-7	457-460	the	Appreciation[4]	pos[4]	
3-8	461-466	right	Appreciation[4]	pos[4]	
3-9	467-469	to	Appreciation[4]	pos[4]	
3-10	470-473	act	Appreciation[4]	pos[4]	
3-11	474-476	in	Appreciation[4]	pos[4]	
3-12	477-481	it's	Appreciation[4]	pos[4]	
3-13	482-485	own	Appreciation[4]	pos[4]	
3-14	486-494	citizens	Appreciation[4]	pos[4]	
3-15	494-495	'	Appreciation[4]	pos[4]	
3-16	496-500	best	Appreciation[4]	pos[4]	
3-17	501-509	interest	Appreciation[4]	pos[4]	
3-18	510-511	-	_	_	
3-19	512-520	citizens	Appreciation[5]	pos[5]	
3-20	521-523	of	Appreciation[5]	pos[5]	
3-21	524-527	all	Appreciation[5]	pos[5]	
3-22	528-533	races	Appreciation[5]	pos[5]	
3-23	534-537	and	Appreciation[5]	pos[5]	
3-24	538-544	faiths	Appreciation[5]	pos[5]	
3-25	544-545	,	_	_	
3-26	546-547	I	_	_	
3-27	548-552	will	_	_	
3-28	553-558	point	_	_	
3-29	559-562	out	_	_	
3-30	562-563	.	_	_	

#Text=This might be in trade deals preventing Europeans from dumping subsidized foods, vetting people arriving from known world 'hotspots', investigating Russian organized crime, as well as stemming Chinese speculation in housing.
4-1	564-568	This	_	_	
4-2	569-574	might	Appreciation[6]	pos[6]	
4-3	575-577	be	Appreciation[6]	pos[6]	
4-4	578-580	in	Appreciation[6]	pos[6]	
4-5	581-586	trade	Appreciation[6]	pos[6]	
4-6	587-592	deals	Appreciation[6]	pos[6]	
4-7	593-603	preventing	Appreciation[6]	pos[6]	
4-8	604-613	Europeans	Appreciation[6]	pos[6]	
4-9	614-618	from	Appreciation[6]	pos[6]	
4-10	619-626	dumping	Appreciation[6]	pos[6]	
4-11	627-637	subsidized	Appreciation[6]	pos[6]	
4-12	638-643	foods	Appreciation[6]	pos[6]	
4-13	643-644	,	Appreciation[6]	pos[6]	
4-14	645-652	vetting	Appreciation[6]	pos[6]	
4-15	653-659	people	Appreciation[6]	pos[6]	
4-16	660-668	arriving	Appreciation[6]	pos[6]	
4-17	669-673	from	Appreciation[6]	pos[6]	
4-18	674-679	known	Appreciation[6]	pos[6]	
4-19	680-685	world	Appreciation[6]	pos[6]	
4-20	686-687	'	Appreciation[6]	pos[6]	
