#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=She lost because she was a weak leader, insider, scandal ridden, unrelatable, too scripted.
1-1	0-3	She	_	_	_	_	
1-2	4-8	lost	_	_	_	_	
1-3	9-16	because	_	_	_	_	
1-4	17-20	she	_	_	_	_	
1-5	21-24	was	_	_	_	_	
1-6	25-26	a	_	_	_	_	
1-7	27-31	weak	Judgment[1]	neg[1]	_	_	
1-8	32-38	leader	Judgment[1]	neg[1]	_	_	
1-9	38-39	,	Judgment[1]	neg[1]	_	_	
1-10	40-47	insider	Judgment[1]	neg[1]	_	_	
1-11	47-48	,	Judgment[1]	neg[1]	_	_	
1-12	49-56	scandal	Judgment[1]	neg[1]	_	_	
1-13	57-63	ridden	Judgment[1]	neg[1]	_	_	
1-14	63-64	,	Judgment[1]	neg[1]	_	_	
1-15	65-76	unrelatable	Judgment[1]	neg[1]	_	_	
1-16	76-77	,	Judgment[1]	neg[1]	_	_	
1-17	78-81	too	Judgment[1]	neg[1]	Force	up	
1-18	82-90	scripted	Judgment[1]	neg[1]	_	_	
1-19	90-91	.	_	_	_	_	

#Text=We don't want to keep re litigating this.
2-1	92-94	We	_	_	_	_	
2-2	95-100	don't	_	_	_	_	
2-3	101-105	want	_	_	_	_	
2-4	106-108	to	_	_	_	_	
2-5	109-113	keep	_	_	_	_	
2-6	114-116	re	Appreciation[2]	neg[2]	_	_	
2-7	117-127	litigating	Appreciation[2]	neg[2]	_	_	
2-8	128-132	this	_	_	_	_	
2-9	132-133	.	_	_	_	_	

#Text=If she was a man, she would be Mitt Romney.
3-1	134-136	If	Judgment[3]	neg[3]	_	_	
3-2	137-140	she	Judgment[3]	neg[3]	_	_	
3-3	141-144	was	Judgment[3]	neg[3]	_	_	
3-4	145-146	a	Judgment[3]	neg[3]	_	_	
3-5	147-150	man	Judgment[3]	neg[3]	_	_	
3-6	150-151	,	Judgment[3]	neg[3]	_	_	
3-7	152-155	she	Judgment[3]	neg[3]	_	_	
3-8	156-161	would	Judgment[3]	neg[3]	_	_	
3-9	162-164	be	Judgment[3]	neg[3]	_	_	
3-10	165-169	Mitt	Judgment[3]	neg[3]	_	_	
3-11	170-176	Romney	Judgment[3]	neg[3]	_	_	
3-12	176-177	.	_	_	_	_	

#Text=And therefore would have lost.
4-1	178-181	And	_	_	_	_	
4-2	182-191	therefore	_	_	_	_	
4-3	192-197	would	Judgment[4]	neg[4]	_	_	
4-4	198-202	have	Judgment[4]	neg[4]	_	_	
4-5	203-207	lost	Judgment[4]	neg[4]	_	_	
4-6	207-208	.	_	_	_	_	
