#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=Turpel-Lafond has presented the problems...however, it's time to move along with her non-subtstantiated suggestion that these problems are the result of 'colonialization.'
1-1	0-13	Turpel-Lafond	_	_	
1-2	14-17	has	_	_	
1-3	18-27	presented	_	_	
1-4	28-31	the	_	_	
1-5	32-40	problems	Appreciation	neg	
1-6	40-41	.	_	_	
1-7	41-42	.	_	_	
1-8	42-43	.	_	_	
1-9	43-50	however	_	_	
1-10	50-51	,	_	_	
1-11	52-56	it's	Appreciation[2]	neg[2]	
1-12	57-61	time	Appreciation[2]	neg[2]	
1-13	62-64	to	Appreciation[2]	neg[2]	
1-14	65-69	move	Appreciation[2]	neg[2]	
1-15	70-75	along	Appreciation[2]	neg[2]	
1-16	76-80	with	_	_	
1-17	81-84	her	_	_	
1-18	85-103	non-subtstantiated	Appreciation	neg	
1-19	104-114	suggestion	_	_	
1-20	115-119	that	_	_	
1-21	120-125	these	_	_	
1-22	126-134	problems	Appreciation	neg	
1-23	135-138	are	_	_	
1-24	139-142	the	_	_	
1-25	143-149	result	_	_	
1-26	150-152	of	_	_	
1-27	153-154	'	_	_	
1-28	154-169	colonialization	Appreciation	neg	
1-29	169-170	.	_	_	
1-30	170-171	'	_	_	

#Text=Until Aboriginal leaders (and I am speaking of more than Chiefs) start pony ing up and accepting responsibility, then these sad situation will persist.....If there is an inquiry, then Aboriginal leadership may not like the results.....
2-1	172-177	Until	Appreciation[6]	neg[6]	
2-2	178-188	Aboriginal	Appreciation[6]	neg[6]	
2-3	189-196	leaders	Appreciation[6]	neg[6]	
2-4	197-198	(	Appreciation[6]	neg[6]	
2-5	198-201	and	Appreciation[6]	neg[6]	
2-6	202-203	I	Appreciation[6]	neg[6]	
2-7	204-206	am	Appreciation[6]	neg[6]	
2-8	207-215	speaking	Appreciation[6]	neg[6]	
2-9	216-218	of	Appreciation[6]	neg[6]	
2-10	219-223	more	Appreciation[6]	neg[6]	
2-11	224-228	than	Appreciation[6]	neg[6]	
2-12	229-235	Chiefs	Appreciation[6]	neg[6]	
2-13	235-236	)	Appreciation[6]	neg[6]	
2-14	237-242	start	Appreciation[6]	neg[6]	
2-15	243-247	pony	Appreciation[6]|Judgment[7]	neg[6]|pos[7]	
2-16	248-251	ing	Appreciation[6]|Judgment[7]	neg[6]|pos[7]	
2-17	252-254	up	Appreciation[6]|Judgment[7]	neg[6]|pos[7]	
2-18	255-258	and	Appreciation[6]|Judgment[7]	neg[6]|pos[7]	
2-19	259-268	accepting	Appreciation[6]|Judgment[7]	neg[6]|pos[7]	
2-20	269-283	responsibility	Appreciation[6]|Judgment[7]	neg[6]|pos[7]	
2-21	283-284	,	Appreciation[6]	neg[6]	
2-22	285-289	then	Appreciation[6]	neg[6]	
2-23	290-295	these	Appreciation[6]	neg[6]	
2-24	296-299	sad	Appreciation[6]|Appreciation[8]	neg[6]|neg[8]	
2-25	300-309	situation	Appreciation[6]	neg[6]	
2-26	310-314	will	Appreciation[6]	neg[6]	
2-27	315-322	persist	Appreciation[6]	neg[6]	
2-28	322-323	.	_	_	
2-29	323-324	.	_	_	
2-30	324-325	.	_	_	
2-31	325-326	.	_	_	
2-32	326-327	.	_	_	
2-33	327-329	If	Appreciation[9]	neg[9]	
2-34	330-335	there	Appreciation[9]	neg[9]	
2-35	336-338	is	Appreciation[9]	neg[9]	
2-36	339-341	an	Appreciation[9]	neg[9]	
2-37	342-349	inquiry	Appreciation[9]	neg[9]	
2-38	349-350	,	Appreciation[9]	neg[9]	
2-39	351-355	then	Appreciation[9]	neg[9]	
2-40	356-366	Aboriginal	Appreciation[9]	neg[9]	
2-41	367-377	leadership	Appreciation[9]	neg[9]	
2-42	378-381	may	Appreciation[9]	neg[9]	
2-43	382-385	not	Appreciation[9]	neg[9]	
2-44	386-390	like	Appreciation[9]	neg[9]	
2-45	391-394	the	Appreciation[9]	neg[9]	
2-46	395-402	results	Appreciation[9]	neg[9]	
2-47	402-403	.	_	_	
2-48	403-404	.	_	_	
2-49	404-405	.	_	_	
2-50	405-406	.	_	_	
2-51	406-407	.	_	_	
