#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=It's in the nature of elections that they have winners and losers. if a woman is running against a man, sometimes the woman wins and sometimes she loses.
1-1	0-4	It's	_	_	_	_	
1-2	5-7	in	_	_	_	_	
1-3	8-11	the	_	_	_	_	
1-4	12-18	nature	_	_	_	_	
1-5	19-21	of	_	_	_	_	
1-6	22-31	elections	_	_	_	_	
1-7	32-36	that	_	_	_	_	
1-8	37-41	they	_	_	_	_	
1-9	42-46	have	_	_	_	_	
1-10	47-54	winners	_	_	_	_	
1-11	55-58	and	_	_	_	_	
1-12	59-65	losers	_	_	_	_	
1-13	65-66	.	_	_	_	_	
1-14	67-69	if	Judgment[1]	neg[1]	_	_	
1-15	70-71	a	Judgment[1]	neg[1]	_	_	
1-16	72-77	woman	Judgment[1]	neg[1]	_	_	
1-17	78-80	is	Judgment[1]	neg[1]	_	_	
1-18	81-88	running	Judgment[1]	neg[1]	_	_	
1-19	89-96	against	Judgment[1]	neg[1]	_	_	
1-20	97-98	a	Judgment[1]	neg[1]	_	_	
1-21	99-102	man	Judgment[1]	neg[1]	_	_	
1-22	102-103	,	Judgment[1]	neg[1]	_	_	
1-23	104-113	sometimes	Judgment[1]	neg[1]	_	_	
1-24	114-117	the	Judgment[1]	neg[1]	_	_	
1-25	118-123	woman	Judgment[1]	neg[1]	_	_	
1-26	124-128	wins	Judgment[1]	neg[1]	_	_	
1-27	129-132	and	Judgment[1]	neg[1]	_	_	
1-28	133-142	sometimes	Judgment[1]	neg[1]	_	_	
1-29	143-146	she	Judgment[1]	neg[1]	_	_	
1-30	147-152	loses	Judgment[1]	neg[1]	_	_	
1-31	152-153	.	_	_	_	_	

#Text=A progressive woman has no difficulty embracing progressive women in positions of power.
2-1	154-155	A	_	_	_	_	
2-2	156-167	progressive	Judgment	pos	_	_	
2-3	168-173	woman	_	_	_	_	
2-4	174-177	has	_	_	_	_	
