#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=I watched a CBC TV piece a few nights ago on a Syrian family sponsored by the residents of Advocate Harbour Nova Scotia, a town described as being in decline sticking out into the middle of end of the Bay of Fundy.
1-1	0-1	I	_	_	
1-2	2-9	watched	_	_	
1-3	10-11	a	_	_	
1-4	12-15	CBC	_	_	
1-5	16-18	TV	_	_	
1-6	19-24	piece	_	_	
1-7	25-26	a	_	_	
1-8	27-30	few	_	_	
1-9	31-37	nights	_	_	
1-10	38-41	ago	_	_	
1-11	42-44	on	_	_	
1-12	45-46	a	_	_	
1-13	47-53	Syrian	_	_	
1-14	54-60	family	_	_	
1-15	61-70	sponsored	Judgment	pos	
1-16	71-73	by	_	_	
1-17	74-77	the	_	_	
1-18	78-87	residents	_	_	
1-19	88-90	of	_	_	
1-20	91-99	Advocate	_	_	
1-21	100-107	Harbour	_	_	
1-22	108-112	Nova	_	_	
1-23	113-119	Scotia	_	_	
1-24	119-120	,	_	_	
1-25	121-122	a	_	_	
1-26	123-127	town	_	_	
1-27	128-137	described	_	_	
1-28	138-140	as	_	_	
1-29	141-146	being	_	_	
1-30	147-149	in	_	_	
1-31	150-157	decline	Appreciation	neg	
1-32	158-166	sticking	_	_	
1-33	167-170	out	_	_	
1-34	171-175	into	_	_	
1-35	176-179	the	_	_	
1-36	180-186	middle	_	_	
1-37	187-189	of	_	_	
1-38	190-193	end	_	_	
1-39	194-196	of	_	_	
1-40	197-200	the	_	_	
1-41	201-204	Bay	_	_	
1-42	205-207	of	_	_	
1-43	208-213	Fundy	_	_	
1-44	213-214	.	_	_	

#Text=One resident had opened up an unoccupied home and I believe the community had raised $17,000 in a month and is trying to encourage the family to stay, but the father is trained as a tailor...Wikipedia in part offers of Advocate Harbour, 'The community is situated on Route 209 and has a small well-protected fishing harbour opening on the Bay of Fundy; the harbour dries at low tide.
2-1	215-218	One	_	_	
2-2	219-227	resident	_	_	
2-3	228-231	had	_	_	
2-4	232-238	opened	Judgment[3]	pos[3]	
2-5	239-241	up	Judgment[3]	pos[3]	
2-6	242-244	an	Judgment[3]	pos[3]	
2-7	245-255	unoccupied	Judgment[3]	pos[3]	
2-8	256-260	home	Judgment[3]	pos[3]	
2-9	261-264	and	_	_	
2-10	265-266	I	_	_	
2-11	267-274	believe	_	_	
2-12	275-278	the	_	_	
2-13	279-288	community	_	_	
2-14	289-292	had	_	_	
2-15	293-299	raised	Judgment[4]	pos[4]	
2-16	300-307	$17,000	Judgment[4]	pos[4]	
2-17	308-310	in	Judgment[4]	pos[4]	
2-18	311-312	a	Judgment[4]	pos[4]	
2-19	313-318	month	Judgment[4]	pos[4]	
2-20	319-322	and	Judgment[4]	pos[4]	
2-21	323-325	is	Judgment[4]	pos[4]	
2-22	326-332	trying	Judgment[4]	pos[4]	
2-23	333-335	to	Judgment[4]	pos[4]	
2-24	336-345	encourage	Judgment[4]	pos[4]	
2-25	346-349	the	Judgment[4]	pos[4]	
2-26	350-356	family	Judgment[4]	pos[4]	
2-27	357-359	to	Judgment[4]	pos[4]	
2-28	360-364	stay	Judgment[4]	pos[4]	
2-29	364-365	,	_	_	
2-30	366-369	but	_	_	
2-31	370-373	the	_	_	
2-32	374-380	father	_	_	
2-33	381-383	is	_	_	
2-34	384-391	trained	_	_	
2-35	392-394	as	_	_	
2-36	395-396	a	_	_	
2-37	397-403	tailor	_	_	
2-38	403-404	.	_	_	
2-39	404-405	.	_	_	
2-40	405-406	.	_	_	
2-41	406-415	Wikipedia	_	_	
2-42	416-418	in	_	_	
2-43	419-423	part	_	_	
2-44	424-430	offers	_	_	
2-45	431-433	of	_	_	
2-46	434-442	Advocate	_	_	
2-47	443-450	Harbour	_	_	
2-48	450-451	,	_	_	
2-49	452-453	'	_	_	
2-50	453-456	The	_	_	
2-51	457-466	community	_	_	
2-52	467-469	is	_	_	
2-53	470-478	situated	_	_	
2-54	479-481	on	_	_	
2-55	482-487	Route	_	_	
2-56	488-491	209	_	_	
2-57	492-495	and	_	_	
2-58	496-499	has	_	_	
2-59	500-501	a	_	_	
2-60	502-507	small	_	_	
2-61	508-522	well-protected	Appreciation	pos	
2-62	523-530	fishing	_	_	
2-63	531-538	harbour	_	_	
2-64	539-546	opening	_	_	
2-65	547-549	on	_	_	
2-66	550-553	the	_	_	
2-67	554-557	Bay	_	_	
2-68	558-560	of	_	_	
2-69	561-566	Fundy	_	_	
2-70	566-567	;	_	_	
2-71	568-571	the	_	_	
2-72	572-579	harbour	_	_	
2-73	580-585	dries	_	_	
2-74	586-588	at	_	_	
2-75	589-592	low	_	_	
2-76	593-597	tide	_	_	
2-77	597-598	.	_	_	

#Text=The community's economy is tied to the seasonal industries of fishing and tourism.'
3-1	599-602	The	_	_	
3-2	603-614	community's	_	_	
3-3	615-622	economy	_	_	
3-4	623-625	is	_	_	
3-5	626-630	tied	_	_	
3-6	631-633	to	_	_	
3-7	634-637	the	_	_	
3-8	638-646	seasonal	_	_	
3-9	647-657	industries	_	_	
3-10	658-660	of	_	_	
3-11	661-668	fishing	_	_	
3-12	669-672	and	_	_	
3-13	673-680	tourism	_	_	
3-14	680-681	.	_	_	
3-15	681-682	'	_	_	

#Text=This morning's Globe and Mail announces that the 'The Liberal government has quietly approved changes aimed at helping Atlantic Canadian seafood processors that will allow them to bring in unlimited numbers of low-skilled temporary foreign workers to fill seasonal jobs this year'.25,000 Syrian refugees to date, 55,000 more Syrian refugees in 2016, unlimited low-skilled temporary foreign workers...one sponsored Syrian family without any work in Advocate Harbour NS...is there at least a partial disconnect here?
4-1	682-686	This	_	_	
4-2	687-696	morning's	_	_	
4-3	697-702	Globe	_	_	
4-4	703-706	and	_	_	
4-5	707-711	Mail	_	_	
4-6	712-721	announces	_	_	
4-7	722-726	that	_	_	
4-8	727-730	the	_	_	
4-9	731-732	'	_	_	
