#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=Since Czar Putin is helping prolong the Syrian civil war - let Russia step up and take the refugees !
1-1	0-5	Since	_	_	_	_	
1-2	6-10	Czar	Judgment[1]	neg[1]	_	_	
1-3	11-16	Putin	Judgment[1]	neg[1]	_	_	
1-4	17-19	is	_	_	_	_	
1-5	20-27	helping	_	_	_	_	
1-6	28-35	prolong	Judgment[2]	neg[2]	_	_	
1-7	36-39	the	Judgment[2]	neg[2]	_	_	
1-8	40-46	Syrian	Judgment[2]	neg[2]	_	_	
1-9	47-52	civil	Judgment[2]	neg[2]	_	_	
1-10	53-56	war	Judgment[2]	neg[2]	_	_	
1-11	57-58	-	_	_	_	_	
1-12	59-62	let	Appreciation	pos	_	_	
1-13	63-69	Russia	_	_	_	_	
1-14	70-74	step	_	_	_	_	
1-15	75-77	up	_	_	_	_	
1-16	78-81	and	_	_	_	_	
1-17	82-86	take	_	_	_	_	
1-18	87-90	the	_	_	_	_	
1-19	91-99	refugees	_	_	_	_	
1-20	100-101	!	_	_	_	_	

#Text=Canada has taken enough.
2-1	102-108	Canada	_	_	_	_	
2-2	109-112	has	_	_	_	_	
2-3	113-118	taken	Appreciation[4]	pos[4]	_	_	
2-4	119-125	enough	Appreciation[4]	pos[4]	_	_	
2-5	125-126	.	_	_	_	_	

#Text=Many of the 'refugees' walking into EU are economic refugees from many countries - Germany made a HUGE mistake in 2015 when they told the world that the red carpet was out Now Germany and EU can not stop the flood of people wanting a better lifeMoore, Garry R - Solutions Inc
3-1	127-131	Many	_	_	_	_	
3-2	132-134	of	_	_	_	_	
3-3	135-138	the	_	_	_	_	
3-4	139-140	'	_	_	_	_	
3-5	140-148	refugees	Judgment	neg	_	_	
3-6	148-149	'	_	_	_	_	
3-7	150-157	walking	_	_	_	_	
3-8	158-162	into	_	_	_	_	
3-9	163-165	EU	_	_	_	_	
3-10	166-169	are	_	_	_	_	
3-11	170-178	economic	_	_	_	_	
3-12	179-187	refugees	_	_	_	_	
3-13	188-192	from	_	_	_	_	
3-14	193-197	many	_	_	_	_	
3-15	198-207	countries	_	_	_	_	
3-16	208-209	-	_	_	_	_	
3-17	210-217	Germany	_	_	_	_	
3-18	218-222	made	_	_	_	_	
3-19	223-224	a	_	_	_	_	
3-20	225-229	HUGE	Judgment[6]	neg[6]	Force	up	
3-21	230-237	mistake	Judgment[6]	neg[6]	_	_	
3-22	238-240	in	_	_	_	_	
3-23	241-245	2015	_	_	_	_	
3-24	246-250	when	_	_	_	_	
3-25	251-255	they	_	_	_	_	
3-26	256-260	told	_	_	_	_	
3-27	261-264	the	_	_	_	_	
3-28	265-270	world	_	_	_	_	
3-29	271-275	that	_	_	_	_	
3-30	276-279	the	_	_	_	_	
3-31	280-283	red	Appreciation[7]	neg[7]	_	_	
3-32	284-290	carpet	Appreciation[7]	neg[7]	_	_	
3-33	291-294	was	Appreciation[7]	neg[7]	_	_	
3-34	295-298	out	Appreciation[7]	neg[7]	_	_	
3-35	299-302	Now	_	_	_	_	
3-36	303-310	Germany	_	_	_	_	
3-37	311-314	and	_	_	_	_	
3-38	315-317	EU	_	_	_	_	
3-39	318-321	can	Appreciation[8]	neg[8]	_	_	
3-40	322-325	not	Appreciation[8]	neg[8]	_	_	
3-41	326-330	stop	Appreciation[8]	neg[8]	_	_	
3-42	331-334	the	Appreciation[8]	neg[8]	_	_	
3-43	335-340	flood	Appreciation[8]	neg[8]	_	_	
3-44	341-343	of	Appreciation[8]	neg[8]	_	_	
3-45	344-350	people	Appreciation[8]	neg[8]	_	_	
3-46	351-358	wanting	_	_	_	_	
3-47	359-360	a	_	_	_	_	
3-48	361-367	better	Appreciation	pos	Force	up	
3-49	368-377	lifeMoore	_	_	_	_	
3-50	377-378	,	_	_	_	_	
3-51	379-384	Garry	_	_	_	_	
3-52	385-386	R	_	_	_	_	
3-53	387-388	-	_	_	_	_	
3-54	389-398	Solutions	_	_	_	_	
3-55	399-402	Inc	_	_	_	_	
