#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=This budget chicanery might fool the guy in the polyester leisure suit who insulted news reporters but it certainly doesn't fool those who thinks for themselves
1-1	0-4	This	_	
1-2	5-11	budget	_	
1-3	12-21	chicanery	_	
1-4	22-27	might	_	
1-5	28-32	fool	_	
1-6	33-36	the	_	
1-7	37-40	guy	_	
1-8	41-43	in	_	
1-9	44-47	the	_	
1-10	48-57	polyester	_	
1-11	58-65	leisure	_	
1-12	66-70	suit	_	
1-13	71-74	who	_	
1-14	75-83	insulted	_	
1-15	84-88	news	_	
1-16	89-98	reporters	_	
1-17	99-102	but	_	
1-18	103-105	it	_	
1-19	106-115	certainly	_	
1-20	116-123	doesn't	NEG	
1-21	124-128	fool	SCOPE[2]	
1-22	129-134	those	SCOPE[2]|FOCUS[3]	
1-23	135-138	who	SCOPE[2]|FOCUS[3]	
1-24	139-145	thinks	SCOPE[2]|FOCUS[3]	
1-25	146-149	for	SCOPE[2]|FOCUS[3]	
1-26	150-160	themselves	SCOPE[2]|FOCUS[3]	
