#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations
#T_RL=webanno.custom.XNEGATION|BT_webanno.custom.NEGATION


#Text=Jeez Louise,Her non election was not about sex.
1-1	0-4	Jeez	_	_	
1-2	5-11	Louise	_	_	
1-3	11-12	,	_	_	
1-4	12-15	Her	_	_	
1-5	16-19	non	_	_	
1-6	20-28	election	_	_	
1-7	29-32	was	_	_	
1-8	33-36	not	NEG	_	
1-9	37-42	about	SCOPE[2]	_	
1-10	43-46	sex	SCOPE[2]|FOCUS[3]	_	
1-11	46-47	.	_	_	

#Text=It was about the disenfranchisement of middle America.
2-1	48-50	It	_	_	
2-2	51-54	was	_	_	
2-3	55-60	about	_	_	
2-4	61-64	the	_	_	
2-5	65-83	disenfranchisement	_	_	
2-6	84-86	of	_	_	
2-7	87-93	middle	_	_	
2-8	94-101	America	_	_	
2-9	101-102	.	_	_	

#Text=Stop trying to create issues where there aren't.
3-1	103-107	Stop	_	_	
3-2	108-114	trying	_	_	
3-3	115-117	to	_	_	
3-4	118-124	create	_	_	
3-5	125-131	issues	FOCUS[4]|XSCOPE[5]	3-8[0_4]	
3-6	132-137	where	_	_	
3-7	138-143	there	_	_	
3-8	144-150	aren't	NEG	_	
3-9	150-151	.	_	_	
