#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=It's absolutely not racist, I've lived in Vancouver since I was born and it's gotten to the point where there's a mass exodus of locals (of any race) to find somewhere where they can live in a reasonable way.
1-1	0-4	It's	_	_	_	_	
1-2	5-15	absolutely	Appreciation[1]	pos[1]	Force	up	
1-3	16-19	not	Appreciation[1]	pos[1]	_	_	
1-4	20-26	racist	Appreciation[1]	pos[1]	_	_	
1-5	26-27	,	_	_	_	_	
1-6	28-32	I've	_	_	_	_	
1-7	33-38	lived	_	_	_	_	
1-8	39-41	in	_	_	_	_	
1-9	42-51	Vancouver	_	_	_	_	
1-10	52-57	since	_	_	_	_	
1-11	58-59	I	_	_	_	_	
1-12	60-63	was	_	_	_	_	
1-13	64-68	born	_	_	_	_	
1-14	69-72	and	_	_	_	_	
1-15	73-77	it's	_	_	_	_	
1-16	78-84	gotten	_	_	_	_	
1-17	85-87	to	_	_	_	_	
1-18	88-91	the	_	_	_	_	
1-19	92-97	point	_	_	_	_	
1-20	98-103	where	_	_	_	_	
1-21	104-111	there's	_	_	_	_	
1-22	112-113	a	_	_	_	_	
1-23	114-118	mass	Appreciation[2]	neg[2]	_	_	
1-24	119-125	exodus	Appreciation[2]	neg[2]	_	_	
1-25	126-128	of	Appreciation[2]	neg[2]	_	_	
1-26	129-135	locals	Appreciation[2]	neg[2]	_	_	
1-27	136-137	(	_	_	_	_	
1-28	137-139	of	_	_	_	_	
1-29	140-143	any	_	_	_	_	
1-30	144-148	race	_	_	_	_	
1-31	148-149	)	_	_	_	_	
1-32	150-152	to	_	_	_	_	
1-33	153-157	find	_	_	_	_	
1-34	158-167	somewhere	_	_	_	_	
1-35	168-173	where	_	_	_	_	
1-36	174-178	they	_	_	_	_	
1-37	179-182	can	_	_	_	_	
1-38	183-187	live	_	_	_	_	
1-39	188-190	in	_	_	_	_	
1-40	191-192	a	_	_	_	_	
1-41	193-203	reasonable	Appreciation	pos	_	_	
1-42	204-207	way	_	_	_	_	
1-43	207-208	.	_	_	_	_	

#Text=Vancouver is becoming (if it hasn't already) a city with 2 classes the rich, or the just trying to scrape by.
2-1	209-218	Vancouver	_	_	_	_	
2-2	219-221	is	_	_	_	_	
2-3	222-230	becoming	Appreciation[4]	neg[4]	_	_	
2-4	231-232	(	Appreciation[4]	neg[4]	_	_	
2-5	232-234	if	Appreciation[4]	neg[4]	_	_	
2-6	235-237	it	Appreciation[4]	neg[4]	_	_	
2-7	238-244	hasn't	Appreciation[4]	neg[4]	_	_	
2-8	245-252	already	Appreciation[4]	neg[4]	_	_	
2-9	252-253	)	Appreciation[4]	neg[4]	_	_	
2-10	254-255	a	Appreciation[4]	neg[4]	_	_	
2-11	256-260	city	Appreciation[4]	neg[4]	_	_	
2-12	261-265	with	Appreciation[4]	neg[4]	_	_	
2-13	266-267	2	Appreciation[4]	neg[4]	_	_	
2-14	268-275	classes	Appreciation[4]	neg[4]	_	_	
2-15	276-279	the	_	_	_	_	
2-16	280-284	rich	_	_	_	_	
2-17	284-285	,	_	_	_	_	
2-18	286-288	or	_	_	_	_	
2-19	289-292	the	_	_	_	_	
2-20	293-297	just	_	_	_	_	
2-21	298-304	trying	_	_	_	_	
2-22	305-307	to	_	_	_	_	
2-23	308-314	scrape	_	_	_	_	
2-24	315-317	by	_	_	_	_	
2-25	317-318	.	_	_	_	_	

#Text=And I major part of that is due to exploitative foreign investment.
3-1	319-322	And	_	_	_	_	
3-2	323-324	I	_	_	_	_	
3-3	325-330	major	_	_	_	_	
3-4	331-335	part	_	_	_	_	
3-5	336-338	of	_	_	_	_	
3-6	339-343	that	_	_	_	_	
3-7	344-346	is	_	_	_	_	
3-8	347-350	due	_	_	_	_	
3-9	351-353	to	_	_	_	_	
3-10	354-366	exploitative	Appreciation[5]	neg[5]	_	_	
3-11	367-374	foreign	Appreciation[5]	neg[5]	_	_	
3-12	375-385	investment	Appreciation[5]	neg[5]	_	_	
3-13	385-386	.	_	_	_	_	

#Text=I think people wouldn't be so upset if it weren't for the fact that many of these buyers either leave the purchased property empty as an investment, or have no interest in becoming part of the community at large viewing BC not as a new home but something to be taken advantage of.
4-1	387-388	I	_	_	_	_	
4-2	389-394	think	_	_	_	_	
4-3	395-401	people	_	_	_	_	
4-4	402-410	wouldn't	_	_	_	_	
4-5	411-413	be	_	_	_	_	
4-6	414-416	so	_	_	_	_	
4-7	417-422	upset	Affect	neg	_	_	
4-8	423-425	if	_	_	_	_	
4-9	426-428	it	_	_	_	_	
4-10	429-436	weren't	_	_	_	_	
4-11	437-440	for	_	_	_	_	
4-12	441-444	the	_	_	_	_	
4-13	445-449	fact	_	_	_	_	
4-14	450-454	that	_	_	_	_	
4-15	455-459	many	_	_	_	_	
4-16	460-462	of	_	_	_	_	
4-17	463-468	these	_	_	_	_	
4-18	469-475	buyers	_	_	_	_	
4-19	476-482	either	_	_	_	_	
4-20	483-488	leave	Judgment[7]	neg[7]	_	_	
4-21	489-492	the	Judgment[7]	neg[7]	_	_	
4-22	493-502	purchased	Judgment[7]	neg[7]	_	_	
4-23	503-511	property	Judgment[7]	neg[7]	_	_	
4-24	512-517	empty	Judgment[7]	neg[7]	_	_	
4-25	518-520	as	Judgment[7]	neg[7]	_	_	
4-26	521-523	an	Judgment[7]	neg[7]	_	_	
4-27	524-534	investment	Judgment[7]	neg[7]	_	_	
4-28	534-535	,	Judgment[7]	neg[7]	_	_	
4-29	536-538	or	Judgment[7]	neg[7]	_	_	
4-30	539-543	have	Judgment[7]	neg[7]	_	_	
4-31	544-546	no	Judgment[7]	neg[7]	_	_	
4-32	547-555	interest	Judgment[7]	neg[7]	_	_	
4-33	556-558	in	Judgment[7]	neg[7]	_	_	
4-34	559-567	becoming	Judgment[7]	neg[7]	_	_	
4-35	568-572	part	Judgment[7]	neg[7]	_	_	
4-36	573-575	of	Judgment[7]	neg[7]	_	_	
4-37	576-579	the	Judgment[7]	neg[7]	_	_	
4-38	580-589	community	Judgment[7]	neg[7]	_	_	
4-39	590-592	at	_	_	_	_	
4-40	593-598	large	_	_	_	_	
4-41	599-606	viewing	Judgment[8]	neg[8]	_	_	
4-42	607-609	BC	Judgment[8]	neg[8]	_	_	
4-43	610-613	not	Judgment[8]	neg[8]	_	_	
4-44	614-616	as	Judgment[8]	neg[8]	_	_	
4-45	617-618	a	Judgment[8]	neg[8]	_	_	
4-46	619-622	new	Judgment[8]	neg[8]	_	_	
4-47	623-627	home	Judgment[8]	neg[8]	_	_	
4-48	628-631	but	Judgment[8]	neg[8]	_	_	
4-49	632-641	something	Judgment[8]	neg[8]	_	_	
4-50	642-644	to	Judgment[8]	neg[8]	_	_	
4-51	645-647	be	Judgment[8]	neg[8]	_	_	
