#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=Hillary had more baggage than a Cunard liner departing New York.
1-1	0-7	Hillary	_	_	_	_	
1-2	8-11	had	_	_	_	_	
1-3	12-16	more	Judgment[1]	neg[1]	_	_	
1-4	17-24	baggage	Judgment[1]	neg[1]	_	_	
1-5	25-29	than	Judgment[1]	neg[1]	_	_	
1-6	30-31	a	Judgment[1]	neg[1]	_	_	
1-7	32-38	Cunard	Judgment[1]	neg[1]	_	_	
1-8	39-44	liner	Judgment[1]	neg[1]	_	_	
1-9	45-54	departing	Judgment[1]	neg[1]	_	_	
1-10	55-58	New	Judgment[1]	neg[1]	_	_	
1-11	59-63	York	Judgment[1]	neg[1]	_	_	
1-12	63-64	.	_	_	_	_	

#Text=Merkel, Thatcher, Gandhi, May, Golda Meir, etc all are/were better example of women in the highest office.
2-1	65-71	Merkel	_	_	_	_	
2-2	71-72	,	_	_	_	_	
2-3	73-81	Thatcher	_	_	_	_	
2-4	81-82	,	_	_	_	_	
2-5	83-89	Gandhi	_	_	_	_	
2-6	89-90	,	_	_	_	_	
2-7	91-94	May	_	_	_	_	
2-8	94-95	,	_	_	_	_	
2-9	96-101	Golda	_	_	_	_	
2-10	102-106	Meir	_	_	_	_	
2-11	106-107	,	_	_	_	_	
2-12	108-111	etc	_	_	_	_	
2-13	112-115	all	_	_	_	_	
2-14	116-119	are	_	_	_	_	
2-15	119-120	/	_	_	_	_	
2-16	120-124	were	_	_	_	_	
2-17	125-131	better	Judgment[2]	pos[2]	Force	up	
2-18	132-139	example	Judgment[2]	pos[2]	_	_	
2-19	140-142	of	Judgment[2]	pos[2]	_	_	
2-20	143-148	women	Judgment[2]	pos[2]	_	_	
2-21	149-151	in	Judgment[2]	pos[2]	_	_	
2-22	152-155	the	Judgment[2]	pos[2]	_	_	
2-23	156-163	highest	Judgment[2]	pos[2]	_	_	
2-24	164-170	office	Judgment[2]	pos[2]	_	_	
2-25	170-171	.	_	_	_	_	
