#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=Less is done?
1-1	0-4	Less	Appreciation[1]	neg[1]	
1-2	5-7	is	Appreciation[1]	neg[1]	
1-3	8-12	done	Appreciation[1]	neg[1]	
1-4	12-13	?	_	_	

#Text=can you actually support that claim with real evidence?
2-1	15-18	can	Judgment[2]	neg[2]	
2-2	19-22	you	Judgment[2]	neg[2]	
2-3	23-31	actually	Judgment[2]	neg[2]	
2-4	32-39	support	Judgment[2]	neg[2]	
2-5	40-44	that	Judgment[2]	neg[2]	
2-6	45-50	claim	Judgment[2]	neg[2]	
2-7	51-55	with	Judgment[2]	neg[2]	
2-8	56-60	real	Judgment[2]|Appreciation[3]	neg[2]|pos[3]	
2-9	61-69	evidence	Judgment[2]	neg[2]	
2-10	69-70	?	_	_	

#Text=Or have you just swallowed the hype, hook, line and sinker?
3-1	72-74	Or	_	_	
3-2	75-79	have	Judgment[4]	neg[4]	
3-3	80-83	you	Judgment[4]	neg[4]	
3-4	84-88	just	Judgment[4]	neg[4]	
3-5	89-98	swallowed	Judgment[4]	neg[4]	
3-6	99-102	the	Judgment[4]	neg[4]	
3-7	103-107	hype	Judgment[4]	neg[4]	
3-8	107-108	,	Judgment[4]	neg[4]	
3-9	109-113	hook	Judgment[4]	neg[4]	
3-10	113-114	,	Judgment[4]	neg[4]	
3-11	115-119	line	Judgment[4]	neg[4]	
3-12	120-123	and	Judgment[4]	neg[4]	
3-13	124-130	sinker	Judgment[4]	neg[4]	
3-14	130-131	?	_	_	
