#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=It must be nice to sit back in academia, with benefits and tenure, and debate points in the media.
1-1	0-2	It	_	_	_	_	
1-2	3-7	must	Judgment[1]	neg[1]	_	_	
1-3	8-10	be	Judgment[1]	neg[1]	_	_	
1-4	11-15	nice	Judgment[1]	neg[1]	_	_	
1-5	16-18	to	_	_	_	_	
1-6	19-22	sit	_	_	_	_	
1-7	23-27	back	_	_	_	_	
1-8	28-30	in	_	_	_	_	
1-9	31-39	academia	_	_	_	_	
1-10	39-40	,	_	_	_	_	
1-11	41-45	with	_	_	_	_	
1-12	46-54	benefits	_	_	_	_	
1-13	55-58	and	_	_	_	_	
1-14	59-65	tenure	_	_	_	_	
1-15	65-66	,	_	_	_	_	
1-16	67-70	and	_	_	_	_	
1-17	71-77	debate	_	_	_	_	
1-18	78-84	points	_	_	_	_	
1-19	85-87	in	_	_	_	_	
1-20	88-91	the	_	_	_	_	
1-21	92-97	media	_	_	_	_	
1-22	97-98	.	_	_	_	_	

#Text=This is very simple, Mr.
2-1	99-103	This	_	_	_	_	
2-2	104-106	is	_	_	_	_	
2-3	107-111	very	Appreciation[2]	pos[2]	Force	up	
2-4	112-118	simple	Appreciation[2]	pos[2]	_	_	
2-5	118-119	,	_	_	_	_	
2-6	120-122	Mr	_	_	_	_	
2-7	122-123	.	_	_	_	_	

#Text=Professor.
3-1	124-133	Professor	_	_	_	_	
3-2	133-134	.	_	_	_	_	

#Text=Non residents are assessed a tax if they purchase real estate.
4-1	135-138	Non	_	_	_	_	
4-2	139-148	residents	_	_	_	_	
4-3	149-152	are	_	_	_	_	
4-4	153-161	assessed	Appreciation[3]	pos[3]	_	_	
4-5	162-163	a	Appreciation[3]	pos[3]	_	_	
4-6	164-167	tax	Appreciation[3]	pos[3]	_	_	
4-7	168-170	if	Appreciation[3]	pos[3]	_	_	
4-8	171-175	they	Appreciation[3]	pos[3]	_	_	
4-9	176-184	purchase	Appreciation[3]	pos[3]	_	_	
4-10	185-189	real	Appreciation[3]	pos[3]	_	_	
4-11	190-196	estate	Appreciation[3]	pos[3]	_	_	
4-12	196-197	.	_	_	_	_	

#Text=It applies to Americas, Italians, and the Chinese, that are non residents.
5-1	198-200	It	_	_	_	_	
5-2	201-208	applies	Appreciation[4]	pos[4]	_	_	
5-3	209-211	to	Appreciation[4]	pos[4]	_	_	
5-4	212-220	Americas	Appreciation[4]	pos[4]	_	_	
5-5	220-221	,	Appreciation[4]	pos[4]	_	_	
5-6	222-230	Italians	Appreciation[4]	pos[4]	_	_	
5-7	230-231	,	Appreciation[4]	pos[4]	_	_	
5-8	232-235	and	Appreciation[4]	pos[4]	_	_	
5-9	236-239	the	Appreciation[4]	pos[4]	_	_	
5-10	240-247	Chinese	Appreciation[4]	pos[4]	_	_	
5-11	247-248	,	Appreciation[4]	pos[4]	_	_	
5-12	249-253	that	Appreciation[4]	pos[4]	_	_	
5-13	254-257	are	Appreciation[4]	pos[4]	_	_	
5-14	258-261	non	Appreciation[4]	pos[4]	_	_	
5-15	262-271	residents	Appreciation[4]	pos[4]	_	_	
5-16	271-272	.	_	_	_	_	

#Text=What part do you not understand.
6-1	273-277	What	Judgment[5]	neg[5]	_	_	
6-2	278-282	part	Judgment[5]	neg[5]	_	_	
6-3	283-285	do	Judgment[5]	neg[5]	_	_	
6-4	286-289	you	Judgment[5]	neg[5]	_	_	
6-5	290-293	not	Judgment[5]	neg[5]	_	_	
6-6	294-304	understand	Judgment[5]	neg[5]	_	_	
6-7	304-305	.	_	_	_	_	

#Text=You are smart.
7-1	306-309	You	_	_	_	_	
7-2	310-313	are	_	_	_	_	
7-3	314-319	smart	Judgment	pos	_	_	
7-4	319-320	.	_	_	_	_	

#Text=Think about it.
8-1	321-326	Think	Judgment[7]	neg[7]	_	_	
8-2	327-332	about	Judgment[7]	neg[7]	_	_	
8-3	333-335	it	Judgment[7]	neg[7]	_	_	
8-4	335-336	.	_	_	_	_	

#Text=Actually, if you are really not too burdened in academia, think about all the Canadians and residents that cannot af fort a place to live in BC.
9-1	337-345	Actually	_	_	_	_	
9-2	345-346	,	_	_	_	_	
9-3	347-349	if	Judgment[8]	neg[8]	_	_	
9-4	350-353	you	Judgment[8]	neg[8]	_	_	
9-5	354-357	are	Judgment[8]	neg[8]	_	_	
9-6	358-364	really	Judgment[8]	neg[8]	_	_	
9-7	365-368	not	Judgment[8]	neg[8]	_	_	
