#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=Nice thinking ,,, might even put us people who practice law out of the massive incoming business, As hard as this is to believe, the Licensing Commission has what you need in place,, shame too as they will be amongst the first sued in this huge accident looking for a place to ignite,,, The Plate is not what you think it is,,, however insurance and tax fraud ,,, well it is,,,
1-1	0-4	Nice	Judgment	neg	
1-2	5-13	thinking	_	_	
1-3	14-15	,	_	_	
1-4	15-16	,	_	_	
1-5	16-17	,	_	_	
1-6	18-23	might	_	_	
1-7	24-28	even	_	_	
1-8	29-32	put	_	_	
1-9	33-35	us	_	_	
1-10	36-42	people	_	_	
1-11	43-46	who	_	_	
1-12	47-55	practice	_	_	
1-13	56-59	law	_	_	
1-14	60-63	out	Judgment[2]	neg[2]	
1-15	64-66	of	Judgment[2]	neg[2]	
1-16	67-70	the	Judgment[2]	neg[2]	
1-17	71-78	massive	Judgment[2]|Appreciation[3]	neg[2]|pos[3]	
1-18	79-87	incoming	Judgment[2]	neg[2]	
1-19	88-96	business	Judgment[2]	neg[2]	
1-20	96-97	,	_	_	
1-21	98-100	As	Judgment[4]	neg[4]	
1-22	101-105	hard	Judgment[4]	neg[4]	
1-23	106-108	as	Judgment[4]	neg[4]	
1-24	109-113	this	Judgment[4]	neg[4]	
1-25	114-116	is	Judgment[4]	neg[4]	
1-26	117-119	to	Judgment[4]	neg[4]	
1-27	120-127	believe	Judgment[4]	neg[4]	
1-28	127-128	,	_	_	
1-29	129-132	the	_	_	
1-30	133-142	Licensing	_	_	
1-31	143-153	Commission	_	_	
1-32	154-157	has	Appreciation[5]	pos[5]	
1-33	158-162	what	Appreciation[5]	pos[5]	
1-34	163-166	you	Appreciation[5]	pos[5]	
1-35	167-171	need	Appreciation[5]	pos[5]	
1-36	172-174	in	Appreciation[5]	pos[5]	
1-37	175-180	place	Appreciation[5]	pos[5]	
1-38	180-181	,	_	_	
1-39	181-182	,	_	_	
1-40	183-188	shame	Appreciation	neg	
1-41	189-192	too	_	_	
1-42	193-195	as	_	_	
1-43	196-200	they	_	_	
1-44	201-205	will	Appreciation[7]	neg[7]	
1-45	206-208	be	Appreciation[7]	neg[7]	
1-46	209-216	amongst	Appreciation[7]	neg[7]	
1-47	217-220	the	Appreciation[7]	neg[7]	
1-48	221-226	first	Appreciation[7]	neg[7]	
1-49	227-231	sued	Appreciation[7]	neg[7]	
1-50	232-234	in	_	_	
1-51	235-239	this	_	_	
1-52	240-244	huge	Appreciation[8]	neg[8]	
1-53	245-253	accident	Appreciation[8]	neg[8]	
1-54	254-261	looking	Appreciation[9]	neg[9]	
1-55	262-265	for	Appreciation[9]	neg[9]	
1-56	266-267	a	Appreciation[9]	neg[9]	
1-57	268-273	place	Appreciation[9]	neg[9]	
1-58	274-276	to	Appreciation[9]	neg[9]	
1-59	277-283	ignite	Appreciation[9]	neg[9]	
1-60	283-284	,	_	_	
1-61	284-285	,	_	_	
1-62	285-286	,	_	_	
1-63	287-290	The	_	_	
1-64	291-296	Plate	_	_	
1-65	297-299	is	_	_	
1-66	300-303	not	Judgment[10]	neg[10]	
1-67	304-308	what	Judgment[10]	neg[10]	
1-68	309-312	you	Judgment[10]	neg[10]	
1-69	313-318	think	Judgment[10]	neg[10]	
1-70	319-321	it	_	_	
1-71	322-324	is	_	_	
1-72	324-325	,	_	_	
1-73	325-326	,	_	_	
1-74	326-327	,	_	_	
1-75	328-335	however	_	_	
1-76	336-345	insurance	_	_	
1-77	346-349	and	_	_	
1-78	350-353	tax	_	_	
1-79	354-359	fraud	Appreciation	neg	
1-80	360-361	,	_	_	
1-81	361-362	,	_	_	
1-82	362-363	,	_	_	
1-83	364-368	well	Appreciation[12]	neg[12]	
1-84	369-371	it	Appreciation[12]	neg[12]	
1-85	372-374	is	Appreciation[12]	neg[12]	
1-86	374-375	,	_	_	
1-87	375-376	,	_	_	
1-88	376-377	,	_	_	
