#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=It's nothing new.
1-1	0-4	It's	_	
1-2	5-12	nothing	NEG	
1-3	13-16	new	SCOPE[2]|FOCUS[3]	
1-4	16-17	.	_	

#Text=This happened in London in 2010.
2-1	18-22	This	_	
2-2	23-31	happened	_	
2-3	32-34	in	_	
2-4	35-41	London	_	
2-5	42-44	in	_	
2-6	45-49	2010	_	
2-7	49-50	.	_	

#Text=http://www.wimbledonguardian.co.uk/news/8451539.Worshippers_told_to_boycott_Ahma%20diyya_shops/
#Text=
#Text=While the Labour candidate for Mayor of London has some very dodgy associates.
3-1	52-56	http	_	
3-2	56-57	:	_	
3-3	57-58	/	_	
3-4	58-59	/	_	
3-5	59-86	www.wimbledonguardian.co.uk	_	
3-6	86-87	/	_	
3-7	87-91	news	_	
3-8	91-92	/	_	
3-9	92-99	8451539	_	
3-10	99-100	.	_	
3-11	100-132	Worshippers_told_to_boycott_Ahma	_	
3-12	132-133	%	_	
3-13	133-146	20diyya_shops	_	
3-14	146-147	/	_	
3-15	149-154	While	_	
3-16	155-158	the	_	
3-17	159-165	Labour	_	
3-18	166-175	candidate	_	
3-19	176-179	for	_	
3-20	180-185	Mayor	_	
3-21	186-188	of	_	
3-22	189-195	London	_	
3-23	196-199	has	_	
3-24	200-204	some	_	
3-25	205-209	very	_	
3-26	210-215	dodgy	_	
3-27	216-226	associates	_	
3-28	226-227	.	_	

#Text=http://order-order.com/2016/03/31/sadiqs-personal-emails-to-extremist-imam/
4-1	229-233	http	_	
4-2	233-234	:	_	
4-3	234-235	/	_	
4-4	235-236	/	_	
4-5	236-251	order-order.com	_	
4-6	251-252	/	_	
4-7	252-256	2016	_	
4-8	256-257	/	_	
4-9	257-259	03	_	
4-10	259-260	/	_	
4-11	260-262	31	_	
4-12	262-263	/	_	
4-13	263-303	sadiqs-personal-emails-to-extremist-imam	_	
4-14	303-304	/	_	
