#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity


#Text=was it gender when Wynne beat Hudak?
1-1	0-3	was	Judgment[1]	neg[1]	
1-2	4-6	it	Judgment[1]	neg[1]	
1-3	7-13	gender	Judgment[1]	neg[1]	
1-4	14-18	when	Judgment[1]	neg[1]	
1-5	19-24	Wynne	Judgment[1]	neg[1]	
1-6	25-29	beat	Judgment[1]	neg[1]	
1-7	30-35	Hudak	Judgment[1]	neg[1]	
1-8	35-36	?	_	_	

#Text=why is it gender for a loss but not for a win?
2-1	37-40	why	Judgment[2]	neg[2]	
2-2	41-43	is	Judgment[2]	neg[2]	
2-3	44-46	it	Judgment[2]	neg[2]	
2-4	47-53	gender	Judgment[2]	neg[2]	
2-5	54-57	for	Judgment[2]	neg[2]	
2-6	58-59	a	Judgment[2]	neg[2]	
2-7	60-64	loss	Judgment[2]	neg[2]	
2-8	65-68	but	Judgment[2]	neg[2]	
2-9	69-72	not	Judgment[2]	neg[2]	
2-10	73-76	for	Judgment[2]	neg[2]	
2-11	77-78	a	Judgment[2]	neg[2]	
2-12	79-82	win	Judgment[2]	neg[2]	
2-13	82-83	?	_	_	
