#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.NEGATION|Negations


#Text=US Republican Jeb Bush endorsing Harper:'I don't know if it's Prime Minister Harper or whoever the next -- he may be re-elected,' Bush said Wednesday at an event in New Hampshire.
1-1	0-2	US	_	
1-2	3-13	Republican	_	
1-3	14-17	Jeb	_	
1-4	18-22	Bush	_	
1-5	23-32	endorsing	_	
1-6	33-39	Harper	_	
1-7	39-40	:	_	
1-8	40-41	'	_	
1-9	41-42	I	_	
1-10	43-48	don't	NEG	
1-11	49-53	know	SCOPE[2]	
1-12	54-56	if	SCOPE[2]	
1-13	57-61	it's	SCOPE[2]	
1-14	62-67	Prime	SCOPE[2]|FOCUS[3]	
1-15	68-76	Minister	SCOPE[2]|FOCUS[3]	
1-16	77-83	Harper	SCOPE[2]|FOCUS[3]	
1-17	84-86	or	SCOPE[2]	
1-18	87-94	whoever	SCOPE[2]	
1-19	95-98	the	SCOPE[2]	
1-20	99-103	next	SCOPE[2]	
1-21	104-105	-	_	
1-22	105-106	-	_	
1-23	107-109	he	_	
1-24	110-113	may	_	
1-25	114-116	be	_	
1-26	117-127	re-elected	_	
1-27	127-128	,	_	
1-28	128-129	'	_	
1-29	130-134	Bush	_	
1-30	135-139	said	_	
1-31	140-149	Wednesday	_	
1-32	150-152	at	_	
1-33	153-155	an	_	
1-34	156-161	event	_	
1-35	162-164	in	_	
1-36	165-168	New	_	
1-37	169-178	Hampshire	_	
1-38	178-179	.	_	

#Text='I, for one, would think that would be great.'
2-1	180-181	'	_	
2-2	181-182	I	_	
2-3	182-183	,	_	
2-4	184-187	for	_	
2-5	188-191	one	_	
2-6	191-192	,	_	
2-7	193-198	would	_	
2-8	199-204	think	_	
2-9	205-209	that	_	
2-10	210-215	would	_	
2-11	216-218	be	_	
2-12	219-224	great	_	
2-13	224-225	.	_	
2-14	225-226	'	_	

#Text=http://www.thestar.com/news/world/2015/05/20/jeb-bush-says-he-wants-stephen-harper-re-elected.htmlSteve Harper, Canadian Republican..
3-1	226-230	http	_	
3-2	230-231	:	_	
3-3	231-232	/	_	
3-4	232-233	/	_	
3-5	233-248	www.thestar.com	_	
3-6	248-249	/	_	
3-7	249-253	news	_	
3-8	253-254	/	_	
3-9	254-259	world	_	
3-10	259-260	/	_	
3-11	260-264	2015	_	
3-12	264-265	/	_	
3-13	265-267	05	_	
3-14	267-268	/	_	
3-15	268-270	20	_	
3-16	270-271	/	_	
3-17	271-329	jeb-bush-says-he-wants-stephen-harper-re-elected.htmlSteve	_	
3-18	330-336	Harper	_	
3-19	336-337	,	_	
3-20	338-346	Canadian	_	
3-21	347-357	Republican	_	
3-22	357-358	.	_	
3-23	358-359	.	_	
