#FORMAT=WebAnno TSV 3.1
#T_SP=webanno.custom.Attitude__|Label|Polarity
#T_SP=webanno.custom.Graduation|Kind|Scaling


#Text=Nonsensical, extreme feminist blather.'
1-1	0-11	Nonsensical	Appreciation[1]	neg[1]	_	_	
1-2	11-12	,	Appreciation[1]	neg[1]	_	_	
1-3	13-20	extreme	Appreciation[1]	neg[1]	_	_	
1-4	21-29	feminist	Appreciation[1]	neg[1]	_	_	
1-5	30-37	blather	Appreciation[1]	neg[1]	_	_	
1-6	37-38	.	_	_	_	_	
1-7	38-39	'	_	_	_	_	

#Text=[W]hat women \u2013 particularly young girls who stayed up to watch the historic moment that never was \u2013 are going to take from this' is that few people are willing to support a conniving, two-faced career politician; and I do mean 'politician' in the worst sense of the word.
2-1	39-40	[	_	_	_	_	
2-2	40-41	W	_	_	_	_	
2-3	41-42	]	_	_	_	_	
2-4	42-45	hat	_	_	_	_	
2-5	46-51	women	_	_	_	_	
2-6	52-53	–	_	_	_	_	
2-7	54-66	particularly	_	_	_	_	
2-8	67-72	young	_	_	_	_	
2-9	73-78	girls	_	_	_	_	
2-10	79-82	who	_	_	_	_	
2-11	83-89	stayed	_	_	_	_	
2-12	90-92	up	_	_	_	_	
2-13	93-95	to	_	_	_	_	
2-14	96-101	watch	_	_	_	_	
2-15	102-105	the	_	_	_	_	
2-16	106-114	historic	_	_	_	_	
2-17	115-121	moment	_	_	_	_	
2-18	122-126	that	_	_	_	_	
2-19	127-132	never	_	_	_	_	
2-20	133-136	was	_	_	_	_	
2-21	137-138	–	_	_	_	_	
2-22	139-142	are	_	_	_	_	
2-23	143-148	going	_	_	_	_	
2-24	149-151	to	_	_	_	_	
2-25	152-156	take	_	_	_	_	
2-26	157-161	from	_	_	_	_	
2-27	162-166	this	_	_	_	_	
2-28	166-167	'	_	_	_	_	
2-29	168-170	is	_	_	_	_	
2-30	171-175	that	_	_	_	_	
2-31	176-179	few	Judgment[2]	pos[2]	_	_	
2-32	180-186	people	Judgment[2]	pos[2]	_	_	
2-33	187-190	are	Judgment[2]	pos[2]	_	_	
2-34	191-198	willing	Judgment[2]	pos[2]	_	_	
2-35	199-201	to	Judgment[2]	pos[2]	_	_	
2-36	202-209	support	Judgment[2]	pos[2]	_	_	
